ox_voltage,ox_current,red_voltage,red_current,peak_separation,scan_rate,file_path,success,device,concentration_str,concentration
0.110385808,-39.24984,0.200455,40.170492,0.09006919199999999,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E1_scan_02.csv,True,Palmsens,1mM,1.0
0.110385808,-39.494092,0.200455,40.433536,0.09006919199999999,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E1_scan_03.csv,True,Palmsens,1mM,1.0
0.110385808,-39.663192,0.200455,40.649604,0.09006919199999999,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E1_scan_04.csv,True,Palmsens,1mM,1.0
0.110385808,-39.907448,0.200455,40.781128,0.09006919199999999,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E1_scan_05.csv,True,Palmsens,1mM,1.0
0.110385808,-40.170492,0.200455,40.950228,0.09006919199999999,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E1_scan_06.csv,True,Palmsens,1mM,1.0
0.110385808,-40.367776,0.210463,41.015988,0.10007719200000001,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E1_scan_07.csv,True,Palmsens,1mM,1.0
0.110385808,-40.536872,0.210463,41.279032,0.10007719200000001,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E1_scan_08.csv,True,Palmsens,1mM,1.0
0.110385808,-40.546268,0.210463,41.401156,0.10007719200000001,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E1_scan_09.csv,True,Palmsens,1mM,1.0
0.110385808,-40.649604,0.210463,41.504496,0.10007719200000001,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E1_scan_10.csv,True,Palmsens,1mM,1.0
0.110385808,-40.724764,0.210463,41.6642,0.10007719200000001,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E1_scan_11.csv,True,Palmsens,1mM,1.0
0.090370248,-30.503644,0.190448,29.197822,0.100077752,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E2_scan_02.csv,True,Palmsens,1mM,1.0
0.090370248,-30.644562,0.190448,29.30116,0.100077752,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E2_scan_03.csv,True,Palmsens,1mM,1.0
0.090370248,-30.710322,0.190448,29.348134,0.100077752,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E2_scan_04.csv,True,Palmsens,1mM,1.0
0.090370248,-30.804264,0.190448,29.460864,0.100077752,100,Test_data/Palmsens/Palmsens_1mM/Palmsens_1mM_CV_100mVpS_E2_scan_05.csv,True,Palmsens,1mM,1.0
