Sample_ID,Device,Concentration_mM,Scan_Rate_mVs,PC1_Score,PC2_Score,Device_Prediction_Score,Actual_Device_Code,OX_Voltage_V,OX_Current_A,RED_Voltage_V,RED_Current_A,Peak_Separation_V
234,STM32,5.0,100,-2.5588681337012633,0.6013642932838006,0.2960048847779557,1,0.0482,-147.66,0.2278,140.57,0.1796
235,STM32,5.0,100,-3.5235564522605514,0.4893599443827584,0.295973781048524,1,0.0482,-148.1,0.2278,140.51,0.1796
236,STM32,5.0,100,-3.4532030678511756,0.7248885692057171,0.2957511658184028,1,0.0482,-148.37,0.2278,141.35,0.1796
237,STM32,5.0,100,-3.0184322535438803,0.05571820318544085,0.29573273479978585,1,0.0482,-149.48000000000002,0.2278,140.94,0.1796
238,STM32,5.0,100,-2.9339468746062027,0.5316495166376627,0.2955974073195058,1,0.0482,-149.26,0.2278,141.61999999999998,0.1796
239,STM32,5.0,100,-3.1973103933660325,0.20191970897592806,0.29558445103010234,1,0.0482,-149.5,0.2278,141.57,0.1796
240,STM32,5.0,100,-2.8681412896829404,0.7479177050466922,0.2955555421376322,1,0.0482,-150.1,0.2278,141.43,0.1796
241,STM32,5.0,200,-2.6653737954141103,0.6695443328282997,0.4015871958068199,1,0.0287,-208.2,0.2479,207.8,0.2192
242,STM32,5.0,200,-3.06475201005276,0.23525546251154575,0.40174689767397953,1,0.0287,-209.52,0.2479,206.53,0.2192
243,STM32,5.0,200,-2.991505368104491,0.14317302105708296,0.4016310493717331,1,0.0287,-210.72,0.2479,206.5,0.2192
244,STM32,5.0,200,-3.646197987301562,0.5178207667207537,0.4015899424922438,1,0.0287,-210.6,0.2479,206.73,0.2192
245,STM32,5.0,200,-2.791942154612958,0.4539848345932308,0.40160668734804394,1,0.0287,-210.89,0.2479,206.53,0.2192
246,STM32,5.0,200,-2.8826916914429717,0.35732892425342355,0.4015714467121505,1,0.0287,-210.69,0.2479,206.77,0.2192
247,STM32,5.0,200,-2.648412618852544,0.28988245539942953,0.4015828648096267,1,0.0287,-212.03,0.2479,206.13,0.2192
248,STM32,5.0,200,-2.5802464042434314,0.2579357652177088,0.40153120607083936,1,0.0287,-211.31,0.2479,206.67,0.2192
249,STM32,5.0,200,-2.755408958583624,0.39457083326052567,0.401483696601704,1,0.0287,-212.5,0.2479,206.35,0.2192
250,STM32,5.0,200,-2.6915841827358085,0.32363498217330744,0.40108391029658785,1,0.0287,-213.73,0.2479,207.53,0.2192
251,STM32,5.0,20,-3.6173135966799324,0.4435026253920835,0.5307790148039333,1,0.0683,-5.9522,0.1779,4.9245,0.1096
252,STM32,5.0,20,-2.4272464856759,0.04180541384217834,0.530772954445627,1,0.0683,-5.9749,0.1779,4.9406,0.1096
253,STM32,5.0,20,-2.6580776150292693,0.12063720649208548,0.5307470748424743,1,0.0683,-6.1248000000000005,0.1779,4.986,0.1096
254,STM32,5.0,20,-2.7826299666263465,0.5886865666443057,0.436095784863331,1,0.0683,-6.1083,0.1882,5.101999999999999,0.1199
255,STM32,5.0,20,-2.4579346913870994,0.3146669852042449,0.43611830858937,1,0.0683,-5.866899999999999,0.1882,5.1114,0.1199
256,STM32,5.0,20,-2.8560803084842563,0.4626684717813899,0.5307785195820218,1,0.0683,-6.055700000000001,0.1779,4.881,0.1096
257,STM32,5.0,20,-2.9487280205794715,0.6101006076964919,0.4360938661707468,1,0.0683,-6.0395,0.1882,5.1406,0.1199
258,STM32,5.0,20,-2.550474089935554,0.34935615884031457,0.4360737497260949,1,0.0683,-6.034199999999999,0.1882,5.2296,0.1199
259,STM32,5.0,20,-3.279039478744469,0.3345290231519754,0.39024335557756135,1,0.0786,-6.0954,0.1882,5.3088,0.1096
260,STM32,5.0,20,-2.472546046833739,0.42275572614409807,0.3902253719124001,1,0.0786,-6.0899,0.1882,5.3887,0.1096
261,STM32,5.0,400,-2.929065136057881,0.5616634582667004,0.5862285557039615,1,-0.0011,-292.66,0.2881,296.41,0.2892
262,STM32,5.0,400,-2.462524958609396,0.3207084454040723,0.6812520887744205,1,-0.0011,-294.90000000000003,0.2778,293.71,0.2789
263,STM32,5.0,400,-2.192478187062997,-0.024008108237689785,0.7272633640433317,1,-0.0115,-297.6,0.2778,293.55,0.2893
264,STM32,5.0,400,-2.670958716941398,0.3721689498816098,0.7268166693766065,1,-0.0115,-299.81,0.2778,294.5,0.2893
265,STM32,5.0,400,-1.9429153384590578,0.6703372898343498,0.7265698616808443,1,-0.0115,-300.77,0.2778,295.14,0.2893
266,STM32,5.0,400,-2.3663592415327193,0.6397958614995272,0.7264629067469843,1,-0.0115,-301.18,0.2778,295.42,0.2893
267,STM32,5.0,400,-1.9324635119047708,0.6745673474981475,0.726306151934424,1,-0.0115,-302.19,0.2778,295.65,0.2893
268,STM32,5.0,400,-1.8111971001684655,0.5899596522544275,0.7258677279414002,1,-0.0115,-303.48,0.2778,296.97,0.2893
269,STM32,5.0,400,-3.1338367766494506,0.44744992264423655,0.7260254137536151,1,-0.0115,-304.23,0.2778,295.96,0.2893
270,STM32,5.0,400,-2.5340907061727096,0.4484115428481221,0.7257643612047615,1,-0.0115,-304.48999999999995,0.2778,296.97,0.2893
271,STM32,5.0,50,-3.8520162124108985,0.9733907181334774,0.3612721212757203,1,0.0585,-9.8024,0.2083,9.2635,0.1498
272,STM32,5.0,50,-3.1504246829970786,0.9699105876011793,0.3612710198223377,1,0.0585,-9.8524,0.2083,9.2462,0.1498
273,STM32,5.0,50,-2.784005350093965,0.3551339343527934,0.3612646807016768,1,0.0585,-9.8717,0.2083,9.265,0.1498
274,STM32,5.0,50,-3.473304099667726,0.2854317256920439,0.3612532635947922,1,0.0585,-9.8914,0.2083,9.3055,0.1498
275,STM32,5.0,50,-3.612170208341576,0.23768698091243107,0.45589867752581525,1,0.0585,-9.9195,0.198,9.2097,0.1395
276,STM32,5.0,50,-2.9990932039802365,0.12324921878917539,0.3612577873552278,1,0.0585,-9.9039,0.2083,9.2805,0.1498
277,STM32,5.0,50,-2.8571012732851186,0.24632174589139313,0.4559139406116547,1,0.0585,-9.7749,0.198,9.2077,0.1395
278,STM32,5.0,50,-3.1759912571132864,0.8747261876745245,0.3612851713127039,1,0.0585,-9.7486,0.2083,9.231,0.1498
279,STM32,5.0,50,-2.7556193962175626,0.22533319788228992,0.36127374326496375,1,0.0585,-9.8648,0.2083,9.229,0.1498
280,STM32,5.0,50,-2.9988465017633694,-0.37289017670310076,0.36124697623255037,1,0.0585,-9.9517,0.2083,9.306,0.1498
331,STM32,10.0,100,-2.3664058092852533,0.26413865999001984,0.4455462938855426,1,-0.0212,-287.28,0.2577,277.45,0.2789
332,STM32,10.0,100,-3.1485226177266643,-0.5719374847400158,0.44580395252160376,1,-0.0212,-289.48,0.2577,275.37,0.2789
333,STM32,10.0,100,-2.918037564536263,0.427001335514824,0.4458052410852915,1,-0.0212,-290.42,0.2577,274.95,0.2789
334,STM32,10.0,100,-3.0423812792422207,-0.006684049377987038,0.44585748856841484,1,-0.0212,-289.66,0.2577,275.06,0.2789
335,STM32,10.0,100,-3.169474154577517,-0.1483043853427399,0.5358429562150318,1,-0.0212,-291.05,0.2479,274.65,0.2691
336,STM32,10.0,100,-2.8265661783819,-0.05430800185515618,0.5359156415477484,1,-0.0212,-290.67999999999995,0.2479,274.5,0.2691
337,STM32,10.0,100,-3.1020194989221017,0.06800869150613023,0.535642508171638,1,-0.0212,-290.98999999999995,0.2479,275.54,0.2691
338,STM32,10.0,100,-2.9166935964693916,-0.14369787204757403,0.44535255379123967,1,-0.0212,-292.87,0.2577,275.82000000000005,0.2789
339,STM32,10.0,100,-2.544754682121014,-0.022860012163006083,0.4453750477308735,1,-0.0212,-292.31,0.2577,275.97,0.2789
340,STM32,10.0,100,-2.9093779003369544,-0.0747411653515523,0.4450669388495217,1,-0.0212,-293.37,0.2577,276.83,0.2789
341,STM32,10.0,200,-3.058596393893346,0.04047082312516917,0.3972430209120844,1,-0.0511,-381.95,0.2979,396.31,0.349
342,STM32,10.0,200,-2.791568957887552,0.04860850003870118,0.44416327123746757,1,-0.0614,-390.18,0.2979,387.88,0.3593
343,STM32,10.0,200,-3.225610683574116,0.7151805947329741,0.5341134613523176,1,-0.0614,-395.09,0.2881,386.0700000000001,0.3495
344,STM32,10.0,200,-2.01619659116035,-0.2335592580974447,0.5342607988136318,1,-0.0614,-397.37,0.2881,384.43,0.3495
345,STM32,10.0,200,-2.3673887024285656,-0.24816603676224808,0.5336252313958469,1,-0.0614,-400.11,0.2881,385.96,0.3495
346,STM32,10.0,200,-3.2144294117390793,0.10429585825796749,0.5336857742790524,1,-0.0614,-400.97,0.2881,385.32,0.3495
347,STM32,10.0,200,-2.6713931418196175,0.17259142749557568,0.5334334486797592,1,-0.0614,-402.12,0.2881,385.9,0.3495
348,STM32,10.0,200,-2.6034796890559977,0.19967779924662632,0.5332839411078643,1,-0.0614,-402.22,0.2881,386.5,0.3495
349,STM32,10.0,200,-2.3888295550963536,-0.4257071844202098,0.5331268071441118,1,-0.0614,-403.71,0.2881,386.52,0.3495
350,STM32,10.0,200,-2.6234252475193625,0.14247513351769298,0.5329025241991105,1,-0.0614,-403.52,0.2881,387.57,0.3495
351,STM32,10.0,20,-2.982875402785431,-0.021469431478761538,0.5624104390036951,1,0.0482,-125.71,0.198,101.87,0.1498
352,STM32,10.0,20,-2.7856151244240217,0.28255979440078544,0.5618908863069831,1,0.0482,-125.57,0.198,104.17,0.1498
353,STM32,10.0,20,-2.976750320943948,-0.2310816666556967,0.5617682531246767,1,0.0482,-126.36,0.198,104.35,0.1498
354,STM32,10.0,20,-2.39872575075939,-0.025783168329737854,0.6048967491676953,1,0.0384,-127.3,0.198,105.89,0.1596
355,STM32,10.0,20,-2.8217613045467402,0.1650612928496391,0.6049572736029638,1,0.0384,-130.02,0.198,104.43,0.1596
356,STM32,10.0,20,-2.2131197614345934,0.13246710207606188,0.6049876251147578,1,0.0384,-127.41,0.198,105.45,0.1596
357,STM32,10.0,20,-2.0710962529824166,0.2914841431956536,0.6049759666130106,1,0.0384,-127.66,0.198,105.39,0.1596
358,STM32,10.0,20,-3.136926425380872,0.4097325287605614,0.604624642363843,1,0.0384,-129.8,0.198,105.96,0.1596
359,STM32,10.0,20,-3.283727839070975,-0.15600728636123398,0.6042645448515757,1,0.0384,-128.17,0.198,108.23,0.1596
360,STM32,10.0,20,-2.671983950599104,0.045951235946134004,0.6035973218558969,1,0.0384,-129.11,0.198,110.69,0.1596
361,STM32,10.0,50,-2.409208368405229,0.4168210097173236,0.5055215574900962,1,0.0086,-197.44,0.2278,185.79,0.2192
362,STM32,10.0,50,-2.4321916473006087,-0.11374550098513993,0.5946412297261952,1,0.0086,-199.81,0.2181,184.72,0.2095
363,STM32,10.0,50,-2.639356052123572,0.22219043022263335,0.594571035172219,1,0.0086,-200.7,0.2181,184.63,0.2095
364,STM32,10.0,50,-2.6834606086799457,-0.10135866649127837,0.5942627166977232,1,0.0086,-202.76,0.2181,185.05,0.2095
365,STM32,10.0,50,-3.2713481500865367,-0.04748152430797004,0.5941398307479554,1,0.0086,-203.87,0.2181,185.09,0.2095
366,STM32,10.0,50,-2.6368063618824977,-0.23648799803298237,0.5049087554210409,1,0.0086,-204.97,0.2278,185.11,0.2192
367,STM32,10.0,50,-2.140127547419986,-0.09136185905341114,0.593362437687641,1,0.0086,-207.27,0.2181,186.94,0.2095
368,STM32,10.0,50,-2.857537239606921,0.23154074495692314,0.5930203211965757,1,0.0086,-207.12,0.2181,188.48,0.2095
369,STM32,10.0,50,-2.0643266324107423,0.1234280598708177,0.5036041277346492,1,0.0086,-207.67,0.2278,189.54,0.2192
370,STM32,10.0,50,-2.565031869191392,0.07768925285834823,0.5033239782981762,1,0.0086,-208.23,0.2278,190.5,0.2192
391,STM32,20.0,20,-0.7228167336092853,-0.3820070489983314,1.2302246784222868,1,-0.0212,-2.316,0.198,1.7961,0.2192
392,STM32,20.0,20,-0.8700374565831022,-0.6912156883319154,1.2990747534184397,1,-0.0316,-233.03,0.1882,190.58,0.2198
393,STM32,20.0,20,-0.46973204688000786,-0.4508215144679438,1.2979981140340329,1,-0.0316,-237.29,0.1882,193.34,0.2198
394,STM32,20.0,20,-0.6055073153780588,-1.0652425932409517,1.2072456941113834,1,-0.0316,-236.0,0.198,197.01,0.2296
395,STM32,20.0,20,-0.8149024824518099,-0.6706583243971062,1.2971631589017643,1,-0.0316,-236.24,0.1882,197.4,0.2198
396,STM32,20.0,20,-0.09067881893779006,-0.31088349254185504,1.2965222800343703,1,-0.0316,-235.97,0.1882,200.28,0.2198
397,STM32,20.0,20,-0.9363631100126266,-0.6363387121448622,1.3392636898692523,1,-0.0413,-237.05,0.1882,201.51,0.2295
398,STM32,20.0,20,-0.8025299878722245,-0.48271989756996775,1.3388603585412324,1,-0.0413,-238.36,0.1882,202.67,0.2295
399,STM32,20.0,20,-0.577471769953759,-0.6762720876841459,1.3381801853408966,1,-0.0413,-236.41,0.1882,206.46,0.2295
400,STM32,20.0,50,-0.5808235393314743,-0.8061987228564148,1.3127279668836673,1,-0.0913,-360.83,0.2181,327.01,0.3094
401,STM32,20.0,50,-1.1421422041286302,-0.7776056860157161,1.2234739444804823,1,-0.0913,-362.88,0.2278,326.71000000000004,0.3191
402,STM32,20.0,50,-0.6073840561642009,-0.6265085678030106,1.3125543531947665,1,-0.0913,-362.98,0.2181,326.81,0.3094
403,STM32,20.0,50,-0.8317463751023337,-0.9930744828445632,1.3122206276763868,1,-0.0913,-364.88,0.2181,327.41,0.3094
