Time_s,Potential_V,Current_Total_uA,Current_Faradaic_uA,Current_Capacitive_uA,C_Ox_Surface_mM,C_Red_Surface_mM,Current_Density_mA_cm2
5.97,0.297,1892.7269548411564,1892.7372322184885,0.020000000000000993,10.0,0.0,1.8927372322184886
5.98,0.2980000000000001,1923.2748142901644,1923.284792754106,0.020000000000000285,10.0,0.0,1.9232847927541061
5.99,0.2990000000000001,1952.6305211906445,1952.6400807699474,0.020000000000000642,10.0,0.0,1.9526400807699473
6.0,0.3000000000000001,1980.7622645033493,1980.7712987143968,0.01999999999999922,10.0,0.0,1.9807712987143966
6.01,0.301,2007.6409885522928,2007.6494042665183,0.01999999999999993,10.0,0.0,2.0076494042665183
6.0200000000000005,0.3020000000000001,2033.2403421558195,2033.2480593853868,0.020000000000000285,10.0,0.0,2.0332480593853868
6.03,0.3030000000000001,2057.5366191668063,2057.543570774244,0.020000000000000642,10.0,0.0,2.057543570774244
6.04,0.3040000000000001,2080.5086916515547,2080.514822989307,0.019999999999999574,10.0,0.0,2.080514822989307
6.05,0.305,2102.1379369091137,2102.1432053951153,0.01999999999999993,10.0,0.0,2.1021432053951155
6.0600000000000005,0.3060000000000001,2122.408159498452,2122.412534133879,0.020000000000000285,10.0,0.0,2.122412534133879
6.07,0.3070000000000001,2141.305509400581,2141.308970235894,0.020000000000000642,10.0,0.0,2.141308970235894
6.08,0.3080000000000001,2158.818397397141,2158.820934952397,0.019999999999999574,10.0,0.0,2.158820934952397
6.09,0.309,2174.9374086965086,2174.9390233417475,0.01999999999999993,10.0,0.0,2.1749390233417474
6.1000000000000005,0.3100000000000001,2189.6552157839055,2189.6559170851247,0.01999999999999993,10.0,0.0,2.189655917085125
6.11,0.3110000000000001,2202.9664914136833,2202.9662974496305,0.020000000000000642,10.0,0.0,2.2029662974496307
6.12,0.3120000000000001,2214.867822600543,2214.8667592552074,0.019999999999999574,10.0,0.0,2.2148667592552074
6.13,0.313,2225.3576264023673,2225.3557266376715,0.01999999999999993,10.0,0.0,2.2253557266376713
6.140000000000001,0.3140000000000001,2234.4362982594153,2234.4333713339224,0.020000000000000285,10.0,0.0,2.2344333713339224
6.15,0.3150000000000001,2242.1063632994897,2242.101534147265,0.020000000000000285,10.0,0.0,2.242101534147265
6.16,0.3160000000000001,2248.3719191055634,2248.363650181416,0.019999999999999574,10.0,0.0,2.2483636501814157
6.17,0.317,2253.2381340060842,2253.2246783612504,0.019999999999999574,10.0,0.0,2.2532246783612506
6.18,0.318,2256.7108109344417,2256.691035687163,0.020000000000000993,10.0,0.0,2.256691035687163
6.19,0.3190000000000001,2258.7960258062394,2258.7705365982574,0.01999999999999993,10.0,0.0,2.2587705365982576
6.2,0.3200000000000001,2259.4998482907295,2259.472337747756,0.01999999999999922,10.0,0.0,2.2594723377477557
6.21,0.321,2258.8281518088065,2258.8036295456814,0.019999999999998862,10.0,0.0,2.2588036295456813
6.22,0.322,2256.7865185763367,2256.7668796319185,0.020000000000000993,10.0,0.0,2.2567668796319187
6.23,0.3230000000000001,2253.380244530242,2253.3653273975333,0.020000000000000285,10.0,0.0,2.253365327397533
6.24,0.3240000000000001,2248.614448026877,2248.603043505694,0.019999999999999574,10.0,0.0,2.2486030435056943
6.25,0.325,2242.494285288911,2242.4849918374753,0.019999999999999574,10.0,0.0,2.2424849918374754
6.26,0.326,2235.0252746987785,2235.0170936872905,0.020000000000001707,10.0,0.0,2.2350170936872904
6.2700000000000005,0.3270000000000001,2226.213731194188,2226.2062939942375,0.020000000000000285,10.0,0.0,2.2262062939942373
6.28,0.3280000000000001,2216.0673112143145,2216.0606293553524,0.019999999999999574,10.0,0.0,2.2160606293553524
6.29,0.329,2204.5952166450625,2204.589297525031,0.019999999999998862,10.0,0.0,2.2045892975250307
6.3,0.33,2191.8078816397433,2191.8027280620154,0.020000000000001707,10.0,0.0,2.191802728062015
6.3100000000000005,0.3310000000000001,2177.717044027844,2177.7126537418158,0.020000000000000285,10.0,0.0,2.177712653741816
6.32,0.33200000000000013,2162.335817057403,2162.3321823085707,0.019999999999999574,10.0,0.0,2.1623321823085706
6.33,0.333,2145.678761001094,2145.6758680968633,0.019999999999999574,10.0,0.0,2.145675868096863
6.34,0.334,2127.761954113405,2127.759783011233,0.020000000000001707,10.0,0.0,2.127759783011233
6.3500000000000005,0.33500000000000013,2108.6030623850493,2108.6015863097887,0.020000000000000285,10.0,0.0,2.108601586309789
6.36,0.33600000000000013,2088.221407501471,2088.2205925989897,0.019999999999999574,10.0,0.0,2.0882205925989896
6.37,0.337,2066.638032375749,2066.637837410017,0.019999999999999574,10.0,0.0,2.066637837410017
6.38,0.338,2043.8757635929826,2043.8761396938187,0.020000000000001707,10.0,0.0,2.0438761396938188
6.390000000000001,0.33900000000000013,2019.9592700740295,2019.9601605426162,0.020000000000000285,10.0,0.0,2.0199601605426163
6.4,0.34000000000000014,1994.9151172420015,1994.9164574210706,0.019999999999998862,10.0,0.0,1.994916457421071
6.41,0.341,1968.7718159558185,1968.7735331710699,0.019999999999999574,10.0,0.0,1.9687735331710698
6.42,0.342,1941.5598654620733,1941.561879040961,0.020000000000000993,10.0,0.0,1.941561879040961
6.43,0.343,1913.3117896100957,1913.3140109835247,0.020000000000000993,10.0,0.0,1.9133140109835247
6.44,0.34400000000000014,1884.0621655759792,1884.064498467768,0.019999999999998862,10.0,0.0,1.8840644984677681
6.45,0.34500000000000003,1853.8476443500306,1853.849985058173,0.019999999999999574,10.0,0.0,1.8538499850581729
6.46,0.34600000000000003,1822.7069622590304,1822.7092000318519,0.020000000000000285,10.0,0.0,1.8227092000318519
6.47,0.34700000000000003,1790.680942820317,1790.682960329581,0.020000000000000993,10.0,0.0,1.790682960329581
6.48,0.34800000000000014,1757.81248825924,1757.814162171101,0.019999999999998862,10.0,0.0,1.757814162171101
6.49,0.34900000000000003,1724.1465600652712,1724.1477617087476,0.019999999999998862,10.0,0.0,1.7241477617087475
6.5,0.35000000000000003,1689.730148015028,1689.7307441463595,0.020000000000000993,10.0,0.0,1.6897307441463596
6.51,0.35100000000000003,1654.612227152701,1654.6120808125813,0.020000000000000993,10.0,0.0,1.6546120808125813
6.5200000000000005,0.35200000000000015,1618.843702289686,1618.8426737489635,0.019999999999998862,10.0,0.0,1.6188426737489636
6.53,0.35300000000000004,1582.477339665369,1582.4752874533867,0.019999999999999574,10.0,0.0,1.5824752874533867
6.54,0.35400000000000004,1545.5676854995804,1545.564467507901,0.020000000000000285,10.0,0.0,1.545564467507901
6.55,0.35500000000000004,1508.1709712636593,1508.1664459165327,0.020000000000000993,10.0,0.0,1.5081664459165327
6.5600000000000005,0.35600000000000015,1470.3450056007216,1470.3390330823129,0.019999999999998862,10.0,0.0,1.470339033082313
6.57,0.35700000000000004,1432.149052935746,1432.1414964628598,0.019999999999998862,10.0,0.0,1.4321414964628598
6.58,0.35800000000000004,1393.643698931575,1393.6344260594599,0.020000000000000285,10.0,0.0,1.39363442605946
6.59,0.35900000000000004,1354.8907030668051,1354.8795870145616,0.020000000000000993,10.0,0.0,1.3548795870145616
6.6000000000000005,0.36000000000000015,1315.9528387346472,1315.9397597158588,0.019999999999998862,10.0,0.0,1.3159397597158589
6.61,0.36100000000000004,1276.893721386883,1276.8785679303596,0.019999999999999574,10.0,0.0,1.2768785679303596
6.62,0.36200000000000004,1237.7776253726934,1237.7602956176581,0.020000000000000285,10.0,0.0,1.237760295617658
6.63,0.36300000000000004,1198.6692902469633,1198.6496931966585,0.020000000000000285,10.0,0.0,1.1986496931966586
6.640000000000001,0.36400000000000016,1159.633717445138,1159.6117741627043,0.019999999999998862,10.0,0.0,1.1596117741627043
6.65,0.36500000000000005,1120.7359532791515,1120.7116030709528,0.019999999999998862,10.0,0.0,1.1207116030709527
6.66,0.36600000000000005,1082.0408774892453,1082.014076015369,0.020000000000000285,10.0,0.0,1.0820140760153691
6.67,0.36700000000000005,1043.6129778903514,1043.583694839354,0.020000000000000285,10.0,0.0,1.043583694839354
6.68,0.36800000000000005,1005.5161200142362,1005.4843364122645,0.020000000000000285,10.0,0.0,1.0054843364122645
6.69,0.36900000000000005,967.8133131576412,967.7790183945186,0.019999999999999574,10.0,0.0,0.9677790183945186
6.7,0.37000000000000005,930.5664743233552,930.5296629911892,0.020000000000000285,10.0,0.0,0.9305296629911892
6.71,0.37100000000000005,893.8361916054174,893.7968602587245,0.020000000000000285,10.0,0.0,0.8937968602587244
6.72,0.37200000000000005,857.6814886203075,857.6397042814783,0.020000000000000285,10.0,0.0,0.8576397042814783
6.73,0.37300000000000005,822.1595916220288,822.1154354215461,0.019999999999999574,10.0,0.0,0.8221154354215461
6.74,0.37400000000000005,787.3257009595733,787.2792668690554,0.020000000000000285,10.0,0.0,0.7872792668690554
6.75,0.37500000000000006,753.2327685397124,753.1841626270315,0.020000000000000285,10.0,0.0,0.7531841626270315
6.76,0.37600000000000006,719.9312829458677,719.880623333144,0.020000000000000285,10.0,0.0,0.719880623333144
6.7700000000000005,0.37700000000000006,687.4690638347399,687.4164815555998,0.019999999999998862,10.0,0.0,0.6874164815555999
6.78,0.37800000000000006,655.8910671862867,655.8367081545861,0.020000000000000285,10.0,0.0,0.6558367081545861
6.79,0.37900000000000006,625.2392029197347,625.183231237897,0.020000000000000285,10.0,0.0,0.625183231237897
6.8,0.38000000000000006,595.5521762367349,595.494769160097,0.020000000000000285,10.0,0.0,0.595494769160097
6.8100000000000005,0.38100000000000006,566.8653323031223,566.8066789193398,0.019999999999998862,10.0,0.0,0.5668066789193398
6.82,0.38200000000000006,539.2105214230361,539.1508211955947,0.020000000000000285,10.0,0.0,0.5391508211955948
6.83,0.38300000000000006,512.6159819589951,512.55544314954,0.020000000000000285,10.0,0.0,0.51255544314954
6.84,0.38400000000000006,487.1062419780204,487.0450799639593,0.020000000000000285,10.0,0.0,0.48704507996395935
6.8500000000000005,0.38500000000000006,462.70204045515806,462.64047596053956,0.019999999999998862,10.0,0.0,0.4626404759605396
6.86,0.38600000000000007,439.4202687070895,439.35852596605787,0.020000000000000993,10.0,0.0,0.43935852596605784
6.87,0.38700000000000007,417.2739325616043,417.21223743477634,0.020000000000000285,10.0,0.0,0.41721223743477637
6.88,0.38800000000000007,396.27213559539774,396.21071366027576,0.020000000000000285,10.0,0.0,0.39621071366027577
6.890000000000001,0.38900000000000007,376.42008359486204,376.359158231867,0.019999999999998862,10.0,0.0,0.376359158231867
6.9,0.39000000000000007,357.7191102142701,357.6589007101536,0.020000000000000285,10.0,0.0,0.3576589007101536
6.91,0.39100000000000007,340.16672362504676,340.1074433153035,0.020000000000000285,10.0,0.0,0.3401074433153035
6.92,0.39200000000000007,323.7566737707532,323.6985282422174,0.020000000000000285,10.0,0.0,0.3236985282422174
6.93,0.39300000000000007,308.4790396670213,308.42222504108815,0.019999999999999574,10.0,0.0,0.3084222250410882
6.94,0.3940000000000001,294.3203360159783,294.26503733186297,0.019999999999998862,10.0,0.0,0.294265037331863
6.95,0.3950000000000001,281.26363824263166,281.2100279587746,0.020000000000000993,10.0,0.0,0.2812100279587746
6.96,0.3960000000000001,269.2887249080886,269.23696153825796,0.020000000000000285,10.0,0.0,0.26923696153825794
6.97,0.3970000000000001,258.3722363130704,258.3224632119276,0.019999999999999574,10.0,0.0,0.2583224632119276
6.98,0.3980000000000001,248.48784797652692,248.44019228743323,0.019999999999998862,10.0,0.0,0.24844019228743328
6.99,0.3990000000000001,239.6064575596561,239.56102933534157,0.020000000000000285,10.0,0.0,0.23956102933534157
7.0,0.4000000000000001,231.69638370649352,231.65327521091754,0.020000000000000285,10.0,0.0,0.23165327521091755
7.01,0.4010000000000001,224.72357518947223,224.68286038681333,0.019999999999999574,10.0,0.0,0.22468286038681334
7.0200000000000005,0.4020000000000001,218.65182868274096,218.61356291700096,0.019999999999998862,10.0,0.0,0.21861356291700096
7.03,0.4030000000000001,213.44301343813433,213.40723330436467,0.020000000000000993,10.0,0.0,0.21340723330436467
7.04,0.4040000000000001,209.05730110883766,209.0240245145364,0.020000000000000993,10.0,0.0,0.2090240245145364
7.05,0.4050000000000001,205.45339895407264,205.42262536688966,0.019999999999999574,10.0,0.0,0.20542262536688966
7.0600000000000005,0.4060000000000001,202.58878466440245,202.56049553997462,0.019999999999998862,10.0,0.0,0.20256049553997463
7.07,0.4070000000000001,200.41994107115414,200.3941004526937,0.020000000000000285,10.0,0.0,0.20039410045269368
7.08,0.4080000000000001,198.90258904437678,198.87914432359915,0.020000000000000285,10.0,0.0,0.19887914432359916
7.09,0.4090000000000001,197.99191694091127,197.97079976803178,0.019999999999999574,10.0,0.0,0.19797079976803178
7.1000000000000005,0.4100000000000001,197.64280503653637,197.6239323654209,0.019999999999998862,10.0,0.0,0.1976239323654209
7.11,0.4110000000000001,197.81004346261463,197.7933187157542,0.020000000000000285,10.0,0.0,0.1977933187157542
7.12,0.4120000000000001,198.44854226686323,198.43385660367707,0.020000000000000993,10.0,0.0,0.19843385660367707
7.13,0.4130000000000001,199.5135323283598,199.50076599942562,0.019999999999999574,10.0,0.0,0.19950076599942562
7.140000000000001,0.4140000000000001,200.96095431590564,200.94977974626968,0.019999999999998862,10.0,0.0,0.20094977974626968
7.15,0.4150000000000001,202.74779522541132,202.73732291267817,0.020000000000000285,10.0,0.0,0.20273732291267815
7.16,0.4160000000000001,204.8317308205474,204.8206799223045,0.020000000000000285,10.0,0.0,0.2048206799223045
7.17,0.4170000000000001,207.17092281490565,207.15814871437172,0.019999999999999574,10.0,0.0,0.20715814871437171
7.18,0.418,209.72395205376014,209.70918132935782,0.020000000000000285,10.0,0.0,0.2097091813293578
7.19,0.4190000000000001,212.44986938726757,212.43451045829823,0.020000000000000285,10.0,0.0,0.21243451045829823
7.2,0.4200000000000001,215.30834642702084,215.2962616368397,0.020000000000000285,10.0,0.0,0.21529626163683968
7.21,0.4210000000000001,218.25990893567078,218.25524110594574,0.019999999999999574,10.0,0.0,0.21825524110594574
7.22,0.422,221.26623620661042,221.2692597056602,0.020000000000000285,10.0,0.0,0.2212692597056602
7.23,0.4230000000000001,224.29051043960973,224.29941436498274,0.020000000000000285,10.0,0.0,0.22429941436498274
7.24,0.4240000000000001,227.29780080137408,227.31008269845853,0.020000000000000285,10.0,0.0,0.22731008269845854
7.25,0.4250000000000001,230.2554675703307,230.26890006287593,0.019999999999998862,10.0,0.0,0.23026890006287593
7.26,0.426,233.13357249607665,233.14672005470607,0.020000000000000285,10.0,0.0,0.23314672005470607
7.2700000000000005,0.4270000000000001,235.90528224993622,235.91755949158497,0.020000000000000285,10.0,0.0,0.23591755949158497
7.28,0.4280000000000001,238.5472525985918,238.5585289726847,0.020000000000000285,10.0,0.0,0.2385585289726847
7.29,0.4290000000000001,241.03959264373916,241.04975015313465,0.019999999999999574,10.0,0.0,0.24104975015313465
7.3,0.43,243.36532761086286,243.3742608967382,0.020000000000000285,10.0,0.0,0.24337426089673822
7.3100000000000005,0.4310000000000001,245.51029317319774,245.51790948922837,0.020000000000000285,10.0,0.0,0.24551790948922833
7.32,0.4320000000000001,247.46302002059562,247.46923910147356,0.020000000000000285,10.0,0.0,0.24746923910147353
7.33,0.4330000000000001,249.2146098584121,249.21936368877243,0.019999999999998862,10.0,0.0,0.24921936368877243
7.34,0.434,250.75860400840588,250.76183649913514,0.020000000000000285,10.0,0.0,0.25076183649913514
7.3500000000000005,0.4350000000000001,252.09084576115592,252.09251234083462,0.020000000000000285,10.0,0.0,0.25209251234083463
7.36,0.4360000000000001,253.20933759831132,253.20940472818455,0.020000000000000285,10.0,0.0,0.25320940472818454
7.37,0.4370000000000001,254.11409436383002,254.1125389852042,0.019999999999999574,10.0,0.0,0.2541125389852042
7.38,0.438,254.80699341704172,254.8038023403698,0.020000000000000285,10.0,0.0,0.2548038023403698
7.390000000000001,0.4390000000000001,255.29162274772978,255.28679199286685,0.020000000000000285,10.0,0.0,0.25528679199286686
7.4,0.4400000000000001,255.57312797534271,255.56666207254298,0.020000000000000993,10.0,0.0,0.25556666207254297
7.41,0.4410000000000001,255.65805909182725,255.64997035300408,0.019999999999998862,10.0,0.0,0.2556499703530041
7.42,0.442,255.55421774132049,255.54452551091956,0.019999999999998862,10.0,0.0,0.25554452551091955
7.43,0.443,255.2705057609513,255.25923565549925,0.020000000000000993,10.0,0.0,0.25525923565549924
7.44,0.4440000000000001,254.81677563617444,254.80395878116852,0.020000000000000285,10.0,0.0,0.2548039587811685
7.45,0.4450000000000001,254.20368345223392,254.18935572455092,0.019999999999999574,10.0,0.0,0.2541893557245509
7.46,0.446,253.4425448513633,253.42674613479156,0.019999999999999574,10.0,0.0,0.25342674613479155
7.47,0.447,252.54519443393002,252.52796789478998,0.020000000000000993,10.0,0.0,0.25252796789479
7.48,0.4480000000000001,251.52384897165513,251.50524036077599,0.020000000000000285,10.0,0.0,0.251505240360776
7.49,0.4490000000000001,250.3909747329207,250.37103171950352,0.019999999999999574,10.0,0.0,0.25037103171950353
7.5,0.45,249.15915915462432,249.13793069675714,0.019999999999998862,10.0,0.0,0.24913793069675716
7.51,0.451,247.84098703255253,247.81852278836158,0.020000000000000993,10.0,0.0,0.2478185227883616
7.5200000000000005,0.4520000000000001,246.44892134327978,246.425271125921,0.020000000000000285,10.0,0.0,0.24642527112592102
7.53,0.4530000000000001,244.99518875551706,244.97040203443908,0.019999999999999574,10.0,0.0,0.24497040203443907
7.54,0.454,243.4916698379384,243.46579528809875,0.019999999999999574,10.0,0.0,0.24346579528809875
7.55,0.455,241.94979392401882,241.9228790240171,0.020000000000000993,10.0,0.0,0.2419228790240171
7.5600000000000005,0.4560000000000001,240.38043855248205,240.35252923189324,0.020000000000000285,10.0,0.0,0.24035252923189324
7.57,0.45700000000000013,238.7938333646578,238.76497370021997,0.019999999999999574,10.0,0.0,0.23876497370021996
7.58,0.458,237.19946830741273,237.16970026714395,0.019999999999998862,10.0,0.0,0.23716970026714396
7.59,0.459,235.60600596229597,235.57536919609788,0.020000000000000993,10.0,0.0,0.2355753691960979
7.6000000000000005,0.46000000000000013,234.02119779804843,233.98972947289624,0.020000000000000285,10.0,0.0,0.23398972947289626
7.61,0.46100000000000013,232.45180412450804,232.41953880193344,0.019999999999999574,10.0,0.0,0.23241953880193345
7.62,0.462,230.9035175110246,230.87048706427117,0.019999999999999574,10.0,0.0,0.23087048706427118
7.63,0.463,229.38088942155053,229.3471229895178,0.020000000000000993,10.0,0.0,0.2293471229895178
7.640000000000001,0.46400000000000013,227.88725981134633,227.85278378623815,0.020000000000000285,10.0,0.0,0.22785278378623816
7.65,0.46500000000000014,226.42444808050408,226.38952747190976,0.019999999999999574,10.0,0.0,0.22638952747190977
7.66,0.466,224.99240151363688,224.95806764286021,0.019999999999999574,10.0,0.0,0.22495806764286022
7.67,0.467,223.5895809460266,223.55771042687525,0.020000000000000285,10.0,0.0,0.22355771042687525
7.68,0.468,222.21335748524083,222.1862933659453,0.020000000000001707,10.0,0.0,0.22218629336594528
7.69,0.46900000000000014,220.86040686970898,220.84012598359442,0.019999999999999574,10.0,0.0,0.22084012598359443
7.7,0.47000000000000003,219.5270875399748,219.51393180010714,0.019999999999999574,10.0,0.0,0.21951393180010714
7.71,0.47100000000000003,218.2097880062866,218.20079156941685,0.020000000000000993,10.0,0.0,0.21820079156941685
7.72,0.47200000000000003,216.90522861538858,216.89550659078884,0.020000000000001707,10.0,0.0,0.21689550659078885
7.73,0.47300000000000014,215.6107023475068,215.59802987382278,0.019999999999999574,10.0,0.0,0.2155980298738228
7.74,0.47400000000000003,214.32423880942912,214.30831470921683,0.019999999999999574,10.0,0.0,0.21430831470921682
7.75,0.47500000000000003,213.04467512925808,213.02631466708573,0.020000000000000285,10.0,0.0,0.21302631466708574
7.76,0.47600000000000003,211.7716170010455,211.75198359528954,0.020000000000001707,10.0,0.0,0.21175198359528954
7.7700000000000005,0.47700000000000015,210.50527267143872,210.48527561777203,0.019999999999999574,10.0,0.0,0.21048527561777203
7.78,0.47800000000000004,209.24614220420096,209.22614513290915,0.019999999999998862,10.0,0.0,0.20922614513290916
7.79,0.47900000000000004,207.994543900679,207.97454681186755,0.020000000000000993,10.0,0.0,0.20797454681186756
7.8,0.48000000000000004,206.75043270319867,206.73043559697246,0.020000000000001707,10.0,0.0,0.20673043559697246
7.8100000000000005,0.48100000000000015,205.51376382362264,205.49376670008567,0.019999999999999574,10.0,0.0,0.20549376670008568
7.82,0.48200000000000004,204.2844927417376,204.26449560099354,0.019999999999999574,10.0,0.0,0.20426449560099355
7.83,0.48300000000000004,203.06257520365185,203.04257804580365,0.020000000000000285,10.0,0.0,0.20304257804580364
7.84,0.48400000000000004,201.84796722020204,201.82797004535203,0.020000000000001707,10.0,0.0,0.20182797004535202
7.8500000000000005,0.48500000000000015,200.64062506536962,200.62062787361938,0.019999999999998862,10.0,0.0,0.2006206278736194
7.86,0.48600000000000004,199.4405052747066,199.42050806615737,0.019999999999998862,10.0,0.0,0.19942050806615735
7.87,0.48700000000000004,198.24756464377091,198.2275674185231,0.020000000000000285,10.0,0.0,0.1982275674185231
7.88,0.48800000000000004,197.061760226571,197.04176298472453,0.020000000000001707,10.0,0.0,0.19704176298472453
7.890000000000001,0.48900000000000016,195.8830493340198,195.86305207567392,0.019999999999998862,10.0,0.0,0.19586305207567392
7.9,0.49000000000000005,194.71138953239782,194.6913922576513,0.019999999999999574,10.0,0.0,0.1946913922576513
7.91,0.49100000000000005,193.54673864182573,193.52674135077666,0.020000000000000285,10.0,0.0,0.19352674135077666
7.92,0.49200000000000005,192.38905473474566,192.36905742749153,0.020000000000001707,10.0,0.0,0.19236905742749152
7.930000000000001,0.49300000000000016,191.2382961344119,191.2182988110497,0.019999999999998862,10.0,0.0,0.19121829881104968
7.94,0.49400000000000005,190.09442141339062,190.0744240740166,0.019999999999998862,10.0,0.0,0.19007442407401662
7.95,0.49500000000000005,188.95738939206825,188.93739203677833,0.020000000000000285,10.0,0.0,0.18893739203677834
7.96,0.49600000000000005,187.82715913716925,187.80716176605858,0.020000000000000285,10.0,0.0,0.18780716176605858
7.97,0.49700000000000005,186.70368996028242,186.6836925734456,0.019999999999999574,10.0,0.0,0.1866836925734456
7.98,0.49800000000000005,185.58694141639603,185.56694401392716,0.019999999999998862,10.0,0.0,0.18556694401392715
7.99,0.49900000000000005,184.47687330244185,184.4568758844345,0.019999999999999574,10.0,0.0,0.18445687588443452
8.0,0.5,183.37344565584792,183.35344822239503,0.020000000000000993,10.0,0.0,0.18335344822239502
8.01,0.5010000000000001,182.27661875309983,182.25662130429373,0.020000000000000285,10.0,0.0,0.18225662130429374
8.02,0.502,181.18635310831056,181.1663556442431,0.01999999999999815,10.0,0.0,0.1811663556442431
8.03,0.5029999999999999,180.1026094717992,180.0826119925617,0.020000000000000993,10.0,0.0,0.1800826119925617
8.040000000000001,0.5040000000000002,179.02534882867775,179.00535133436102,0.020000000000000285,10.0,0.0,0.17900535133436102
8.05,0.5050000000000001,177.95453239744674,177.93453488814086,0.01999999999999815,10.0,0.0,0.17793453488814087
8.06,0.506,176.89012162859902,176.87012410439374,0.020000000000000285,10.0,0.0,0.17687012410439373
8.07,0.5070000000000001,175.83207820323187,175.8120806642163,0.020000000000000285,10.0,0.0,0.1758120806642163
8.08,0.508,174.7803640316678,174.7603664779305,0.020000000000000993,10.0,0.0,0.1747603664779305
8.09,0.5090000000000001,173.734941252083,173.7149436837121,0.020000000000000285,10.0,0.0,0.1737149436837121
8.1,0.51,172.6957722291445,172.67577464622752,0.01999999999999815,10.0,0.0,0.17267577464622752
8.11,0.5109999999999999,171.66281955265524,171.6428219552792,0.020000000000000285,10.0,0.0,0.1716428219552792
8.120000000000001,0.5120000000000002,170.63604603620738,170.61604842445874,0.020000000000000993,10.0,0.0,0.17061604842445874
8.13,0.5130000000000001,169.61541471584337,169.59541708980808,0.019999999999998862,10.0,0.0,0.16959541708980808
8.14,0.514,168.60088884872542,168.58089120848902,0.020000000000000285,10.0,0.0,0.16858089120848901
8.15,0.5150000000000001,167.5924319118128,167.57243425746023,0.020000000000000285,10.0,0.0,0.16757243425746024
8.16,0.516,166.59000760054687,166.57000993216252,0.020000000000000285,10.0,0.0,0.16657000993216253
8.17,0.5170000000000001,165.59357982754412,165.57358214521196,0.020000000000000285,10.0,0.0,0.16557358214521195
8.18,0.518,164.60311272129712,164.58311502510062,0.019999999999998862,10.0,0.0,0.16458311502510062
8.19,0.5189999999999999,163.6185706248831,163.59857291490513,0.020000000000000285,10.0,0.0,0.16359857291490512
8.2,0.52,162.63991809468024,162.61992037100325,0.020000000000000993,10.0,0.0,0.16261992037100326
8.21,0.5210000000000001,161.66711989909174,161.64712216179774,0.019999999999998862,10.0,0.0,0.16164712216179775
8.22,0.522,160.70014101727753,160.68014326644794,0.020000000000000285,10.0,0.0,0.16068014326644794
8.23,0.5230000000000001,159.73894663789346,159.71894887360924,0.020000000000000993,10.0,0.0,0.15971894887360924
8.24,0.524,158.78350215783797,158.7635043801796,0.020000000000000285,10.0,0.0,0.1587635043801796
8.25,0.5250000000000001,157.83377318100668,157.8137753900542,0.020000000000000285,10.0,0.0,0.1578137753900542
8.26,0.526,156.8897255170538,156.86972771288671,0.01999999999999815,10.0,0.0,0.1568697277128867
8.27,0.5269999999999999,155.95132518016143,155.93132736285884,0.020000000000000285,10.0,0.0,0.15593132736285883
8.28,0.528,155.0185383878162,154.99854055745666,0.020000000000000993,10.0,0.0,0.15499854055745665
8.290000000000001,0.5290000000000001,154.09133155959282,154.07133371625434,0.019999999999998862,10.0,0.0,0.15407133371625434
8.3,0.53,153.16967131594527,153.1496734597056,0.020000000000000285,10.0,0.0,0.15314967345970562
8.31,0.5310000000000001,152.2535244770053,152.23352660794157,0.020000000000000993,10.0,0.0,0.15223352660794157
8.32,0.532,151.34285806138772,151.3228601795766,0.020000000000000285,10.0,0.0,0.1513228601795766
8.33,0.5330000000000001,150.43763928500326,150.41764139052108,0.020000000000000285,10.0,0.0,0.15041764139052108
8.34,0.534,149.53783555987815,149.51783765280072,0.01999999999999815,10.0,0.0,0.14951783765280072
8.35,0.5349999999999999,148.64341449298118,148.6234165733838,0.020000000000000285,10.0,0.0,0.1486234165733838
8.36,0.536,147.75434388505727,147.73434595301484,0.020000000000000993,10.0,0.0,0.14773434595301485
8.370000000000001,0.5370000000000001,146.87059172946857,146.85059378505554,0.019999999999998862,10.0,0.0,0.14685059378505555
8.38,0.538,145.992126211042,145.9721282543324,0.020000000000000285,10.0,0.0,0.1459721282543324
8.39,0.5390000000000001,145.1189157049241,145.0989177359914,0.020000000000000993,10.0,0.0,0.1450989177359914
8.4,0.54,144.2509287754422,144.2309307943596,0.020000000000000285,10.0,0.0,0.1442309307943596
8.41,0.5410000000000001,143.38813417497317,143.36813618181338,0.020000000000000285,10.0,0.0,0.14336813618181338
8.42,0.542,142.53050084281827,142.5105028376535,0.01999999999999815,10.0,0.0,0.14251050283765349
8.43,0.5429999999999999,141.67799790408483,141.65799988698686,0.020000000000000285,10.0,0.0,0.14165799988698685
8.44,0.544,140.83059466857503,140.81059663961526,0.020000000000000285,10.0,0.0,0.14081059663961526
8.45,0.5449999999999999,139.98826062968087,139.96826258893026,0.019999999999998862,10.0,0.0,0.13996826258893025
8.46,0.546,139.15096546328596,139.13096741081506,0.020000000000000993,10.0,0.0,0.13913096741081507
8.47,0.5470000000000002,138.3186790266739,138.29868096255282,0.020000000000000285,10.0,0.0,0.13829868096255282
8.48,0.548,137.49137135744306,137.47137328174148,0.020000000000000285,10.0,0.0,0.13747137328174147
8.49,0.5490000000000002,136.66901267242804,136.6490145852152,0.020000000000000993,10.0,0.0,0.13664901458521522
8.5,0.55,135.8515733666273,135.8315752679721,0.01999999999999815,10.0,0.0,0.13583157526797213
