Sample_ID,Device,Concentration_mM,Scan_Rate_mVs,PC1_Score,PC2_Score,Device_Prediction_Score,Actual_Device_Code,OX_Voltage_V,OX_Current_A,RED_Voltage_V,RED_Current_A,Peak_Separation_V,Color,Symbol,Symbol_Size,Alpha,Point_Index,Device_Point_ID
164,STM32,1.0,400,-0.5598296469313544,0.7363639817095153,1.205582884449105,1,0.0585,-8.4329,0.1882,8.351,0.1297,Red,Triangle,8,0.7,64,STM32_64
165,STM32,1.0,400,-0.8051118599932163,0.940887331518058,1.2055708816735868,1,0.0585,-8.464899999999998,0.1882,8.3886,0.1297,Red,Triangle,8,0.7,65,STM32_65
166,STM32,1.0,400,-0.7292253187569091,-0.0119467925166586,1.2055624026221543,1,0.0585,-8.5008,0.1882,8.4093,0.1297,Red,Triangle,8,0.7,66,STM32_66
167,STM32,1.0,400,-1.3947640288061096,0.6115270410762865,1.205559101680686,1,0.0585,-8.5326,0.1882,8.4095,0.1297,Red,Triangle,8,0.7,67,STM32_67
168,STM32,1.0,400,-1.409606436335812,0.7334806118012166,1.205552195664472,1,0.0585,-8.5588,0.1882,8.427700000000002,0.1297,Red,Triangle,8,0.7,68,STM32_68
169,STM32,1.0,400,-1.4416635662307375,0.8738563010175168,1.2055449163414946,1,0.0585,-8.5764,0.1882,8.4513,0.1297,Red,Triangle,8,0.7,69,STM32_69
170,STM32,1.0,400,-1.3666296195076415,0.9548872554144062,1.205540379234224,1,0.0585,-8.600999999999999,0.1882,8.46,0.1297,Red,Triangle,8,0.7,70,STM32_70
171,STM32,1.0,50,-3.1313557748209813,0.6185528049517183,0.5134744495484522,1,0.0786,-1.9737,0.1682,1.8541,0.0895999999999999,Red,Triangle,8,0.7,71,STM32_71
172,STM32,1.0,50,-2.572488627763055,0.7550896833353622,0.559279318810058,1,0.0683,-1.9825,0.1682,1.854,0.0998999999999999,Red,Triangle,8,0.7,72,STM32_72
173,STM32,1.0,50,-1.9804077319873623,1.0837765718047432,0.5134725372083837,1,0.0786,-1.9942,0.1682,1.8533,0.0895999999999999,Red,Triangle,8,0.7,73,STM32_73
174,STM32,1.0,50,-2.90175728186046,0.6044311202839133,0.5134726418948825,1,0.0786,-2.0086,0.1682,1.8465,0.0895999999999999,Red,Triangle,8,0.7,74,STM32_74
175,STM32,1.0,50,-2.6847676319971234,0.1484820793150763,0.5134734042906784,1,0.0786,-1.9948,0.1682,1.8493,0.0895999999999999,Red,Triangle,8,0.7,75,STM32_75
176,STM32,1.0,50,-2.7129004188001757,0.8436548767665614,0.5134700228306441,1,0.0786,-2.0165,0.1682,1.8543,0.0895999999999999,Red,Triangle,8,0.7,76,STM32_76
177,STM32,1.0,50,-3.2797142422220205,1.0033990174812129,0.5134659506759739,1,0.0786,-2.02,0.1682,1.8703,0.0895999999999999,Red,Triangle,8,0.7,77,STM32_77
178,STM32,1.0,50,-2.622770506467041,0.6405865665976989,0.5134634400583541,1,0.0786,-2.0155,0.1682,1.8831,0.0895999999999999,Red,Triangle,8,0.7,78,STM32_78
179,STM32,1.0,50,-3.345723470127213,1.1046693485154606,0.5134649435805833,1,0.0786,-2.0185,0.1682,1.8753,0.0895999999999999,Red,Triangle,8,0.7,79,STM32_79
180,STM32,1.0,50,-2.637948463596406,0.7274803757028534,0.5134606768813965,1,0.0786,-2.0332,0.1682,1.8872,0.0895999999999999,Red,Triangle,8,0.7,80,STM32_80
231,STM32,5.0,100,-2.803347735086556,0.3684456895685737,0.295950087839362,1,0.0482,-143.75,0.2278,142.53,0.1796,Red,Triangle,8,0.7,81,STM32_81
232,STM32,5.0,100,-3.267265058196108,1.0000919517890257,0.295914619162388,1,0.0482,-146.41,0.2278,141.51,0.1796,Red,Triangle,8,0.7,82,STM32_82
233,STM32,5.0,100,-2.5992405704352324,0.3623947957953322,0.2959318079308566,1,0.0482,-147.24,0.2278,141.07,0.1796,Red,Triangle,8,0.7,83,STM32_83
234,STM32,5.0,100,-2.5588681337012638,0.6013642932838006,0.2960048847779557,1,0.0482,-147.66,0.2278,140.57,0.1796,Red,Triangle,8,0.7,84,STM32_84
235,STM32,5.0,100,-3.523556452260552,0.4893599443827584,0.295973781048524,1,0.0482,-148.1,0.2278,140.51,0.1796,Red,Triangle,8,0.7,85,STM32_85
236,STM32,5.0,100,-3.453203067851176,0.7248885692057171,0.2957511658184028,1,0.0482,-148.37,0.2278,141.35,0.1796,Red,Triangle,8,0.7,86,STM32_86
237,STM32,5.0,100,-3.0184322535438803,0.0557182031854408,0.2957327347997858,1,0.0482,-149.48000000000002,0.2278,140.94,0.1796,Red,Triangle,8,0.7,87,STM32_87
238,STM32,5.0,100,-2.9339468746062027,0.5316495166376627,0.2955974073195058,1,0.0482,-149.26,0.2278,141.61999999999998,0.1796,Red,Triangle,8,0.7,88,STM32_88
239,STM32,5.0,100,-3.1973103933660325,0.201919708975928,0.2955844510301023,1,0.0482,-149.5,0.2278,141.57,0.1796,Red,Triangle,8,0.7,89,STM32_89
240,STM32,5.0,100,-2.8681412896829404,0.7479177050466922,0.2955555421376322,1,0.0482,-150.1,0.2278,141.43,0.1796,Red,Triangle,8,0.7,90,STM32_90
241,STM32,5.0,200,-2.6653737954141103,0.6695443328282997,0.4015871958068199,1,0.0287,-208.2,0.2479,207.8,0.2192,Red,Triangle,8,0.7,91,STM32_91
242,STM32,5.0,200,-3.06475201005276,0.2352554625115457,0.4017468976739795,1,0.0287,-209.52,0.2479,206.53,0.2192,Red,Triangle,8,0.7,92,STM32_92
243,STM32,5.0,200,-2.991505368104491,0.1431730210570829,0.4016310493717331,1,0.0287,-210.72,0.2479,206.5,0.2192,Red,Triangle,8,0.7,93,STM32_93
244,STM32,5.0,200,-3.646197987301562,0.5178207667207537,0.4015899424922438,1,0.0287,-210.6,0.2479,206.73,0.2192,Red,Triangle,8,0.7,94,STM32_94
245,STM32,5.0,200,-2.791942154612958,0.4539848345932308,0.4016066873480439,1,0.0287,-210.89,0.2479,206.53,0.2192,Red,Triangle,8,0.7,95,STM32_95
246,STM32,5.0,200,-2.882691691442972,0.3573289242534235,0.4015714467121505,1,0.0287,-210.69,0.2479,206.77,0.2192,Red,Triangle,8,0.7,96,STM32_96
247,STM32,5.0,200,-2.648412618852544,0.2898824553994295,0.4015828648096267,1,0.0287,-212.03,0.2479,206.13,0.2192,Red,Triangle,8,0.7,97,STM32_97
248,STM32,5.0,200,-2.5802464042434314,0.2579357652177088,0.4015312060708393,1,0.0287,-211.31,0.2479,206.67,0.2192,Red,Triangle,8,0.7,98,STM32_98
249,STM32,5.0,200,-2.755408958583624,0.3945708332605256,0.401483696601704,1,0.0287,-212.5,0.2479,206.35,0.2192,Red,Triangle,8,0.7,99,STM32_99
250,STM32,5.0,200,-2.6915841827358085,0.3236349821733074,0.4010839102965878,1,0.0287,-213.73,0.2479,207.53,0.2192,Red,Triangle,8,0.7,100,STM32_100
251,STM32,5.0,20,-3.617313596679933,0.4435026253920835,0.5307790148039333,1,0.0683,-5.9522,0.1779,4.9245,0.1096,Red,Triangle,8,0.7,101,STM32_101
252,STM32,5.0,20,-2.4272464856759,0.0418054138421783,0.530772954445627,1,0.0683,-5.9749,0.1779,4.9406,0.1096,Red,Triangle,8,0.7,102,STM32_102
253,STM32,5.0,20,-2.6580776150292693,0.1206372064920854,0.5307470748424743,1,0.0683,-6.1248000000000005,0.1779,4.986,0.1096,Red,Triangle,8,0.7,103,STM32_103
254,STM32,5.0,20,-2.7826299666263465,0.5886865666443057,0.436095784863331,1,0.0683,-6.1083,0.1882,5.101999999999999,0.1199,Red,Triangle,8,0.7,104,STM32_104
255,STM32,5.0,20,-2.4579346913870994,0.3146669852042449,0.43611830858937,1,0.0683,-5.866899999999999,0.1882,5.1114,0.1199,Red,Triangle,8,0.7,105,STM32_105
256,STM32,5.0,20,-2.8560803084842563,0.4626684717813899,0.5307785195820218,1,0.0683,-6.055700000000001,0.1779,4.881,0.1096,Red,Triangle,8,0.7,106,STM32_106
257,STM32,5.0,20,-2.9487280205794715,0.6101006076964919,0.4360938661707468,1,0.0683,-6.0395,0.1882,5.1406,0.1199,Red,Triangle,8,0.7,107,STM32_107
258,STM32,5.0,20,-2.550474089935554,0.3493561588403145,0.4360737497260949,1,0.0683,-6.034199999999999,0.1882,5.2296,0.1199,Red,Triangle,8,0.7,108,STM32_108
259,STM32,5.0,20,-3.279039478744469,0.3345290231519754,0.3902433555775613,1,0.0786,-6.0954,0.1882,5.3088,0.1096,Red,Triangle,8,0.7,109,STM32_109
260,STM32,5.0,20,-2.472546046833739,0.422755726144098,0.3902253719124001,1,0.0786,-6.0899,0.1882,5.3887,0.1096,Red,Triangle,8,0.7,110,STM32_110
261,STM32,5.0,400,-2.929065136057881,0.5616634582667004,0.5862285557039615,1,-0.0011,-292.66,0.2881,296.41,0.2892,Red,Triangle,8,0.7,111,STM32_111
262,STM32,5.0,400,-2.462524958609396,0.3207084454040723,0.6812520887744205,1,-0.0011,-294.90000000000003,0.2778,293.71,0.2789,Red,Triangle,8,0.7,112,STM32_112
263,STM32,5.0,400,-2.192478187062997,-0.0240081082376897,0.7272633640433317,1,-0.0115,-297.6,0.2778,293.55,0.2893,Red,Triangle,8,0.7,113,STM32_113
264,STM32,5.0,400,-2.670958716941398,0.3721689498816098,0.7268166693766065,1,-0.0115,-299.81,0.2778,294.5,0.2893,Red,Triangle,8,0.7,114,STM32_114
265,STM32,5.0,400,-1.9429153384590576,0.6703372898343498,0.7265698616808443,1,-0.0115,-300.77,0.2778,295.14,0.2893,Red,Triangle,8,0.7,115,STM32_115
266,STM32,5.0,400,-2.3663592415327197,0.6397958614995272,0.7264629067469843,1,-0.0115,-301.18,0.2778,295.42,0.2893,Red,Triangle,8,0.7,116,STM32_116
267,STM32,5.0,400,-1.9324635119047708,0.6745673474981475,0.726306151934424,1,-0.0115,-302.19,0.2778,295.65,0.2893,Red,Triangle,8,0.7,117,STM32_117
268,STM32,5.0,400,-1.8111971001684652,0.5899596522544275,0.7258677279414002,1,-0.0115,-303.48,0.2778,296.97,0.2893,Red,Triangle,8,0.7,118,STM32_118
269,STM32,5.0,400,-3.1338367766494506,0.4474499226442365,0.7260254137536151,1,-0.0115,-304.23,0.2778,295.96,0.2893,Red,Triangle,8,0.7,119,STM32_119
270,STM32,5.0,400,-2.5340907061727096,0.4484115428481221,0.7257643612047615,1,-0.0115,-304.48999999999995,0.2778,296.97,0.2893,Red,Triangle,8,0.7,120,STM32_120
271,STM32,5.0,50,-3.8520162124108985,0.9733907181334774,0.3612721212757203,1,0.0585,-9.8024,0.2083,9.2635,0.1498,Red,Triangle,8,0.7,121,STM32_121
272,STM32,5.0,50,-3.1504246829970786,0.9699105876011792,0.3612710198223377,1,0.0585,-9.8524,0.2083,9.2462,0.1498,Red,Triangle,8,0.7,122,STM32_122
273,STM32,5.0,50,-2.784005350093965,0.3551339343527934,0.3612646807016768,1,0.0585,-9.8717,0.2083,9.265,0.1498,Red,Triangle,8,0.7,123,STM32_123
274,STM32,5.0,50,-3.473304099667726,0.2854317256920439,0.3612532635947922,1,0.0585,-9.8914,0.2083,9.3055,0.1498,Red,Triangle,8,0.7,124,STM32_124
275,STM32,5.0,50,-3.612170208341576,0.237686980912431,0.4558986775258152,1,0.0585,-9.9195,0.198,9.2097,0.1395,Red,Triangle,8,0.7,125,STM32_125
276,STM32,5.0,50,-2.9990932039802365,0.1232492187891753,0.3612577873552278,1,0.0585,-9.9039,0.2083,9.2805,0.1498,Red,Triangle,8,0.7,126,STM32_126
277,STM32,5.0,50,-2.857101273285118,0.2463217458913931,0.4559139406116547,1,0.0585,-9.7749,0.198,9.2077,0.1395,Red,Triangle,8,0.7,127,STM32_127
278,STM32,5.0,50,-3.1759912571132864,0.8747261876745245,0.3612851713127039,1,0.0585,-9.7486,0.2083,9.231,0.1498,Red,Triangle,8,0.7,128,STM32_128
279,STM32,5.0,50,-2.7556193962175626,0.2253331978822899,0.3612737432649637,1,0.0585,-9.8648,0.2083,9.229,0.1498,Red,Triangle,8,0.7,129,STM32_129
280,STM32,5.0,50,-2.9988465017633694,-0.3728901767031007,0.3612469762325503,1,0.0585,-9.9517,0.2083,9.306,0.1498,Red,Triangle,8,0.7,130,STM32_130
331,STM32,10.0,100,-2.3664058092852533,0.2641386599900198,0.4455462938855426,1,-0.0212,-287.28,0.2577,277.45,0.2789,Red,Triangle,8,0.7,131,STM32_131
332,STM32,10.0,100,-3.1485226177266643,-0.5719374847400158,0.4458039525216037,1,-0.0212,-289.48,0.2577,275.37,0.2789,Red,Triangle,8,0.7,132,STM32_132
333,STM32,10.0,100,-2.918037564536263,0.427001335514824,0.4458052410852915,1,-0.0212,-290.42,0.2577,274.95,0.2789,Red,Triangle,8,0.7,133,STM32_133
334,STM32,10.0,100,-3.0423812792422207,-0.006684049377987,0.4458574885684148,1,-0.0212,-289.66,0.2577,275.06,0.2789,Red,Triangle,8,0.7,134,STM32_134
335,STM32,10.0,100,-3.169474154577517,-0.1483043853427399,0.5358429562150318,1,-0.0212,-291.05,0.2479,274.65,0.2691,Red,Triangle,8,0.7,135,STM32_135
336,STM32,10.0,100,-2.8265661783819,-0.0543080018551561,0.5359156415477484,1,-0.0212,-290.67999999999995,0.2479,274.5,0.2691,Red,Triangle,8,0.7,136,STM32_136
337,STM32,10.0,100,-3.1020194989221017,0.0680086915061302,0.535642508171638,1,-0.0212,-290.98999999999995,0.2479,275.54,0.2691,Red,Triangle,8,0.7,137,STM32_137
338,STM32,10.0,100,-2.916693596469392,-0.143697872047574,0.4453525537912396,1,-0.0212,-292.87,0.2577,275.82000000000005,0.2789,Red,Triangle,8,0.7,138,STM32_138
339,STM32,10.0,100,-2.544754682121014,-0.022860012163006,0.4453750477308735,1,-0.0212,-292.31,0.2577,275.97,0.2789,Red,Triangle,8,0.7,139,STM32_139
340,STM32,10.0,100,-2.9093779003369544,-0.0747411653515523,0.4450669388495217,1,-0.0212,-293.37,0.2577,276.83,0.2789,Red,Triangle,8,0.7,140,STM32_140
341,STM32,10.0,200,-3.058596393893346,0.0404708231251691,0.3972430209120844,1,-0.0511,-381.95,0.2979,396.31,0.349,Red,Triangle,8,0.7,141,STM32_141
342,STM32,10.0,200,-2.791568957887552,0.0486085000387011,0.4441632712374675,1,-0.0614,-390.18,0.2979,387.88,0.3593,Red,Triangle,8,0.7,142,STM32_142
343,STM32,10.0,200,-3.225610683574116,0.7151805947329741,0.5341134613523176,1,-0.0614,-395.09,0.2881,386.0700000000001,0.3495,Red,Triangle,8,0.7,143,STM32_143
344,STM32,10.0,200,-2.01619659116035,-0.2335592580974447,0.5342607988136318,1,-0.0614,-397.37,0.2881,384.43,0.3495,Red,Triangle,8,0.7,144,STM32_144
345,STM32,10.0,200,-2.3673887024285656,-0.248166036762248,0.5336252313958469,1,-0.0614,-400.11,0.2881,385.96,0.3495,Red,Triangle,8,0.7,145,STM32_145
346,STM32,10.0,200,-3.2144294117390797,0.1042958582579674,0.5336857742790524,1,-0.0614,-400.97,0.2881,385.32,0.3495,Red,Triangle,8,0.7,146,STM32_146
347,STM32,10.0,200,-2.671393141819617,0.1725914274955756,0.5334334486797592,1,-0.0614,-402.12,0.2881,385.9,0.3495,Red,Triangle,8,0.7,147,STM32_147
348,STM32,10.0,200,-2.6034796890559977,0.1996777992466263,0.5332839411078643,1,-0.0614,-402.22,0.2881,386.5,0.3495,Red,Triangle,8,0.7,148,STM32_148
349,STM32,10.0,200,-2.3888295550963536,-0.4257071844202098,0.5331268071441118,1,-0.0614,-403.71,0.2881,386.52,0.3495,Red,Triangle,8,0.7,149,STM32_149
350,STM32,10.0,200,-2.6234252475193625,0.1424751335176929,0.5329025241991105,1,-0.0614,-403.52,0.2881,387.57,0.3495,Red,Triangle,8,0.7,150,STM32_150
351,STM32,10.0,20,-2.982875402785431,-0.0214694314787615,0.5624104390036951,1,0.0482,-125.71,0.198,101.87,0.1498,Red,Triangle,8,0.7,151,STM32_151
352,STM32,10.0,20,-2.7856151244240217,0.2825597944007854,0.5618908863069831,1,0.0482,-125.57,0.198,104.17,0.1498,Red,Triangle,8,0.7,152,STM32_152
