Voltage(V),Current(uA)
-0.40001,-60.969712
-0.390003,-53.266296
-0.379995,-46.84052
-0.369987,-41.081752
-0.359979,-35.914824
-0.349972,-31.377326
-0.339964,-27.412886
-0.329956,-23.97453
-0.319948,-21.024686
-0.30994,-18.535168
-0.299933,-16.43082
-0.289925,-14.683461
-0.279917,-13.217933
-0.269909,-12.015448
-0.259902,-11.010247
-0.249894,-10.183539
-0.239886,-9.472382
-0.229878,-8.866443
-0.21987,-8.362902
-0.209863,-7.916668
-0.199855,-7.524921
-0.189847,-7.188601
-0.179839,-6.911466
-0.169832,-6.645604
-0.159824,-6.425775
-0.149816,-6.248221
-0.139808,-6.077243
-0.129800904,-5.92975
-0.11979312,-5.794471
-0.109785344,-5.651676
-0.09977756,-5.514518
-0.089769784,-5.367965
-0.079762,-5.219533
-0.069754224,-5.077678
-0.05974644,-4.933004
-0.049738664,-4.78833
-0.039730884,-4.639898
-0.029723104,-4.486769
-0.019715326,-4.312033
-0.009707546,-4.116629
0.000300233,-3.893982
0.010308012,-3.619665
0.020315792,-3.279588
0.03032357,-2.758198
0.040331348,-2.024495
0.050339128,-1.451436
0.060346908,-0.423687
0.070354688,1.00708
0.080362472,2.942329
0.090370248,5.501366
0.100378032,8.809137
0.110385808,12.88725
0.120393584,17.802406
0.13040136,23.45408
0.140409,29.65627
0.150416,36.271812
0.160424,42.960632
0.170432,49.470956
0.18034,55.304884
0.190448,60.359076
0.200455,64.041684
0.210463,66.0239
0.220471,66.12724
0.230479,64.436252
0.240486,61.458224
0.250494,57.860164
0.260502,54.262104
0.27051,50.992852
0.280518,48.127552
0.290525,45.675616
0.300533,43.55248
0.310541,41.711176
0.320549,40.104732
0.330556,38.639204
0.340564,37.314592
0.350572,36.05574
0.36058,34.91902
0.370588,33.90442
0.380595,32.974374
0.390603,32.138272
0.400611,31.339746
0.410619,30.616378
0.420626,29.95877
0.430634,29.357526
0.440642,28.812652
0.45065,28.314748
0.460658,27.863816
0.470665,27.450462
0.480673,27.074686
0.490681,26.745882
0.500689,26.445262
0.510696,26.172822
0.520704,25.928568
0.530712,25.72189
0.54072,25.543398
0.550728,25.374298
0.560735,25.261564
0.570743,25.158226
0.580751,25.10186
0.590759,25.064282
0.600766,25.054888
0.610774,25.073676
0.620782,25.111254
0.63079,25.18641
0.640798,25.308536
0.650805,25.458846
0.660813,25.65613
0.670821,25.881596
0.680829,26.172822
0.690837,26.52981
0.700844,26.943164
0.690837,21.729268
0.680829,19.127016
0.670821,17.313896
0.660813,15.932917
0.650805,14.786799
0.640798,13.828569
0.63079,13.011256
0.620782,12.297281
0.610774,11.658461
0.600766,11.094796
0.590759,10.591256
0.580751,10.13093
0.570743,9.709121
0.560735,9.321133
0.550728,8.957568
0.54072,8.633462
0.530712,8.316869
0.520704,8.017188
0.510696,7.746629
0.500689,7.482646
0.490681,7.240271
0.480673,7.011047
0.470665,6.785581
0.460658,6.573267
0.45065,6.360954
0.440642,6.166489
0.430634,5.98048
0.420626,5.792592
0.410619,5.606583
0.400611,5.434665
0.390603,5.257111
0.380595,5.088012
0.370588,4.915154
0.36058,4.740418
0.350572,4.560045
0.340564,4.361824
0.330556,4.146691
0.320549,3.903376
0.310541,3.618726
0.300533,3.279588
0.290525,2.860597
0.280518,2.33545
0.27051,1.651537
0.260502,0.743097
0.250494,-0.480054
0.240486,-2.151319
0.230479,-4.394704
0.220471,-7.345488
0.210463,-11.074129
0.200455,-15.640751
0.190448,-20.98429
0.18034,-26.996712
0.170432,-33.368938
0.160424,-40.095336
0.150416,-46.671424
0.140409,-52.843548
0.13040136,-58.217152
0.120393584,-62.40706
0.110385808,-64.999912
0.100378032,-65.704492
0.090370248,-64.530192
0.080362472,-61.805816
0.070354688,-58.188968
0.060346908,-54.365444
0.050339128,-50.786172
0.040331348,-47.64844
0.03032357,-44.933456
0.020315792,-42.613036
0.010308012,-40.621424
0.000300233,-38.921036
-0.009707546,-37.455508
-0.019715326,-36.159076
-0.029723104,-35.031748
-0.039730884,-34.054728
-0.049738664,-33.18105
-0.05974644,-32.391922
-0.069754224,-31.68734
-0.079762,-31.029732
-0.089769784,-30.44728
-0.09977756,-29.902402
-0.109785344,-29.404498
-0.11979312,-28.98175
-0.129800904,-28.605974
-0.139808,-28.25838
-0.149816,-27.948366
-0.159824,-27.600772
-0.169832,-27.290756
-0.179839,-26.990136
-0.189847,-26.68012
-0.199855,-26.435866
-0.209863,-26.219794
-0.21987,-26.069484
-0.229878,-25.937962
-0.239886,-25.881596
-0.249894,-25.900384
-0.259902,-25.994328
-0.269909,-26.229188
-0.279917,-26.586176
-0.289925,-27.121658
-0.299933,-27.863816
-0.30994,-28.859624
-0.319948,-30.184236
-0.329956,-31.894018
-0.339964,-34.07352
-0.349972,-36.7979
-0.359979,-40.142308
-0.369987,-44.238272
-0.379995,-49.09518
-0.390003,-54.778796
