Voltage(V),Current(uA)
-0.40001,-29.404498
-0.390003,-25.0361
-0.379995,-21.11863
-0.369987,-17.70846
-0.359979,-14.76801
-0.349972,-12.31607
-0.339964,-10.277483
-0.329956,-8.633462
-0.319948,-7.30885
-0.30994,-6.265131
-0.299933,-5.469425
-0.289925,-4.85503
-0.279917,-4.392825
-0.269909,-4.042414
-0.259902,-3.77937
-0.249894,-3.57833
-0.239886,-3.428019
-0.229878,-3.30871
-0.21987,-3.214766
-0.209863,-3.134914
-0.199855,-3.069153
-0.189847,-3.012786
-0.179839,-2.957359
-0.169832,-2.909448
-0.159824,-2.862476
-0.149816,-2.817383
-0.139808,-2.770411
-0.129800904,-2.725318
-0.11979312,-2.676467
-0.109785344,-2.630434
-0.09977756,-2.581583
-0.089769784,-2.529914
-0.079762,-2.480124
-0.069754224,-2.423757
-0.05974644,-2.366451
-0.049738664,-2.305387
-0.039730884,-2.242445
-0.029723104,-2.176684
-0.019715326,-2.106226
-0.009707546,-2.037647
0.000300233,-1.970007
0.010308012,-1.899549
0.020315792,-1.799968
0.03032357,-1.657173
0.040331348,-1.471164
0.050339128,-1.213757
0.060346908,-0.869922
0.070354688,-0.396444
0.080362472,0.233732
0.090370248,1.059407
0.100378032,2.093262
0.110385808,3.051585
0.120393584,4.692507
0.13040136,6.099789
0.140409,7.412188
0.150416,8.504758
0.160424,9.261947
0.170432,9.66027
0.18044,9.726031
0.190448,9.532506
0.200455,9.182095
0.210463,8.737739
0.220471,8.267079
0.230479,7.808632
0.240486,7.374611
0.250494,6.975348
0.260502,6.616482
0.27051,6.292375
0.280518,6.003966
0.290525,5.74562
0.300533,5.514518
0.310541,5.305962
0.320549,5.122771
0.330556,4.954611
0.340564,4.807119
0.350572,4.671839
0.36058,4.544075
0.370588,4.433221
0.380595,4.331761
0.390603,4.239696
0.400611,4.155147
0.410619,4.08187
0.420626,4.012351
0.430634,3.94753
0.440642,3.893043
0.45065,3.841373
0.460658,3.795341
0.470665,3.755884
0.480673,3.720185
0.490681,3.690123
0.500689,3.66194
0.510696,3.641272
0.520704,3.627181
0.530712,3.615907
0.54072,3.609331
0.550728,3.607453
0.560735,3.61215
0.570743,3.622484
0.580751,3.638454
0.590759,3.662879
0.600766,3.692002
0.610774,3.726761
0.620782,3.773734
0.63079,3.828221
0.640798,3.893982
0.650805,3.972895
0.660813,4.066839
0.670821,4.172056
0.680829,4.297002
0.690837,4.438858
0.700844,4.610775
0.690837,3.889285
0.680829,3.416746
0.670821,3.056001
0.660813,2.764774
0.650805,2.523338
0.640798,2.322297
0.63079,2.148501
0.620782,1.99913
0.610774,1.868547
0.600766,1.755815
0.590759,1.653415
0.580751,1.560411
0.570743,1.478679
0.560735,1.403524
0.550728,1.337763
0.54072,1.277639
0.530712,1.221273
0.520704,1.168664
0.510696,1.123571
0.500689,1.079605
0.490681,1.039585
0.480673,1.003322
0.470665,0.969596
0.460658,0.938031
0.45065,0.906654
0.440642,0.878659
0.430634,0.851885
0.420626,0.827177
0.410619,0.802564
0.400611,0.779829
0.390603,0.757659
0.380595,0.736333
0.370588,0.715853
0.36058,0.696877
0.350572,0.676397
0.340564,0.657232
0.330556,0.636565
0.320549,0.615427
0.310541,0.592317
0.300533,0.565073
0.290525,0.531629
0.280518,0.492548
0.27051,0.444637
0.260502,0.383385
0.250494,0.30156
0.240486,0.189579
0.230479,0.032222822
0.220471,-0.188827
0.210463,-0.498749
0.200455,-0.929107
0.190448,-1.517009
0.18044,-2.294584
0.170432,-3.045573
0.160424,-4.483951
0.150416,-5.839564
0.140409,-7.270333
0.13040136,-8.640977
0.120393584,-9.81246
0.110385808,-10.672988
0.100378032,-11.169013
0.090370248,-11.313686
0.080362472,-11.179346
0.070354688,-10.857118
0.060346908,-10.435309
0.050339128,-9.973104
0.040331348,-9.512779
0.03032357,-9.077817
0.020315792,-8.676676
0.010308012,-8.310294
0.000300233,-7.982429
-0.009707546,-7.69402
-0.019715326,-7.432856
-0.029723104,-7.202693
-0.039730884,-6.996016
-0.049738664,-6.812825
-0.05974644,-6.647483
-0.069754224,-6.493415
-0.079762,-6.356257
-0.089769784,-6.227553
-0.09977756,-6.110123
-0.109785344,-6.001148
-0.11979312,-5.901567
-0.129800904,-5.810441
-0.139808,-5.720255
-0.149816,-5.638524
-0.159824,-5.564308
-0.169832,-5.497608
-0.179839,-5.440302
-0.189847,-5.395208
-0.199855,-5.355752
-0.209863,-5.328508
-0.21987,-5.320053
-0.229878,-5.335084
-0.239886,-5.378299
-0.249894,-5.46003
-0.259902,-5.591552
-0.269909,-5.790713
-0.279917,-6.076303
-0.289925,-6.481202
-0.299933,-7.046746
-0.30994,-7.79548
-0.319948,-8.774378
-0.329956,-10.007864
-0.339964,-11.526
-0.349972,-13.360728
-0.359979,-15.566534
-0.369987,-18.192272
-0.379995,-21.292426
-0.390003,-24.919608
