Voltage(V),Current(uA)
-0.40001,-46.699604
-0.390003,-38.479496
-0.379995,-33.218628
-0.369987,-28.91599
-0.359979,-25.223986
-0.349972,-22.048676
-0.339964,-19.249144
-0.329956,-16.834782
-0.319948,-14.711644
-0.30994,-12.889129
-0.299933,-11.292079
-0.289925,-9.882918
-0.279917,-8.718011
-0.269909,-7.667716
-0.259902,-6.782763
-0.249894,-5.996451
-0.239886,-5.295628
-0.229878,-4.678415
-0.21987,-4.123206
-0.209863,-3.619665
-0.199855,-3.164976
-0.189847,-2.744106
-0.179839,-2.35236
-0.169832,-2.003827
-0.159824,-1.682538
-0.149816,-1.400706
-0.139808,-1.145178
-0.129800904,-0.920652
-0.11979312,-0.717732
-0.109785344,-0.496494
-0.09977756,-0.313491
-0.089769784,-0.126072968
-0.079762,0.06566692
-0.069754224,0.244912
-0.05974644,0.414011
-0.049738664,0.566482
-0.039730884,0.712096
-0.029723104,0.851227
-0.019715326,1.001913
-0.009707546,1.195438
0.000300233,1.44749
0.010308012,1.797808
0.020315792,2.26114
0.03032357,2.884083
0.040331348,3.773734
0.050339128,4.971521
0.060346908,6.566692
0.070354688,8.656008
0.080362472,11.310868
0.090370248,14.597032
0.100378032,18.501348
0.110385808,22.974966
0.120393584,27.965276
0.13040136,33.312574
0.140409,38.930428
0.150416,44.58586
0.160424,50.10038
0.170432,55.248516
0.18044,59.710864
0.190448,63.261948
0.200455,65.535392
0.210463,66.33392
0.220471,65.48842
0.230479,63.233768
0.240486,60.030268
0.250494,56.451
0.260502,53.022044
0.27051,49.959464
0.280518,47.338424
0.290525,45.111948
0.300533,43.298828
0.310541,41.692384
0.320549,40.35838
0.330556,39.202868
0.340564,38.131908
0.350572,37.060944
0.36058,36.05574
0.370588,35.21964
0.380595,34.486872
0.390603,33.819872
0.400611,33.237418
0.410619,32.692542
0.420626,32.204032
0.430634,31.7531
0.440642,31.339746
0.45065,30.973366
0.460658,30.635168
0.470665,30.315758
0.480673,30.043318
0.490681,29.799064
0.500689,29.582992
0.510696,29.376316
0.520704,29.207216
0.530712,29.0663
0.54072,28.953568
0.550728,28.850228
0.560735,28.765678
0.570743,28.728102
0.580751,28.709314
0.590759,28.718706
0.600766,28.737496
0.610774,28.784468
0.620782,28.850228
0.63079,28.953568
0.640798,29.08509
0.650805,29.244794
0.660813,29.451472
0.670821,29.667542
0.680829,29.921192
0.690837,30.249996
0.700844,30.606984
0.690837,23.072668
0.680829,19.324298
0.670821,16.778414
0.660813,14.824377
0.650805,13.255511
0.640798,11.921505
0.63079,10.784781
0.620782,9.807762
0.610774,8.95475
0.600766,8.16374
0.590759,7.456342
0.580751,6.816582
0.570743,6.231311
0.560735,5.698648
0.550728,5.200744
0.54072,4.741358
0.530712,4.314852
0.520704,3.911831
0.510696,3.540752
0.500689,3.188462
0.490681,2.857779
0.480673,2.55246
0.470665,2.259355
0.460658,1.985978
0.45065,1.714479
0.440642,1.462709
0.430634,1.22503
0.420626,0.995807
0.410619,0.774099
0.400611,0.550136
0.390603,0.344492
0.380595,0.142419
0.370588,-0.05232686
0.36058,-0.246979
0.350572,-0.441067
0.340564,-0.636377
0.330556,-0.844651
0.320549,-1.068426
0.310541,-1.314277
0.300533,-1.577978
0.290525,-1.932899
0.280518,-2.279177
0.27051,-2.652135
0.260502,-3.245768
0.250494,-3.952227
0.240486,-4.886032
0.230479,-6.117639
0.220471,-7.724083
0.210463,-9.816218
0.200455,-12.453228
0.190448,-15.694298
0.18044,-19.561038
0.170432,-23.997078
0.160424,-28.926324
0.150416,-34.30838
0.140409,-39.945024
0.13040136,-45.647432
0.120393584,-51.237104
0.110385808,-56.451
0.100378032,-61.08244
0.090370248,-64.802632
0.080362472,-67.32972
0.070354688,-68.35372
0.060346908,-67.780656
0.050339128,-65.704492
0.040331348,-62.57616
0.03032357,-58.996888
0.020315792,-55.47398
0.010308012,-52.308068
0.000300233,-49.574292
-0.009707546,-47.225692
-0.019715326,-45.26226
-0.029723104,-43.590056
-0.039730884,-42.180896
-0.049738664,-40.987804
-0.05974644,-39.935632
-0.069754224,-39.071344
-0.079762,-38.282216
-0.089769784,-37.60582
-0.09977756,-36.99518
-0.109785344,-36.412728
-0.11979312,-35.867852
-0.129800904,-35.398132
-0.139808,-34.965988
-0.149816,-34.590212
-0.159824,-34.261408
-0.169832,-33.960784
-0.179839,-33.70714
-0.189847,-33.491068
-0.199855,-33.24681
-0.209863,-33.040134
-0.21987,-32.805274
-0.229878,-32.589202
-0.239886,-32.391922
-0.249894,-32.232216
-0.259902,-32.119482
-0.269909,-32.053722
-0.279917,-32.063118
-0.289925,-32.138272
-0.299933,-32.354342
-0.30994,-32.617386
-0.319948,-33.04953
-0.329956,-33.64138
-0.339964,-34.468084
-0.349972,-35.539048
-0.359979,-36.92942
-0.369987,-38.657992
-0.379995,-40.856284
-0.390003,-43.505504
