Voltage(V),Current(uA)
-0.3805,-7.9183e-05
-0.3903,-7.9699e-05
-0.4006,-8.0135e-05
-0.3903,-7.2497e-05
-0.3805,-6.8126e-05
-0.3708,-6.5096e-05
-0.3604,-6.1247e-05
-0.3507,-5.864e-05
-0.3409,-5.7246e-05
-0.3306,-5.452e-05
-0.3208,-5.3597e-05
-0.3105,-5.2253e-05
-0.3007,-5.0681e-05
-0.291,-5.0005e-05
-0.2806,-4.909e-05
-0.2709,-4.7187e-05
-0.2606,-4.6925e-05
-0.2508,-4.5413e-05
-0.2411,-4.5112e-05
-0.2307,-4.447e-05
-0.221,-4.341e-05
-0.2112,-4.2503e-05
-0.2009,-4.1696e-05
-0.1911,-4.1682e-05
-0.1808,-4.0769e-05
-0.171,-4.0246e-05
-0.1613,-3.9679e-05
-0.1509,-3.9494e-05
-0.1412,-3.8288e-05
-0.1308,-3.7919e-05
-0.1211,-3.7946e-05
-0.1114,-3.7248e-05
-0.101,-3.6168e-05
-0.0913,-3.5271e-05
-0.0815,-3.5062e-05
-0.0712,-3.4535e-05
-0.0614,-3.4324e-05
-0.0511,-3.3025e-05
-0.0413,-3.1836e-05
-0.0316,-3.1052e-05
-0.0212,-3.012e-05
-0.0115,-2.7967e-05
-0.0011,-2.5848e-05
0.0086,-2.2081e-05
0.0183,-1.8873e-05
0.0287,-1.349e-05
0.0384,-7.7951e-06
0.0482,-1.1444e-06
0.0585,8.2429e-06
0.0683,1.7595e-05
0.0786,2.8176e-05
0.0884,3.9125e-05
0.0981,5.0717e-05
0.1085,6.5072e-05
0.1182,7.7008e-05
0.128,9.0431e-05
0.1383,0.00010554
0.1481,0.00011867
0.1584,0.0001335
0.1682,0.00014671
0.1779,0.00015907
0.1882,0.00017328
0.198,0.00018328
0.2083,0.00019468
0.2181,0.00020253
0.2278,0.00020774
0.2382,0.00021029
0.2479,0.00020805
0.2577,0.00020175
0.268,0.00019116
0.2778,0.00017754
0.2881,0.00016496
0.2979,0.00015214
0.3076,0.00014126
0.318,0.00013285
0.3277,0.0001246
0.338,0.00011851
0.3478,0.00011225
0.3575,0.00010762
0.3679,0.00010377
0.3776,0.00010037
0.3874,9.6303e-05
0.3977,9.3325e-05
0.4075,9.0595e-05
0.4178,8.7971e-05
0.4276,8.6267e-05
0.4373,8.3031e-05
0.4477,8.1413e-05
0.4574,7.9474e-05
0.4678,7.7713e-05
0.4775,7.6221e-05
0.4872,7.4383e-05
0.4976,7.2868e-05
0.5073,7.2249e-05
0.5171,7.0514e-05
0.5274,6.9368e-05
0.5372,6.8483e-05
0.5475,6.7097e-05
0.5573,6.6834e-05
0.567,6.5479e-05
0.5774,6.483e-05
0.5871,6.4717e-05
0.5975,6.3933e-05
0.6072,6.3571e-05
0.6169,6.2736e-05
0.6273,6.2161e-05
0.637,6.1653e-05
0.6468,6.2027e-05
0.6571,6.1842e-05
0.6669,6.1324e-05
0.6772,6.1831e-05
0.687,6.1752e-05
0.6967,6.1064e-05
0.687,5.4529e-05
0.6772,5.1116e-05
0.6669,4.9428e-05
0.6571,4.7316e-05
0.6468,4.462e-05
0.637,4.289e-05
0.6273,4.2062e-05
0.6169,4.1009e-05
0.6072,3.9329e-05
0.5975,3.8675e-05
0.5871,3.8102e-05
0.5774,3.7568e-05
0.567,3.56e-05
0.5573,3.5868e-05
0.5475,3.3811e-05
0.5372,3.4487e-05
0.5274,3.3358e-05
0.5171,3.2924e-05
0.5073,3.1481e-05
0.4976,3.1592e-05
0.4872,3.0408e-05
0.4775,3.1175e-05
0.4678,3.0002e-05
0.4574,2.9384e-05
0.4477,2.9187e-05
0.4373,2.8825e-05
0.4276,2.8204e-05
0.4178,2.752e-05
0.4075,2.6948e-05
0.3977,2.6058e-05
0.3874,2.6819e-05
0.3776,2.6137e-05
0.3679,2.5832e-05
0.3575,2.5547e-05
0.3478,2.4421e-05
0.338,2.4203e-05
0.3277,2.3862e-05
0.318,2.2854e-05
0.3076,2.2487e-05
0.2979,2.2085e-05
0.2881,2.1544e-05
0.2778,2.0154e-05
0.268,1.9186e-05
0.2577,1.6774e-05
0.2479,1.5484e-05
0.2382,1.3569e-05
0.2278,8.7208e-06
0.2181,5.262e-06
0.2083,-3.7107e-08
0.198,-5.6796e-06
0.1882,-1.2833e-05
0.1779,-2.2099e-05
0.1682,-3.1441e-05
0.1584,-4.1871e-05
0.1481,-5.4162e-05
0.1383,-6.596e-05
0.128,-7.9923e-05
0.1182,-9.2671e-05
0.1085,-0.00010595
0.0981,-0.0001214
0.0884,-0.00013555
0.0786,-0.00014861
0.0683,-0.00016352
0.0585,-0.00017524
0.0482,-0.00018859
0.0384,-0.00019913
0.0287,-0.00020759
0.0183,-0.00021572
0.0086,-0.00021981
-0.0011,-0.00022024
-0.0115,-0.00021807
-0.0212,-0.00021036
-0.0316,-0.00019956
-0.0413,-0.00018578
-0.0511,-0.00017162
-0.0614,-0.00016015
-0.0712,-0.00014974
-0.0815,-0.00014218
-0.0913,-0.00013507
-0.101,-0.00012887
-0.1114,-0.00012425
-0.1211,-0.00011918
-0.1308,-0.00011485
-0.1412,-0.00011181
-0.1509,-0.00010883
-0.1613,-0.00010545
-0.171,-0.00010336
-0.1808,-0.00010069
-0.1911,-9.8652e-05
-0.2009,-9.5614e-05
-0.2112,-9.4104e-05
-0.221,-9.2888e-05
-0.2307,-9.1361e-05
-0.2411,-8.9813e-05
-0.2508,-8.8382e-05
-0.2606,-8.6369e-05
-0.2709,-8.6137e-05
-0.2806,-8.4209e-05
-0.291,-8.4126e-05
-0.3007,-8.1976e-05
-0.3105,-8.239e-05
-0.3208,-8.115e-05
-0.3306,-7.9565e-05
-0.3409,-7.9502e-05
-0.3507,-7.8935e-05
-0.3604,-7.8953e-05
-0.3708,-7.8744e-05
