Voltage(V),Current(uA)
-0.40001,-51.0774
-0.390003,-44.257056
-0.379995,-38.03796
-0.369987,-32.476468
-0.359979,-27.591378
-0.349972,-23.373288
-0.339964,-19.765836
-0.329956,-16.740836
-0.319948,-14.241924
-0.30994,-12.193942
-0.299933,-10.549921
-0.289925,-9.244098
-0.279917,-8.191924
-0.269909,-7.380247
-0.259902,-6.741427
-0.249894,-6.240706
-0.239886,-5.854595
-0.229878,-5.547398
-0.21987,-5.310659
-0.209863,-5.120892
-0.199855,-4.964945
-0.189847,-4.831544
-0.179839,-4.721629
-0.169832,-4.610775
-0.159824,-4.514013
-0.149816,-4.424766
-0.139808,-4.335519
-0.129800904,-4.246273
-0.11979312,-4.154207
-0.109785344,-4.06496
-0.09977756,-3.974774
-0.089769784,-3.878011
-0.079762,-3.781249
-0.069754224,-3.674153
-0.05974644,-3.568935
-0.049738664,-3.453384
-0.039730884,-3.329378
-0.029723104,-3.198796
-0.019715326,-3.056001
-0.009707546,-2.909448
0.000300233,-2.761956
0.010308012,-2.601311
0.020315792,-2.424696
0.03032357,-2.172926
0.040331348,-1.929611
0.050339128,-1.556653
0.060346908,-1.058749
0.070354688,-0.38517
0.080362472,0.516692
0.090370248,1.734865
0.100378032,3.049331
0.110385808,5.30878
0.120393584,7.777631
0.13040136,10.653259
0.140409,13.786294
0.150416,16.979454
0.160424,19.965936
0.170432,22.509004
0.18034,24.271394
0.190448,25.278474
0.200455,25.42127
0.210463,24.895182
0.220471,23.936954
0.230479,22.790836
0.240486,21.578956
0.250494,20.395262
0.260502,19.296116
0.27051,18.309702
0.280518,17.40784
0.290525,16.59992
0.300533,15.87655
0.310541,15.218942
0.320549,14.6177
0.330556,14.082218
0.340564,13.612498
0.350572,13.199144
0.36058,12.823368
0.370588,12.485169
0.380595,12.175154
0.390603,11.883927
0.400611,11.639673
0.410619,11.417964
0.420626,11.212226
0.430634,11.024338
0.440642,10.858057
0.45065,10.699291
0.460658,10.561194
0.470665,10.436248
0.480673,10.322576
0.490681,10.223935
0.500689,10.133749
0.510696,10.059533
0.520704,9.991893
0.530712,9.937405
0.54072,9.898888
0.550728,9.86131
0.560735,9.846279
0.570743,9.838764
0.580751,9.852856
0.590759,9.870706
0.600766,9.906404
0.610774,9.952436
0.620782,10.021955
0.63079,10.106505
0.640798,10.209843
0.650805,10.342305
0.660813,10.498251
0.670821,10.677685
0.680829,10.892816
0.690837,11.149284
0.700844,11.446148
0.690837,9.849098
0.680829,8.873019
0.670821,8.138376
0.660813,7.552165
0.650805,7.065534
0.640798,6.644665
0.63079,6.285799
0.620782,5.970146
0.610774,5.69489
0.600766,5.44406
0.590759,5.22423
0.580751,5.025069
0.570743,4.842817
0.560735,4.672779
0.550728,4.521528
0.54072,4.38531
0.530712,4.246273
0.520704,4.124145
0.510696,4.013291
0.500689,3.904316
0.490681,3.801917
0.480673,3.707973
0.470665,3.616847
0.460658,3.526661
0.45065,3.447748
0.440642,3.369774
0.430634,3.295558
0.420626,3.222282
0.410619,3.149005
0.400611,3.084184
0.390603,3.009968
0.380595,2.944207
0.370588,2.880325
0.36058,2.817383
0.350572,2.750683
0.340564,2.678345
0.330556,2.610706
0.320549,2.526156
0.310541,2.426575
0.300533,2.315721
0.290525,2.182321
0.280518,2.017919
0.27051,1.803726
0.260502,1.522833
0.250494,1.140481
0.240486,0.605939
0.230479,-0.135279
0.220471,-1.150251
0.210463,-2.536772
0.200455,-4.374037
0.190448,-6.672848
0.18034,-9.429168
0.170432,-12.452289
0.160424,-15.699936
0.150416,-18.791636
0.140409,-21.50568
0.13040136,-23.574328
0.120393584,-24.859484
0.110385808,-25.317932
0.100378032,-24.99852
0.090370248,-24.199998
0.080362472,-23.129034
0.070354688,-21.954734
0.060346908,-20.789826
0.050339128,-19.728258
0.040331348,-18.760634
0.03032357,-17.87756
0.020315792,-17.08843
0.010308012,-16.393243
0.000300233,-15.782607
-0.009707546,-15.228336
-0.019715326,-14.749222
-0.029723104,-14.326473
-0.039730884,-13.941302
-0.049738664,-13.584315
-0.05974644,-13.264905
-0.069754224,-12.964284
-0.079762,-12.691846
-0.089769784,-12.447591
-0.09977756,-12.222126
-0.109785344,-12.015448
-0.11979312,-11.818166
-0.129800904,-11.634975
-0.139808,-11.463058
-0.149816,-11.296777
-0.159824,-11.143648
-0.169832,-11.027157
-0.179839,-10.939789
-0.189847,-10.8817785
-0.199855,-10.813904
-0.209863,-10.746264
-0.21987,-10.685201
-0.229878,-10.73687
-0.239886,-10.81954
-0.249894,-10.998034
-0.259902,-11.269533
-0.269909,-11.666916
-0.279917,-12.223065
-0.289925,-12.984012
-0.299933,-13.997669
-0.30994,-15.33919
-0.319948,-17.076218
-0.329956,-19.274508
-0.339964,-21.973522
-0.349972,-25.208956
-0.359979,-29.075694
-0.369987,-33.556828
-0.379995,-38.733148
-0.390003,-44.642228
