Voltage(V),Current(uA)
-0.40001,-26.842642
-0.390003,-22.518398
-0.379995,-18.807606
-0.369987,-15.651085
-0.359979,-13.039439
-0.349972,-10.88812
-0.339964,-9.14076
-0.329956,-7.759781
-0.319948,-6.644665
-0.30994,-5.79635
-0.299933,-5.13968
-0.289925,-4.632383
-0.279917,-4.246273
-0.269909,-3.950348
-0.259902,-3.726761
-0.249894,-3.552965
-0.239886,-3.414867
-0.229878,-3.305892
-0.21987,-3.217585
-0.209863,-3.137732
-0.199855,-3.070092
-0.189847,-3.009968
-0.179839,-2.952662
-0.169832,-2.897235
-0.159824,-2.845566
-0.149816,-2.792957
-0.139808,-2.739409
-0.129800904,-2.689619
-0.11979312,-2.63795
-0.109785344,-2.584401
-0.09977756,-2.534611
-0.089769784,-2.475426
-0.079762,-2.41812
-0.069754224,-2.365512
-0.05974644,-2.302569
-0.049738664,-2.241505
-0.039730884,-2.179502
-0.029723104,-2.114681
-0.019715326,-2.045162
-0.009707546,-1.968128
0.000300233,-1.883579
0.010308012,-1.768027
0.020315792,-1.617717
0.03032357,-1.412919
0.040331348,-1.128268
0.050339128,-0.744037
0.060346908,-0.216071
0.070354688,0.468781
0.080362472,1.391405
0.090370248,2.538651
0.100378032,3.91371
0.110385808,5.395208
0.120393584,6.892677
0.13040136,8.247351
0.140409,9.300464
0.150416,9.982499
0.160424,10.261513
0.170432,10.217359
0.18044,9.925192
0.190448,9.49305
0.200455,8.998904
0.210463,8.488788
0.220471,8.003096
0.230479,7.551225
0.240486,7.142569
0.250494,6.775247
0.260502,6.453958
0.27051,6.16555
0.280518,5.909083
0.290525,5.683617
0.300533,5.480698
0.310541,5.301264
0.320549,5.146257
0.330556,5.010038
0.340564,4.886032
0.350572,4.772359
0.36058,4.673718
0.370588,4.588229
0.380595,4.509316
0.390603,4.440737
0.400611,4.379673
0.410619,4.323307
0.420626,4.278214
0.430634,4.235938
0.440642,4.204937
0.45065,4.180511
0.460658,4.157965
0.470665,4.143873
0.480673,4.133539
0.490681,4.130721
0.500689,4.135418
0.510696,4.146691
0.520704,4.163602
0.530712,4.191785
0.54072,4.218089
0.550728,4.247212
0.560735,4.281032
0.570743,4.314852
0.580751,4.364642
0.590759,4.421948
0.600766,4.492406
0.610774,4.571319
0.620782,4.660566
0.63079,4.766723
0.640798,4.887911
0.650805,5.028827
0.660813,5.182895
0.670821,5.362328
0.680829,5.571824
0.690837,5.806684
0.700844,6.085698
0.690837,4.995946
0.680829,4.277274
0.670821,3.721125
0.660813,3.273012
0.650805,2.901932
0.640798,2.590978
0.63079,2.324176
0.620782,2.088377
0.610774,1.889215
0.600766,1.710721
0.590759,1.550077
0.580751,1.4101
0.570743,1.284215
0.560735,1.173361
0.550728,1.068144
0.54072,0.972321
0.530712,0.873304
0.520704,0.80153
0.510696,0.739715
0.500689,0.685322
0.490681,0.633934
0.480673,0.58762
0.470665,0.544406
0.460658,0.501003
0.45065,0.466526
0.440642,0.432048
0.430634,0.402268
0.420626,0.373145
0.410619,0.34562
0.400611,0.322228
0.390603,0.297802
0.380595,0.27535
0.370588,0.255715
0.36058,0.237772
0.350572,0.220486
0.340564,0.201979
0.330556,0.182439
0.320549,0.164683
0.310541,0.145237
0.300533,0.124945648
0.290525,0.101271728
0.280518,0.074309776
0.27051,0.037859468
0.260502,-0.008736801
0.250494,-0.06848524
0.240486,-0.146928
0.230479,-0.252991
0.220471,-0.40565
0.210463,-0.622003
0.200455,-0.927885
0.190448,-1.357586
0.18044,-1.947836
0.170432,-2.743261
0.160424,-3.752126
0.150416,-5.002522
0.140409,-6.440806
0.13040136,-7.958004
0.120393584,-9.420713
0.110385808,-10.660775
0.100378032,-11.550426
0.090370248,-12.050208
0.080362472,-12.173275
0.070354688,-11.993842
0.060346908,-11.622762
0.050339128,-11.154921
0.040331348,-10.646684
0.03032357,-10.14878
0.020315792,-9.672483
0.010308012,-9.239401
0.000300233,-8.847654
-0.009707546,-8.498182
-0.019715326,-8.192863
-0.029723104,-7.918547
-0.039730884,-7.676171
-0.049738664,-7.462918
-0.05974644,-7.268454
-0.069754224,-7.096536
-0.079762,-6.940589
-0.089769784,-6.798733
-0.09977756,-6.670969
-0.109785344,-6.55166
-0.11979312,-6.440806
-0.129800904,-6.349681
-0.139808,-6.253858
-0.149816,-6.161792
-0.159824,-6.082879
-0.169832,-6.011482
-0.179839,-5.942902
-0.189847,-5.887476
-0.199855,-5.848019
-0.209863,-5.81326
-0.21987,-5.795411
-0.229878,-5.793532
-0.239886,-5.810441
-0.249894,-5.868687
-0.259902,-5.956055
-0.269909,-6.09885
-0.279917,-6.305527
-0.289925,-6.60333
-0.299933,-7.013865
-0.30994,-7.580348
-0.319948,-8.354447
-0.329956,-9.370923
-0.339964,-10.672048
-0.349972,-12.283189
-0.359979,-14.24756
-0.369987,-16.613072
-0.379995,-19.442668
-0.390003,-22.78332
