Voltage(V),Current(uA)
0.3076,5.1845e-06
0.318,4.9722e-06
0.3277,4.7529e-06
0.338,4.5674e-06
0.3478,4.4013e-06
0.3575,4.2512e-06
0.3679,4.1307e-06
0.3776,3.9873e-06
0.3874,3.8815e-06
0.3977,3.7717e-06
0.4075,3.6722e-06
0.4178,3.5959e-06
0.4276,3.5e-06
0.4373,3.4268e-06
0.4477,3.3518e-06
0.4574,3.2863e-06
0.4678,3.2187e-06
0.4775,3.1634e-06
0.4872,3.104e-06
0.4976,3.06e-06
0.5073,3.0024e-06
0.5171,2.9691e-06
0.5274,2.933e-06
0.5372,2.8928e-06
0.5475,2.8582e-06
0.5573,2.8251e-06
0.567,2.8018e-06
0.5774,2.7809e-06
0.5871,2.7527e-06
0.5975,2.745e-06
0.6072,2.7329e-06
0.6169,2.7185e-06
0.6273,2.7124e-06
0.637,2.702e-06
0.6468,2.697e-06
0.6571,2.7043e-06
0.6669,2.714e-06
0.6772,2.7217e-06
0.687,2.7412e-06
0.6967,2.7622e-06
0.687,2.5144e-06
0.6772,2.3559e-06
0.6669,2.2332e-06
0.6571,2.1359e-06
0.6468,2.0325e-06
0.637,1.9691e-06
0.6273,1.9095e-06
0.6169,1.8257e-06
0.6072,1.7986e-06
0.5975,1.7435e-06
0.5871,1.697e-06
0.5774,1.6587e-06
0.567,1.6328e-06
0.5573,1.5994e-06
0.5475,1.5703e-06
0.5372,1.5255e-06
0.5274,1.5074e-06
0.5171,1.4841e-06
0.5073,1.4557e-06
0.4976,1.4398e-06
0.4872,1.4101e-06
0.4775,1.3948e-06
0.4678,1.3724e-06
0.4574,1.3466e-06
0.4477,1.3266e-06
0.4373,1.3045e-06
0.4276,1.2938e-06
0.4178,1.2777e-06
0.4075,1.2525e-06
0.3977,1.2306e-06
0.3874,1.2123e-06
0.3776,1.2002e-06
0.3679,1.1807e-06
0.3575,1.155e-06
0.3478,1.1413e-06
0.338,1.1279e-06
0.3277,1.0986e-06
0.318,1.0839e-06
0.3076,1.0555e-06
0.2979,1.0265e-06
0.2881,9.9125e-07
0.2778,9.4778e-07
0.268,8.979e-07
0.2577,8.1915e-07
0.2479,7.1656e-07
0.2382,5.9521e-07
0.2278,4.1326e-07
0.2181,1.8867e-07
0.2083,-1.2442e-07
0.198,-5.3976e-07
0.1882,-1.0128e-06
0.1779,-1.6825e-06
0.1682,-2.3508e-06
0.1584,-3.1044e-06
0.1481,-3.9991e-06
0.1383,-4.8576e-06
0.128,-5.8667e-06
0.1182,-6.7237e-06
0.1085,-7.555e-06
0.0981,-8.4169e-06
0.0884,-9.0361e-06
0.0786,-9.5258e-06
0.0683,-9.8941e-06
0.0585,-9.9195e-06
0.0482,-9.7879e-06
0.0384,-9.3292e-06
0.0287,-8.8009e-06
0.0183,-8.2585e-06
0.0086,-7.7313e-06
-0.0011,-7.2613e-06
-0.0115,-6.8668e-06
-0.0212,-6.5228e-06
-0.0316,-6.2166e-06
-0.0413,-5.9602e-06
-0.0511,-5.7264e-06
-0.0614,-5.5287e-06
-0.0712,-5.34e-06
-0.0815,-5.1839e-06
-0.0913,-5.0387e-06
-0.101,-4.8977e-06
-0.1114,-4.7828e-06
-0.1211,-4.6676e-06
-0.1308,-4.5699e-06
-0.1412,-4.4591e-06
-0.1509,-4.3745e-06
-0.1613,-4.2938e-06
-0.171,-4.2242e-06
-0.1808,-4.1534e-06
-0.1911,-4.1148e-06
-0.2009,-4.034e-06
-0.2112,-3.9842e-06
-0.221,-3.9342e-06
-0.2307,-3.8852e-06
-0.2411,-3.8484e-06
-0.2508,-3.8085e-06
-0.2606,-3.7899e-06
-0.2709,-3.7829e-06
-0.2806,-3.7712e-06
-0.291,-3.7685e-06
-0.3007,-3.7676e-06
-0.3105,-3.8025e-06
-0.3208,-3.8531e-06
-0.3306,-3.9486e-06
-0.3409,-4.0835e-06
-0.3507,-4.2308e-06
-0.3604,-4.456e-06
-0.3708,-4.7409e-06
