Voltage(V),Current(uA)
-0.40001,-33.293784
-0.390003,-28.74689
-0.379995,-24.688506
-0.369987,-21.146814
-0.359979,-18.09363
-0.349972,-15.463196
-0.339964,-13.246116
-0.329956,-11.395418
-0.319948,-9.864129
-0.30994,-8.624067
-0.299933,-7.633896
-0.289925,-6.845705
-0.279917,-6.211583
-0.269909,-5.71274
-0.259902,-5.315356
-0.249894,-4.994067
-0.239886,-4.742297
-0.229878,-4.547833
-0.21987,-4.38437
-0.209863,-4.253788
-0.199855,-4.143873
-0.189847,-4.045232
-0.179839,-3.960682
-0.169832,-3.87989
-0.159824,-3.809432
-0.149816,-3.744611
-0.139808,-3.677911
-0.129800904,-3.608392
-0.11979312,-3.546389
-0.109785344,-3.47781
-0.09977756,-3.415807
-0.089769784,-3.348167
-0.079762,-3.27583
-0.069754224,-3.204432
-0.05974644,-3.12458
-0.049738664,-3.036272
-0.039730884,-2.946086
-0.029723104,-2.844627
-0.019715326,-2.745046
-0.009707546,-2.625737
0.000300233,-2.489518
0.010308012,-2.322297
0.020315792,-2.120318
0.03032357,-1.375341
0.040331348,-1.462709
0.050339128,-1.038082
0.060346908,-0.427445
0.070354688,0.405838
0.080362472,1.497656
0.090370248,2.879104
0.100378032,4.649292
0.110385808,6.696334
0.120393584,8.996086
0.13040136,11.40763
0.140409,13.763748
0.150416,15.886884
0.160424,17.565666
0.170432,18.671388
0.18044,19.13923
0.190448,19.015224
0.200455,18.459072
0.210463,17.643638
0.220471,16.724865
0.230479,15.806092
0.240486,14.915503
0.250494,14.112281
0.260502,13.385154
0.27051,12.733181
0.280518,12.153546
0.290525,11.62746
0.300533,11.151163
0.310541,10.713383
0.320549,10.326334
0.330556,9.986256
0.340564,9.676241
0.350572,9.411319
0.36058,9.158609
0.370588,8.93972
0.380595,8.739618
0.390603,8.558306
0.400611,8.395783
0.410619,8.247351
0.420626,8.113011
0.430634,7.991823
0.440642,7.880969
0.45065,7.781388
0.460658,7.690263
0.470665,7.621683
0.480673,7.549346
0.490681,7.486404
0.500689,7.434735
0.510696,7.396217
0.520704,7.362398
0.530712,7.334215
0.54072,7.319183
0.550728,7.312607
0.560735,7.315426
0.570743,7.327638
0.580751,7.346427
0.590759,7.37555
0.600766,7.415946
0.610774,7.469494
0.620782,7.533376
0.63079,7.612289
0.640798,7.708112
0.650805,7.814269
0.660813,7.943912
0.670821,8.097041
0.680829,8.268958
0.690837,8.469998
0.700844,8.70298
0.690837,7.293818
0.680829,6.443625
0.670821,5.81232
0.660813,5.305023
0.650805,4.883213
0.640798,4.525286
0.63079,4.215271
0.620782,3.946591
0.610774,3.71173
0.600766,3.501296
0.590759,3.312468
0.580751,3.146187
0.570743,2.993998
0.560735,2.85496
0.550728,2.731894
0.54072,2.619161
0.530712,2.509246
0.520704,2.413423
0.510696,2.324176
0.500689,2.240566
0.490681,2.163532
0.480673,2.086498
0.470665,2.018858
0.460658,1.955915
0.45065,1.894852
0.440642,1.832849
0.430634,1.781179
0.420626,1.727631
0.410619,1.675023
0.400611,1.627111
0.390603,1.581079
0.380595,1.535985
0.370588,1.491832
0.36058,1.448617
0.350572,1.402585
0.340564,1.359371
0.330556,1.313338
0.320549,1.262608
0.310541,1.208121
0.300533,1.14236
0.290525,1.063447
0.280518,0.969221
0.27051,0.861091
0.260502,0.727315
0.250494,0.552297
0.240486,0.31443
0.230479,-0.008267079
0.220471,-0.470284
0.210463,-1.108446
0.200455,-1.978086
0.190448,-3.02096
0.18044,-4.618291
0.170432,-6.453019
0.160424,-8.587429
0.150416,-10.926637
0.140409,-13.341939
0.13040136,-15.646388
0.120393584,-17.649276
0.110385808,-19.17023
0.100378032,-20.081488
0.090370248,-20.355804
0.080362472,-20.081488
0.070354688,-19.422
0.060346908,-18.56711
0.050339128,-17.644578
0.040331348,-16.745534
0.03032357,-15.915067
0.020315792,-15.158818
0.010308012,-14.485238
0.000300233,-13.884936
-0.009707546,-13.354152
-0.019715326,-12.889129
-0.029723104,-12.475775
-0.039730884,-12.111272
-0.049738664,-11.785285
-0.05974644,-11.494059
-0.069754224,-11.231955
-0.079762,-10.992398
-0.089769784,-10.780084
-0.09977756,-10.589377
-0.109785344,-10.426854
-0.11979312,-10.298151
-0.129800904,-10.215479
-0.139808,-10.079261
-0.149816,-9.885736
-0.159824,-9.757032
-0.169832,-9.6443
-0.179839,-9.514657
-0.189847,-9.403803
-0.199855,-9.333345
-0.209863,-9.255372
-0.21987,-9.202763
-0.229878,-9.184913
-0.239886,-9.201823
-0.249894,-9.250674
-0.259902,-9.367165
-0.269909,-9.54284
-0.279917,-9.810581
-0.289925,-10.191994
-0.299933,-10.706808
-0.30994,-11.427358
-0.319948,-12.364921
-0.329956,-13.595588
-0.339964,-15.164454
-0.349972,-17.082792
-0.359979,-19.390058
-0.369987,-22.119136
-0.379995,-25.309476
-0.390003,-29.075694
