Voltage(V),Current(uA)
-0.40001,-40.1517
-0.390003,-34.486872
-0.379995,-30.127868
-0.369987,-26.351316
-0.359979,-23.072668
-0.349972,-20.207372
-0.339964,-17.746038
-0.329956,-15.604113
-0.319948,-13.772203
-0.30994,-12.203336
-0.299933,-10.878725
-0.289925,-9.770185
-0.279917,-8.828865
-0.269909,-8.037855
-0.259902,-7.368035
-0.249894,-6.78746
-0.239886,-6.290496
-0.229878,-5.874323
-0.21987,-5.47694
-0.209863,-5.131226
-0.199855,-4.82121
-0.189847,-4.546893
-0.179839,-4.306397
-0.169832,-4.100659
-0.159824,-3.925923
-0.149816,-3.778431
-0.139808,-3.639394
-0.129800904,-3.514448
-0.11979312,-3.389502
-0.109785344,-3.273012
-0.09977756,-3.150884
-0.089769784,-3.030636
-0.079762,-2.911327
-0.069754224,-2.792018
-0.05974644,-2.673648
-0.049738664,-2.565613
-0.039730884,-2.447243
-0.029723104,-2.324176
-0.019715326,-2.185139
-0.009707546,-2.012282
0.000300233,-1.800908
0.010308012,-1.518136
0.020315792,-1.134844
0.03032357,0.08079192
0.040331348,0.977957
0.050339128,1.37675
0.060346908,2.317412
0.070354688,3.05027
0.080362472,5.925993
0.090370248,8.532941
0.100378032,11.697917
0.110385808,15.364556
0.120393584,19.465214
0.13040136,23.862736
0.140409,28.388964
0.150416,32.852246
0.160424,36.99518
0.170432,40.602636
0.18044,43.38338
0.190448,45.121344
0.200455,45.638036
0.210463,44.952248
0.220471,43.289436
0.230479,41.091144
0.240486,38.695568
0.250494,36.478488
0.260502,34.47748
0.27051,32.73012
0.280518,31.227012
0.290525,29.930586
0.300533,28.822046
0.310541,27.826238
0.320549,26.933768
0.330556,26.088274
0.340564,25.27096
0.350572,24.538194
0.36058,23.90877
0.370588,23.335712
0.380595,22.809624
0.390603,22.321114
0.400611,21.879578
0.410619,21.475618
0.420626,21.109236
0.430634,20.771038
0.440642,20.461022
0.45065,20.188584
0.460658,19.934936
0.470665,19.70947
0.480673,19.512188
0.490681,19.343088
0.500689,19.183382
0.510696,19.061254
0.520704,18.948522
0.530712,18.854578
0.54072,18.779422
0.550728,18.723056
0.560735,18.685478
0.570743,18.66669
0.580751,18.657296
0.590759,18.676084
0.600766,18.713662
0.610774,18.779422
0.620782,18.854578
0.63079,18.948522
0.640798,19.07065
0.650805,19.22096
0.660813,19.390058
0.670821,19.596736
0.680829,19.840992
0.690837,20.132218
0.700844,20.461022
0.690837,16.083227
0.680829,13.819175
0.670821,12.240915
0.660813,11.010247
0.650805,10.014439
0.640798,9.174579
0.63079,8.448392
0.620782,7.818966
0.610774,7.267514
0.600766,6.766792
0.590759,6.3168
0.580751,5.909083
0.570743,5.54458
0.560735,5.206381
0.550728,4.890729
0.54072,4.606078
0.530712,4.335519
0.520704,4.091265
0.510696,3.858283
0.500689,3.648788
0.490681,3.44399
0.480673,3.249526
0.470665,3.070092
0.460658,2.900054
0.45065,2.735651
0.440642,2.581583
0.430634,2.432212
0.420626,2.289417
0.410619,2.151319
0.400611,2.029192
0.390603,1.894852
0.380595,1.774603
0.370588,1.648718
0.36058,1.526591
0.350572,1.4101
0.340564,1.284215
0.330556,1.152693
0.320549,1.004262
0.310541,0.844557
0.300533,0.651784
0.290525,0.439094
0.280518,0.192209
0.27051,-0.10465372
0.260502,-0.472256
0.250494,-0.948741
0.240486,-1.576475
0.230479,-2.398862
0.220471,-3.055531
0.210463,-5.057949
0.200455,-7.047685
0.190448,-9.541901
0.18044,-12.590386
0.170432,-16.163079
0.160424,-20.175432
0.150416,-24.525044
0.140409,-29.01651
0.13040136,-33.547432
0.120393584,-37.8031
0.110385808,-41.542076
0.100378032,-44.538892
0.090370248,-46.530508
0.080362472,-47.319636
0.070354688,-46.878096
0.060346908,-45.3656
0.050339128,-43.186096
0.040331348,-40.752944
0.03032357,-38.394948
0.020315792,-36.25302
0.010308012,-34.364748
0.000300233,-32.767696
-0.009707546,-31.36793
-0.019715326,-30.165446
-0.029723104,-29.13206
-0.039730884,-28.248988
-0.049738664,-27.46925
-0.05974644,-26.792854
-0.069754224,-26.182218
-0.079762,-25.646736
-0.089769784,-25.167622
-0.09977756,-24.716688
-0.109785344,-24.322124
-0.11979312,-23.965136
-0.129800904,-23.67391
-0.139808,-23.457838
-0.149816,-23.345106
-0.159824,-23.26995
-0.169832,-23.138428
-0.179839,-22.884778
-0.189847,-22.433848
-0.199855,-22.16141
-0.209863,-21.973522
-0.21987,-21.748056
-0.229878,-21.635322
-0.239886,-21.513196
-0.249894,-21.447436
-0.259902,-21.447436
-0.269909,-21.494408
-0.279917,-21.60714
-0.289925,-21.813816
-0.299933,-22.123832
-0.30994,-22.602946
-0.319948,-23.1854
-0.329956,-24.012108
-0.339964,-25.10186
-0.349972,-26.473442
-0.359979,-28.305354
-0.369987,-30.466068
-0.379995,-33.13408
-0.390003,-36.384544
