Voltage(V),Current(uA)
-0.40001,-59.795412
-0.390003,-52.204728
-0.379995,-45.825924
-0.369987,-40.114124
-0.359979,-35.01296
-0.349972,-30.531828
-0.339964,-26.61436
-0.329956,-23.222978
-0.319948,-20.310712
-0.30994,-17.85877
-0.299933,-15.792
-0.289925,-14.054035
-0.279917,-12.626085
-0.269909,-11.432995
-0.259902,-10.446582
-0.249894,-9.648058
-0.239886,-8.949114
-0.229878,-8.361963
-0.21987,-7.86218
-0.209863,-7.42628
-0.199855,-7.045806
-0.189847,-6.714183
-0.179839,-6.445504
-0.169832,-6.185278
-0.159824,-5.967328
-0.149816,-5.787895
-0.139808,-5.633827
-0.129800904,-5.488213
-0.11979312,-5.347297
-0.109785344,-5.212018
-0.09977756,-5.074859
-0.089769784,-4.933004
-0.079762,-4.792088
-0.069754224,-4.650232
-0.05974644,-4.505558
-0.049738664,-4.36746
-0.039730884,-4.222786
-0.029723104,-4.070597
-0.019715326,-3.905255
-0.009707546,-3.718307
0.000300233,-3.495659
0.010308012,-3.229797
0.020315792,-2.898175
0.03032357,-2.381482
0.040331348,-1.675962
0.050339128,-1.117934
0.060346908,-0.1240062
0.070354688,1.272003
0.080362472,3.1584
0.090370248,5.664828
0.100378032,8.898384
0.110385808,12.908857
0.120393584,17.746976
0.13040136,23.315042
0.140409,29.446774
0.150416,35.943008
0.160424,42.537884
0.170432,48.935476
0.18034,54.628488
0.190448,59.551156
0.200455,63.10224
0.210463,64.943544
0.220471,64.915364
0.230479,63.168
0.240486,60.171188
0.250494,56.657676
0.260502,53.144168
0.27051,49.987648
0.280518,47.235084
0.290525,44.867696
0.300533,42.819716
0.310541,41.044168
0.320549,39.4847
0.330556,38.07554
0.340564,36.779108
0.350572,35.557836
0.36058,34.458692
0.370588,33.481672
0.380595,32.589202
0.390603,31.7531
0.400611,30.982758
0.410619,30.287574
0.420626,29.639358
0.430634,29.04751
0.440642,28.521424
0.45065,28.032914
0.460658,27.591378
0.470665,27.178024
0.480673,26.811642
0.490681,26.492232
0.500689,26.19161
0.510696,25.928568
0.520704,25.684312
0.530712,25.496426
0.54072,25.317932
0.550728,25.148832
0.560735,25.0361
0.570743,24.942154
0.580751,24.885788
0.590759,24.857606
0.600766,24.84821
0.610774,24.866998
0.620782,24.904578
0.63079,24.989128
0.640798,25.10186
0.650805,25.25217
0.660813,25.440058
0.670821,25.67492
0.680829,25.956752
0.690837,26.304344
0.700844,26.708304
0.690837,21.54138
0.680829,18.948522
0.670821,17.163586
0.660813,15.782607
0.650805,14.655277
0.640798,13.715837
0.63079,12.898523
0.620782,12.203336
0.610774,11.573912
0.600766,11.010247
0.590759,10.512343
0.580751,10.052017
0.570743,9.640542
0.560735,9.261008
0.550728,8.900263
0.54072,8.587429
0.530712,8.278352
0.520704,7.986186
0.510696,7.713749
0.500689,7.451645
0.490681,7.213966
0.480673,6.980985
0.470665,6.763974
0.460658,6.556357
0.45065,6.353438
0.440642,6.158974
0.430634,5.971086
0.420626,5.787895
0.410619,5.612219
0.400611,5.440302
0.390603,5.267444
0.380595,5.097406
0.370588,4.931125
0.36058,4.762026
0.350572,4.587289
0.340564,4.395643
0.330556,4.179572
0.320549,3.942833
0.310541,3.667577
0.300533,3.335954
0.290525,2.933873
0.280518,2.419999
0.27051,1.768027
0.260502,0.879316
0.250494,-0.302499
0.240486,-1.922096
0.230479,-4.094083
0.220471,-6.959378
0.210463,-10.592196
0.200455,-15.058297
0.190448,-20.302256
0.18034,-26.207582
0.170432,-32.476468
0.160424,-39.10892
0.150416,-45.572276
0.140409,-51.631668
0.13040136,-56.883144
0.120393584,-60.95092
0.110385808,-63.44044
0.100378032,-64.079264
0.090370248,-62.86738
0.080362472,-60.133608
0.070354688,-56.582524
0.060346908,-52.843548
0.050339128,-49.348828
0.040331348,-46.30504
0.03032357,-43.674608
0.020315792,-41.42934
0.010308012,-39.4847
0.000300233,-37.84068
-0.009707546,-36.384544
-0.019715326,-35.135088
-0.029723104,-34.054728
-0.039730884,-33.087108
-0.049738664,-32.241612
-0.05974644,-31.480664
-0.069754224,-30.785478
-0.079762,-30.156052
-0.089769784,-29.582992
-0.09977756,-29.056906
-0.109785344,-28.577792
-0.11979312,-28.155042
-0.129800904,-27.769872
-0.139808,-27.450462
-0.149816,-27.178024
-0.159824,-26.84922
-0.169832,-26.520416
-0.179839,-26.219794
-0.189847,-25.928568
-0.199855,-25.67492
-0.209863,-25.458846
-0.21987,-25.289748
-0.229878,-25.177014
-0.239886,-25.120648
-0.249894,-25.130042
-0.259902,-25.233382
-0.269909,-25.449454
-0.279917,-25.797046
-0.289925,-26.31374
-0.299933,-27.037108
-0.30994,-27.985944
-0.319948,-29.282372
-0.329956,-30.935788
-0.339964,-33.068318
-0.349972,-35.71754
-0.359979,-38.986796
-0.369987,-42.998208
-0.379995,-47.761172
-0.390003,-53.332056
