Voltage(V),Current(uA)
-0.40001,-36.948208
-0.390003,-31.292776
-0.379995,-26.238584
-0.369987,-21.795028
-0.359979,-17.999688
-0.349972,-14.777405
-0.339964,-12.090604
-0.329956,-9.892312
-0.319948,-8.107374
-0.30994,-6.677545
-0.299933,-5.566187
-0.289925,-4.700022
-0.279917,-4.029262
-0.269909,-3.519145
-0.259902,-3.121762
-0.249894,-2.823959
-0.239886,-2.592856
-0.229878,-2.417181
-0.21987,-2.293175
-0.209863,-2.189836
-0.199855,-2.109984
-0.189847,-2.042344
-0.179839,-1.986917
-0.169832,-1.93149
-0.159824,-1.883579
-0.149816,-1.838485
-0.139808,-1.790574
-0.129800904,-1.745481
-0.11979312,-1.69569
-0.109785344,-1.640263
-0.09977756,-1.588594
-0.089769784,-1.530349
-0.079762,-1.468346
-0.069754224,-1.401645
-0.05974644,-1.333066
-0.049738664,-1.252274
-0.039730884,-1.168664
-0.029723104,-1.080357
-0.019715326,-0.99017
-0.009707546,-0.879316
0.000300233,-0.781145
0.010308012,-0.673391
0.020315792,-0.551263
0.03032357,-0.399356
0.040331348,-0.205549
0.050339128,0.042556676
0.060346908,0.360745
0.070354688,0.77626
0.080362472,1.32029
0.090370248,2.021488
0.100378032,2.902402
0.110385808,3.971016
0.120393584,5.218594
0.13040136,6.561994
0.140409,7.872514
0.150416,9.019571
0.160424,9.873523
0.170432,10.386458
0.18034,10.532072
0.190448,10.427794
0.200455,10.124354
0.210463,9.711
0.220471,9.245977
0.230479,8.782833
0.240486,8.334719
0.250494,7.918547
0.260502,7.539952
0.27051,7.200814
0.280518,6.900193
0.290525,6.630573
0.300533,6.376924
0.310541,6.14864
0.320549,5.94666
0.330556,5.769106
0.340564,5.607522
0.350572,5.469425
0.36058,5.344479
0.370588,5.234564
0.380595,5.134983
0.390603,5.048555
0.400611,4.97246
0.410619,4.903881
0.420626,4.844696
0.430634,4.793967
0.440642,4.748873
0.45065,4.710356
0.460658,4.681233
0.470665,4.657747
0.480673,4.639898
0.490681,4.627686
0.500689,4.625807
0.510696,4.625807
0.520704,4.631443
0.530712,4.644595
0.54072,4.66996
0.550728,4.692507
0.560735,4.729145
0.570743,4.773299
0.580751,4.825908
0.590759,4.887911
0.600766,4.964005
0.610774,5.044797
0.620782,5.145318
0.63079,5.255232
0.640798,5.391451
0.650805,5.541761
0.660813,5.7118
0.670821,5.910961
0.680829,6.140185
0.690837,6.406987
0.700844,6.711365
0.690837,5.326629
0.680829,4.51871
0.670821,3.935317
0.660813,3.488143
0.650805,3.123641
0.640798,2.820201
0.63079,2.567491
0.620782,2.355178
0.610774,2.168229
0.600766,2.003827
0.590759,1.861971
0.580751,1.736086
0.570743,1.622414
0.560735,1.520954
0.550728,1.428889
0.54072,1.350916
0.530712,1.27576
0.520704,1.206242
0.510696,1.143299
0.500689,1.086933
0.490681,1.046443
0.480673,0.997874
0.470665,0.951183
0.460658,0.906842
0.45065,0.867385
0.440642,0.829338
0.430634,0.791572
0.420626,0.757659
0.410619,0.724496
0.400611,0.693777
0.390603,0.662775
0.380595,0.633183
0.370588,0.607536
0.36058,0.580104
0.350572,0.555115
0.340564,0.527026
0.330556,0.499782
0.320549,0.470847
0.310541,0.435524
0.300533,0.398041
0.290525,0.350411
0.280518,0.297896
0.27051,0.234578
0.260502,0.158671
0.250494,0.058057448
0.240486,-0.078725152
0.230479,-0.271874
0.220471,-0.538299
0.210463,-0.910036
0.200455,-1.420152
0.190448,-2.101247
0.18034,-2.953038
0.170432,-4.068718
0.160424,-5.336963
0.150416,-6.680364
0.140409,-7.997459
0.13040136,-9.13982
0.120393584,-9.987195
0.110385808,-10.480403
0.100378032,-10.627894
0.090370248,-10.51798
0.080362472,-10.227693
0.070354688,-9.841583
0.060346908,-9.412258
0.050339128,-8.987631
0.040331348,-8.58461
0.03032357,-8.216349
0.020315792,-7.875332
0.010308012,-7.574711
0.000300233,-7.306971
-0.009707546,-7.069292
-0.019715326,-6.865434
-0.029723104,-6.681303
-0.039730884,-6.520659
-0.049738664,-6.379743
-0.05974644,-6.24916
-0.069754224,-6.127033
-0.079762,-6.018058
-0.089769784,-5.920356
-0.09977756,-5.825473
-0.109785344,-5.74562
-0.11979312,-5.666707
-0.129800904,-5.593431
-0.139808,-5.525791
-0.149816,-5.458151
-0.159824,-5.397087
-0.169832,-5.346358
-0.179839,-5.300325
-0.189847,-5.263687
-0.199855,-5.240201
-0.209863,-5.235503
-0.21987,-5.248656
-0.229878,-5.295628
-0.239886,-5.382056
-0.249894,-5.513578
-0.259902,-5.71274
-0.269909,-5.994572
-0.279917,-6.389137
-0.289925,-6.920861
-0.299933,-7.632957
-0.30994,-8.572397
-0.319948,-9.802126
-0.329956,-11.368174
-0.339964,-13.346636
-0.349972,-15.77791
-0.359979,-18.725874
-0.369987,-22.271324
-0.379995,-26.442442
-0.390003,-31.339746
