Voltage(V),Current(uA)
-0.40001,-57.02406
-0.390003,-48.540908
-0.379995,-42.002404
-0.369987,-36.26242
-0.359979,-31.189436
-0.349972,-26.736486
-0.339964,-22.847202
-0.329956,-19.45582
-0.319948,-16.562342
-0.30994,-14.091613
-0.299933,-12.053026
-0.289925,-10.258694
-0.279917,-8.802561
-0.269909,-7.549346
-0.259902,-6.511264
-0.249894,-5.627251
-0.239886,-4.870061
-0.229878,-4.208695
-0.21987,-3.632817
-0.209863,-3.123641
-0.199855,-2.668951
-0.189847,-2.277204
-0.179839,-1.929611
-0.169832,-1.655294
-0.159824,-1.418555
-0.149816,-1.216575
-0.139808,-1.059689
-0.129800904,-0.900923
-0.11979312,-0.736239
-0.109785344,-0.595699
-0.09977756,-0.461735
-0.089769784,-0.3149
-0.079762,-0.171541
-0.069754224,-0.037013972
-0.05974644,0.095635088
-0.049738664,0.21485
-0.039730884,0.334347
-0.029723104,0.460138
-0.019715326,0.614394
-0.009707546,0.792324
0.000300233,1.011308
0.010308012,1.308359
0.020315792,1.694563
0.03032357,2.462462
0.040331348,3.827282
0.050339128,4.01517
0.060346908,5.154712
0.070354688,6.80437
0.080362472,9.024269
0.090370248,11.86232
0.100378032,15.354222
0.110385808,19.468972
0.120393584,24.128598
0.13040136,29.178094
0.140409,34.383536
0.150416,39.531672
0.160424,44.266456
0.170432,48.296656
0.18044,51.255896
0.190448,52.871732
0.200455,53.003252
0.210463,51.763192
0.220471,49.52732
0.230479,46.821736
0.240486,44.078564
0.250494,41.560864
0.260502,39.343784
0.27051,37.455508
0.280518,35.839668
0.290525,34.458692
0.300533,33.284392
0.310541,32.213428
0.320549,31.292776
0.330556,30.4097
0.340564,29.573598
0.350572,28.822046
0.36058,28.164436
0.370588,27.572588
0.380595,27.037108
0.390603,26.557992
0.400611,26.12585
0.410619,25.74068
0.420626,25.393086
0.430634,25.092466
0.440642,24.838818
0.45065,24.61335
0.460658,24.425462
0.470665,24.265758
0.480673,24.14363
0.490681,24.05908
0.500689,23.983926
0.510696,23.936954
0.520704,23.918164
0.530712,23.918164
0.54072,23.965136
0.550728,24.021504
0.560735,24.096658
0.570743,24.20939
0.580751,24.340912
0.590759,24.510012
0.600766,24.679112
0.610774,24.904578
0.620782,25.130042
0.63079,25.411876
0.640798,25.72189
0.650805,26.069484
0.660813,26.46405
0.670821,26.886798
0.680829,27.375306
0.690837,27.920182
0.700844,28.521424
0.690837,21.325306
0.680829,17.652092
0.670821,15.096814
0.660813,13.133384
0.650805,11.508151
0.640798,10.183539
0.63079,9.018632
0.620782,8.018128
0.610774,7.129416
0.600766,6.338407
0.590759,5.638524
0.580751,5.001583
0.570743,4.426645
0.560735,3.906195
0.550728,3.428019
0.54072,2.986482
0.530712,2.584401
0.520704,2.21708
0.510696,1.869487
0.500689,1.554774
0.490681,1.256032
0.480673,0.983594
0.470665,0.719611
0.460658,0.480054
0.45065,0.265673
0.440642,0.051105588
0.430634,-0.149652
0.420626,-0.343271
0.410619,-0.525523
0.400611,-0.696219
0.390603,-0.86917
0.380595,-1.027278
0.370588,-1.180689
0.36058,-1.335603
0.350572,-1.481968
0.340564,-1.640169
0.330556,-1.79668
0.320549,-1.970477
0.310541,-2.16278
0.300533,-2.353581
0.290525,-2.594453
0.280518,-2.910388
0.27051,-3.261738
0.260502,-3.689184
0.250494,-4.241575
0.240486,-4.970581
0.230479,-5.958873
0.220471,-7.286303
0.210463,-9.068422
0.200455,-11.386963
0.190448,-14.327413
0.18044,-17.92547
0.170432,-22.131348
0.160424,-26.859554
0.150416,-31.959778
0.140409,-37.173672
0.13040136,-42.256048
0.120393584,-46.868704
0.110385808,-50.682832
0.100378032,-53.350848
0.090370248,-54.647276
0.080362472,-54.421808
0.070354688,-52.85294
0.060346908,-50.363428
0.050339128,-47.479344
0.040331348,-44.632836
0.03032357,-42.058764
0.020315792,-39.804112
0.010308012,-37.897044
0.000300233,-36.281204
-0.009707546,-34.890836
-0.019715326,-33.716532
-0.029723104,-32.73012
-0.039730884,-31.875228
-0.049738664,-31.133068
-0.05974644,-30.51304
-0.069754224,-29.968162
-0.079762,-29.47026
-0.089769784,-29.04751
-0.09977756,-28.643552
-0.109785344,-28.295958
-0.11979312,-28.014126
-0.129800904,-27.798054
-0.139808,-27.675928
-0.149816,-27.610168
-0.159824,-27.48804
-0.169832,-27.234392
-0.179839,-26.990136
-0.189847,-26.811642
-0.199855,-26.651936
-0.209863,-26.567388
-0.21987,-26.46405
-0.229878,-26.435866
-0.239886,-26.445262
-0.249894,-26.492232
-0.259902,-26.642544
-0.269909,-26.858614
-0.279917,-27.187418
-0.289925,-27.63835
-0.299933,-28.230196
-0.30994,-28.991146
-0.319948,-30.099684
-0.329956,-31.527636
-0.339964,-33.321968
-0.349972,-35.595412
-0.359979,-38.432528
-0.369987,-41.964824
-0.379995,-46.192304
-0.390003,-51.27468
