Voltage(V),Current(uA)
-0.40001,-55.755816
-0.390003,-48.634852
-0.379995,-42.256048
-0.369987,-36.544248
-0.359979,-31.47127
-0.349972,-27.074686
-0.339964,-23.298134
-0.329956,-20.057062
-0.319948,-17.360868
-0.30994,-15.106209
-0.299933,-13.255511
-0.289925,-11.752405
-0.279917,-10.540526
-0.269909,-9.563508
-0.259902,-8.77156
-0.249894,-8.1318
-0.239886,-7.606652
-0.229878,-7.182965
-0.21987,-6.832553
-0.209863,-6.549781
-0.199855,-6.320558
-0.189847,-6.126094
-0.179839,-5.973904
-0.169832,-5.826412
-0.159824,-5.69489
-0.149816,-5.57746
-0.139808,-5.463788
-0.129800904,-5.362328
-0.11979312,-5.250535
-0.109785344,-5.144378
-0.09977756,-5.035403
-0.089769784,-4.920791
-0.079762,-4.803361
-0.069754224,-4.684052
-0.05974644,-4.561925
-0.049738664,-4.4351
-0.039730884,-4.297942
-0.029723104,-4.142934
-0.019715326,-3.977592
-0.009707546,-3.804735
0.000300233,-3.61121
0.010308012,-3.389502
0.020315792,-3.136793
0.03032357,-2.729075
0.040331348,-2.370209
0.050339128,-1.865729
0.060346908,-1.146117
0.070354688,-0.165341
0.080362472,1.155512
0.090370248,2.865388
0.100378032,5.22517
0.110385808,8.135558
0.120393584,11.694159
0.13040136,15.817366
0.140409,20.37929
0.150416,25.13568
0.160424,29.77088
0.170432,34.035944
0.18034,37.436716
0.190448,39.91684
0.200455,41.100536
0.210463,41.015988
0.220471,39.869872
0.230479,38.094324
0.240486,36.065136
0.250494,34.035944
0.260502,32.147664
0.27051,30.437884
0.280518,28.8972
0.290525,27.5538
0.300533,26.341922
0.310541,25.242776
0.320549,24.24697
0.330556,23.335712
0.340564,22.499608
0.350572,21.738662
0.36058,21.05287
0.370588,20.442234
0.380595,19.887964
0.390603,19.390058
0.400611,18.948522
0.410619,18.544562
0.420626,18.17818
0.430634,17.849376
0.440642,17.55815
0.45065,17.285712
0.460658,17.032064
0.470665,16.806598
0.480673,16.609314
0.490681,16.43082
0.500689,16.28051
0.510696,16.148988
0.520704,16.017467
0.530712,15.923522
0.54072,15.838974
0.550728,15.754423
0.560735,15.716845
0.570743,15.679268
0.580751,15.679268
0.590759,15.679268
0.600766,15.707452
0.610774,15.754423
0.620782,15.81079
0.63079,15.914129
0.640798,16.036256
0.650805,16.177171
0.660813,16.36506
0.670821,16.571737
0.680829,16.834782
0.690837,17.144794
0.700844,17.501782
0.690837,14.749222
0.680829,13.236721
0.670821,12.128181
0.660813,11.235712
0.650805,10.512343
0.640798,9.906404
0.63079,9.372802
0.620782,8.908718
0.610774,8.494425
0.600766,8.127102
0.590759,7.799238
0.580751,7.49298
0.570743,7.217724
0.560735,6.967833
0.550728,6.735791
0.54072,6.530053
0.530712,6.322437
0.520704,6.138306
0.510696,5.96451
0.500689,5.798229
0.490681,5.640403
0.480673,5.491971
0.470665,5.349176
0.460658,5.217654
0.45065,5.087072
0.440642,4.960248
0.430634,4.844696
0.420626,4.730085
0.410619,4.614533
0.400611,4.508377
0.390603,4.398462
0.380595,4.290426
0.370588,4.188027
0.36058,4.084688
0.350572,3.973834
0.340564,3.854525
0.330556,3.727701
0.320549,3.580209
0.310541,3.415807
0.300533,3.218524
0.290525,2.978967
0.280518,2.684922
0.27051,2.305387
0.260502,1.801847
0.250494,1.116055
0.240486,0.162523
0.230479,-1.154572
0.220471,-2.851485
0.210463,-5.303143
0.200455,-8.308415
0.190448,-11.964719
0.18034,-16.183748
0.170432,-20.703398
0.160424,-25.48891
0.150416,-30.080896
0.140409,-34.186252
0.13040136,-37.436716
0.120393584,-39.559856
0.110385808,-40.367776
0.100378032,-39.926236
0.090370248,-38.554652
0.080362472,-36.638192
0.070354688,-34.533848
0.060346908,-32.523442
0.050339128,-30.653954
0.040331348,-29.01933
0.03032357,-27.5538
0.020315792,-26.27616
0.010308012,-25.158226
0.000300233,-24.171814
-0.009707546,-23.316922
-0.019715326,-22.555974
-0.029723104,-21.879578
-0.039730884,-21.268942
-0.049738664,-20.724066
-0.05974644,-20.22616
-0.069754224,-19.794018
-0.079762,-19.390058
-0.089769784,-19.014282
-0.09977756,-18.676084
-0.109785344,-18.356674
-0.11979312,-18.084238
-0.129800904,-17.849376
-0.139808,-17.595728
-0.149816,-17.351472
-0.159824,-17.107218
-0.169832,-16.891146
-0.179839,-16.703259
-0.189847,-16.534159
-0.199855,-16.393243
-0.209863,-16.289905
-0.21987,-16.242933
-0.229878,-16.214749
-0.239886,-16.252326
-0.249894,-16.374455
-0.259902,-16.590525
-0.269909,-16.938118
-0.279917,-17.436022
-0.289925,-18.13121
-0.299933,-19.061254
-0.30994,-20.254344
-0.319948,-21.860788
-0.329956,-23.90877
-0.339964,-26.473442
-0.349972,-29.658148
-0.359979,-33.509854
-0.369987,-38.056748
-0.379995,-43.355196
-0.390003,-49.358224
