Voltage(V),Current(uA)
-0.40001,-38.695568
-0.390003,-33.209234
-0.379995,-28.91599
-0.369987,-25.195804
-0.359979,-21.973522
-0.349972,-19.164594
-0.339964,-16.759624
-0.329956,-14.664671
-0.319948,-12.898523
-0.30994,-11.386024
-0.299933,-10.136567
-0.289925,-9.074999
-0.279917,-8.191924
-0.269909,-7.458221
-0.259902,-6.847584
-0.249894,-6.327134
-0.239886,-5.868687
-0.229878,-5.482577
-0.21987,-5.132165
-0.209863,-4.824968
-0.199855,-4.553469
-0.189847,-4.311094
-0.179839,-4.088446
-0.169832,-3.909952
-0.159824,-3.747429
-0.149816,-3.613089
-0.139808,-3.492841
-0.129800904,-3.37635
-0.11979312,-3.265496
-0.109785344,-3.155582
-0.09977756,-3.046606
-0.089769784,-2.936692
-0.079762,-2.821141
-0.069754224,-2.709347
-0.05974644,-2.60319
-0.049738664,-2.501731
-0.039730884,-2.395574
-0.029723104,-2.286599
-0.019715326,-2.155077
-0.009707546,-1.996311
0.000300233,-1.804665
0.010308012,-1.551016
0.020315792,-1.213757
0.03032357,-0.762825
0.040331348,-0.146552
0.050339128,0.70148
0.060346908,1.840834
0.070354688,3.019175
0.080362472,5.336024
0.090370248,7.835876
0.100378032,10.874028
0.110385808,14.412902
0.120393584,18.372646
0.13040136,22.619858
0.140409,26.978864
0.150416,31.189436
0.160424,35.1163
0.170432,38.423132
0.18044,40.846888
0.190448,42.20908
0.200455,42.349992
0.210463,41.391764
0.220471,39.61622
0.230479,37.474296
0.240486,35.266608
0.250494,33.237418
0.260502,31.43369
0.27051,29.864824
0.280518,28.51203
0.290525,27.347124
0.300533,26.351316
0.310541,25.449454
0.320549,24.641534
0.330556,23.861798
0.340564,23.129034
0.350572,22.490214
0.36058,21.917154
0.370588,21.400462
0.380595,20.930742
0.390603,20.4986
0.400611,20.104034
0.410619,19.747046
0.420626,19.427638
0.430634,19.127016
0.440642,18.863972
0.45065,18.629112
0.460658,18.403646
0.470665,18.206364
0.480673,18.037264
0.490681,17.87756
0.500689,17.746038
0.510696,17.633304
0.520704,17.529966
0.530712,17.45481
0.54072,17.38905
0.550728,17.342078
0.560735,17.323288
0.570743,17.3045
0.580751,17.313896
0.590759,17.342078
0.600766,17.379656
0.610774,17.445418
0.620782,17.520572
0.63079,17.614516
0.640798,17.736644
0.650805,17.886954
0.660813,18.056054
0.670821,18.262732
0.680829,18.49759
0.690837,18.760634
0.700844,19.080044
0.690837,15.124998
0.680829,13.086411
0.670821,11.630277
0.660813,10.502949
0.650805,9.601086
0.640798,8.835442
0.63079,8.16468
0.620782,7.572833
0.610774,7.054261
0.600766,6.590177
0.590759,6.168368
0.580751,5.794471
0.570743,5.44406
0.560735,5.127468
0.550728,4.83812
0.54072,4.567561
0.530712,4.312033
0.520704,4.079052
0.510696,3.86486
0.500689,3.659122
0.490681,3.469355
0.480673,3.286164
0.470665,3.118943
0.460658,2.962057
0.45065,2.804231
0.440642,2.659557
0.430634,2.524277
0.420626,2.388058
0.410619,2.258415
0.400611,2.140046
0.390603,2.018858
0.380595,1.901428
0.370588,1.783058
0.36058,1.673144
0.350572,1.56135
0.340564,1.44392
0.330556,1.322732
0.320549,1.188392
0.310541,1.0409
0.300533,0.874619
0.290525,0.65742
0.280518,0.442382
0.27051,0.16985
0.260502,-0.166468
0.250494,-0.608006
0.240486,-1.195344
0.230479,-1.99462
0.220471,-2.92974
0.210463,-4.515892
0.200455,-6.422957
0.190448,-8.842017
0.18044,-11.798438
0.170432,-15.268731
0.160424,-19.179626
0.150416,-23.385502
0.140409,-27.736052
0.13040136,-32.063118
0.120393584,-36.027556
0.110385808,-39.437724
0.100378032,-42.021188
0.090370248,-43.5149
0.080362472,-43.815524
0.070354688,-42.960632
0.060346908,-41.23206
0.050339128,-39.024376
0.040331348,-36.750928
0.03032357,-34.590212
0.020315792,-32.683146
0.010308012,-31.020338
0.000300233,-29.582992
-0.009707546,-28.352326
-0.019715326,-27.281364
-0.029723104,-26.3795
-0.039730884,-25.57158
-0.049738664,-24.885788
-0.05974644,-24.275152
-0.069754224,-23.739672
-0.079762,-23.260554
-0.089769784,-22.828412
-0.09977756,-22.433848
-0.109785344,-22.058072
-0.11979312,-21.729268
-0.129800904,-21.43804
-0.139808,-21.184392
-0.149816,-20.940136
-0.159824,-20.73346
-0.169832,-20.526784
-0.179839,-20.357682
-0.189847,-20.17919
-0.199855,-20.01009
-0.209863,-19.85978
-0.21987,-19.718862
-0.229878,-19.606132
-0.239886,-19.52158
-0.249894,-19.47461
-0.259902,-19.47461
-0.269909,-19.530976
-0.279917,-19.662498
-0.289925,-19.878568
-0.299933,-20.235556
-0.30994,-20.686486
-0.319948,-21.334702
-0.329956,-22.198988
-0.339964,-23.326316
-0.349972,-24.76366
-0.359979,-26.586176
-0.369987,-28.83144
-0.379995,-31.584
-0.390003,-34.890836
