Voltage(V),Current(uA)
-0.40001,-26.73085
-0.390003,-22.56537
-0.379995,-19.080044
-0.369987,-16.064439
-0.359979,-13.499765
-0.349972,-11.329657
-0.339964,-9.497747
-0.329956,-7.985247
-0.319948,-6.748943
-0.30994,-5.748438
-0.299933,-4.946156
-0.289925,-4.302639
-0.279917,-3.783128
-0.269909,-3.364137
-0.259902,-3.018423
-0.249894,-2.73847
-0.239886,-2.507367
-0.229878,-2.323237
-0.21987,-2.173866
-0.209863,-2.042344
-0.199855,-1.938066
-0.189847,-1.84788
-0.179839,-1.772724
-0.169832,-1.717297
-0.159824,-1.665628
-0.149816,-1.618656
-0.139808,-1.566987
-0.129800904,-1.516257
-0.11979312,-1.461769
-0.109785344,-1.413858
-0.09977756,-1.354673
-0.089769784,-1.300186
-0.079762,-1.246638
-0.069754224,-1.191211
-0.05974644,-1.128268
-0.049738664,-1.070962
-0.039730884,-1.006047
-0.029723104,-0.92967
-0.019715326,-0.839672
-0.009707546,-0.733515
0.000300233,-0.604436
0.010308012,-0.161114
0.020315792,0.39278
0.03032357,0.343177
0.040331348,0.53736
0.050339128,0.930516
0.060346908,1.489295
0.070354688,2.306609
0.080362472,3.052525
0.090370248,4.661505
0.100378032,6.19937
0.110385808,7.87909
0.120393584,9.620814
0.13040136,11.274229
0.140409,12.677754
0.150416,13.69423
0.160424,14.245681
0.170432,14.36499
0.18044,14.125433
0.190448,13.65853
0.200455,13.064804
0.210463,12.448531
0.220471,11.839773
0.230479,11.286442
0.240486,10.759416
0.250494,10.311303
0.260502,9.911101
0.27051,9.555992
0.280518,9.237522
0.290525,8.942537
0.300533,8.663523
0.310541,8.397662
0.320549,8.162802
0.330556,7.959882
0.340564,7.774812
0.350572,7.614168
0.36058,7.469494
0.370588,7.336094
0.380595,7.220542
0.390603,7.120962
0.400611,7.029836
0.410619,6.952802
0.420626,6.885162
0.430634,6.826917
0.440642,6.779944
0.45065,6.743306
0.460658,6.710426
0.470665,6.687879
0.480673,6.676606
0.490681,6.666272
0.500689,6.665333
0.510696,6.671909
0.520704,6.68694
0.530712,6.707607
0.54072,6.742367
0.550728,6.779005
0.560735,6.826917
0.570743,6.887041
0.580751,6.954681
0.590759,7.030775
0.600766,7.119083
0.610774,7.222421
0.620782,7.335154
0.63079,7.47701
0.640798,7.62826
0.650805,7.802996
0.660813,7.996521
0.670821,8.220107
0.680829,8.472817
0.690837,8.772499
0.700844,9.105061
0.690837,6.907708
0.680829,5.725892
0.670821,4.886032
0.660813,4.241575
0.650805,3.726761
0.640798,3.296498
0.63079,2.935752
0.620782,2.626676
0.610774,2.357057
0.600766,2.120318
0.590759,1.917398
0.580751,1.727631
0.570743,1.565108
0.560735,1.418555
0.550728,1.283276
0.54072,1.161148
0.530712,1.045597
0.520704,0.945077
0.510696,0.844651
0.500689,0.757471
0.490681,0.678558
0.480673,0.603778
0.470665,0.53379
0.460658,0.469344
0.45065,0.408656
0.440642,0.351632
0.430634,0.298648
0.420626,0.247636
0.410619,0.199537
0.400611,0.156416
0.390603,0.110854032
0.380595,0.068579184
0.370588,0.02846506
0.36058,-0.011085403
0.350572,-0.046220492
0.340564,-0.082764744
0.330556,-0.12071816
0.320549,-0.160268
0.310541,-0.201134
0.300533,-0.247448
0.290525,-0.302969
0.280518,-0.369482
0.27051,-0.440973
0.260502,-0.522423
0.250494,-0.619091
0.240486,-0.737555
0.230479,-0.88608
0.220471,-1.1014
0.210463,-1.402585
0.200455,-1.817442
0.190448,-2.388528
0.18044,-3.025845
0.170432,-4.156086
0.160424,-5.417755
0.150416,-6.918042
0.140409,-8.591187
0.13040136,-10.321637
0.120393584,-11.973174
0.110385808,-13.375759
0.100378032,-14.39787
0.090370248,-14.963414
0.080362472,-15.078026
0.070354688,-14.833771
0.060346908,-14.352778
0.050339128,-13.756233
0.040331348,-13.137141
0.03032357,-12.528383
0.020315792,-11.974113
0.010308012,-11.478088
0.000300233,-11.030914
-0.009707546,-10.642926
-0.019715326,-10.300969
-0.029723104,-10.005985
-0.039730884,-9.748578
-0.049738664,-9.528748
-0.05974644,-9.336163
-0.069754224,-9.163306
-0.079762,-9.014875
-0.089769784,-8.882413
-0.09977756,-8.760286
-0.109785344,-8.664463
-0.11979312,-8.609036
-0.129800904,-8.62031
-0.139808,-8.623127
-0.149816,-8.524486
-0.159824,-8.438058
-0.169832,-8.490667
-0.179839,-8.412693
-0.189847,-8.398601
-0.199855,-8.582732
-0.209863,-8.345992
-0.21987,-8.11395
-0.229878,-7.964579
-0.239886,-7.922304
-0.249894,-7.958943
-0.259902,-8.032219
-0.269909,-8.14871
-0.279917,-8.33284
-0.289925,-8.594005
-0.299933,-8.965085
-0.30994,-9.448897
-0.319948,-10.104626
-0.329956,-10.959517
-0.339964,-12.072755
-0.349972,-13.478158
-0.359979,-15.262156
-0.369987,-17.416294
-0.379995,-20.041092
-0.390003,-23.154398
