Voltage(V),Current(uA)
-0.40001,-57.315288
-0.390003,-48.869712
-0.379995,-42.293628
-0.369987,-36.534856
-0.359979,-31.43369
-0.349972,-26.933768
-0.339964,-22.978724
-0.329956,-19.549764
-0.319948,-16.59992
-0.30994,-14.072824
-0.299933,-11.99666
-0.289925,-10.174145
-0.279917,-8.65225
-0.269909,-7.363337
-0.259902,-6.272647
-0.249894,-5.382996
-0.239886,-4.607018
-0.229878,-3.938136
-0.21987,-3.364137
-0.209863,-2.845566
-0.199855,-2.391816
-0.189847,-1.988796
-0.179839,-1.631808
-0.169832,-1.333066
-0.159824,-1.09069
-0.149816,-0.892468
-0.139808,-0.724308
-0.129800904,-0.545063
-0.11979312,-0.403395
-0.109785344,-0.264264
-0.09977756,-0.127106352
-0.089769784,0.01287034
-0.079762,0.155289
-0.069754224,0.291508
-0.05974644,0.41899
-0.049738664,0.538863
-0.039730884,0.659017
-0.029723104,0.784433
-0.019715326,0.931173
-0.009707546,1.110888
0.000300233,1.326866
0.010308012,1.623259
0.020315792,2.006363
0.03032357,2.668106
0.040331348,4.143873
0.050339128,4.353369
0.060346908,5.482577
0.070354688,7.167933
0.080362472,9.395348
0.090370248,12.253128
0.100378032,15.767575
0.110385808,19.914268
0.120393584,24.600198
0.13040136,29.657208
0.140409,34.90962
0.150416,40.067156
0.160424,44.820724
0.170432,48.850924
0.18044,51.81956
0.190448,53.435396
0.200455,53.557524
0.210463,52.308068
0.220471,50.044016
0.230479,47.319636
0.240486,44.548284
0.250494,42.002404
0.260502,39.757136
0.27051,37.859464
0.280518,36.243628
0.290525,34.853256
0.300533,33.678956
0.310541,32.617386
0.320549,31.70613
0.330556,30.823056
0.340564,30.005742
0.350572,29.272978
0.36058,28.634158
0.370588,28.061098
0.380595,27.563196
0.390603,27.10287
0.400611,26.689514
0.410619,26.31374
0.420626,25.984934
0.430634,25.693708
0.440642,25.440058
0.45065,25.223986
0.460658,25.0361
0.470665,24.895182
0.480673,24.773056
0.490681,24.688506
0.500689,24.622744
0.510696,24.585166
0.520704,24.575774
0.530712,24.594562
0.54072,24.622744
0.550728,24.688506
0.560735,24.78245
0.570743,24.885788
0.580751,25.026704
0.590759,25.195804
0.600766,25.393086
0.610774,25.618552
0.620782,25.853412
0.63079,26.135246
0.640798,26.46405
0.650805,26.821036
0.660813,27.215602
0.670821,27.657138
0.680829,28.136254
0.690837,28.690524
0.700844,29.291766
0.690837,22.029888
0.680829,18.319096
0.670821,15.72624
0.660813,13.725231
0.650805,12.090604
0.640798,10.700231
0.63079,9.535325
0.620782,8.505698
0.610774,7.597258
0.600766,6.784641
0.590759,6.058454
0.580751,5.397087
0.570743,4.796785
0.560735,4.257546
0.550728,3.778431
0.54072,3.329378
0.530712,2.912266
0.520704,2.522398
0.510696,2.163532
0.500689,1.840364
0.490681,1.535046
0.480673,1.247577
0.470665,0.981715
0.460658,0.734642
0.45065,0.501661
0.440642,0.293857
0.430634,0.086616456
0.420626,-0.109444864
0.410619,-0.298178
0.400611,-0.475638
0.390603,-0.64765
0.380595,-0.814213
0.370588,-0.974294
0.36058,-1.127329
0.350572,-1.280082
0.340564,-1.434526
0.330556,-1.594982
0.320549,-1.768967
0.310541,-1.965967
0.300533,-2.15968
0.290525,-2.423663
0.280518,-2.727196
0.27051,-3.076668
0.260502,-3.505053
0.250494,-4.057445
0.240486,-4.78739
0.230479,-5.772864
0.220471,-7.103112
0.210463,-8.882413
0.200455,-11.20753
0.190448,-14.147979
0.18044,-17.752614
0.170432,-21.969764
0.160424,-26.707364
0.150416,-31.81886
0.140409,-37.060944
0.13040136,-42.162104
0.120393584,-46.821736
0.110385808,-50.701624
0.100378032,-53.444792
0.090370248,-54.797588
0.080362472,-54.63788
0.070354688,-53.134776
0.060346908,-50.67344
0.050339128,-47.770568
0.040331348,-44.886488
0.03032357,-42.27484
0.020315792,-40.001392
0.010308012,-38.056748
0.000300233,-36.42212
-0.009707546,-35.003564
-0.019715326,-33.810476
-0.029723104,-32.81467
-0.039730884,-31.950384
-0.049738664,-31.208226
-0.05974644,-30.578802
-0.069754224,-30.015134
-0.079762,-29.526626
-0.089769784,-29.08509
-0.09977756,-28.690524
-0.109785344,-28.34293
-0.11979312,-28.04231
-0.129800904,-27.845028
-0.139808,-27.74169
-0.149816,-27.666534
-0.159824,-27.46925
-0.169832,-27.159234
-0.179839,-26.952558
-0.189847,-26.811642
-0.199855,-26.661332
-0.209863,-26.539204
-0.21987,-26.435866
-0.229878,-26.398288
-0.239886,-26.407682
-0.249894,-26.473442
-0.259902,-26.61436
-0.269909,-26.886798
-0.279917,-27.187418
-0.289925,-27.647744
-0.299933,-28.267776
-0.30994,-29.038118
-0.319948,-30.184236
-0.329956,-31.612184
-0.339964,-33.425304
-0.349972,-35.745724
-0.359979,-38.601624
-0.369987,-42.190288
-0.379995,-46.47414
-0.390003,-51.5847
