Voltage(V),Current(uA)
-0.40001,-34.223828
-0.390003,-29.160244
-0.379995,-25.026704
-0.369987,-21.494408
-0.359979,-18.506986
-0.349972,-15.932917
-0.339964,-13.800386
-0.329956,-12.024843
-0.319948,-10.549921
-0.30994,-9.356831
-0.299933,-8.353508
-0.289925,-7.545589
-0.279917,-6.879525
-0.269909,-6.324316
-0.259902,-5.853656
-0.249894,-5.464727
-0.239886,-5.12465
-0.229878,-4.836241
-0.21987,-4.593866
-0.209863,-4.390946
-0.199855,-4.218089
-0.189847,-4.0659
-0.179839,-3.936257
-0.169832,-3.821645
-0.159824,-3.719246
-0.149816,-3.622484
-0.139808,-3.526661
-0.129800904,-3.438353
-0.11979312,-3.345349
-0.109785344,-3.25892
-0.09977756,-3.173431
-0.089769784,-3.082305
-0.079762,-2.995877
-0.069754224,-2.904751
-0.05974644,-2.809867
-0.049738664,-2.711226
-0.039730884,-2.597554
-0.029723104,-2.467911
-0.019715326,-2.31854
-0.009707546,-2.138167
0.000300233,-1.918338
0.010308012,-1.622414
0.020315792,-1.180877
0.03032357,-0.68861
0.040331348,0.027243788
0.050339128,1.003041
0.060346908,2.346347
0.070354688,3.044352
0.080362472,6.380682
0.090370248,9.144517
0.100378032,12.371496
0.110385808,15.91225
0.120393584,19.600494
0.13040136,23.173186
0.140409,26.322194
0.150416,28.756284
0.160424,30.268786
0.170432,30.785478
0.18044,30.362728
0.190448,29.254188
0.200455,27.78866
0.210463,26.201006
0.220471,24.669716
0.230479,23.279346
0.240486,22.029888
0.250494,20.940136
0.260502,20.000696
0.27051,19.173988
0.280518,18.422434
0.290525,17.746038
0.300533,17.126006
0.310541,16.571737
0.320549,16.083227
0.330556,15.651085
0.340564,15.265914
0.350572,14.93711
0.36058,14.636489
0.370588,14.382839
0.380595,14.147979
0.390603,13.941302
0.400611,13.762808
0.410619,13.603104
0.420626,13.471582
0.430634,13.349455
0.440642,13.264905
0.45065,13.18975
0.460658,13.123989
0.470665,13.086411
0.480673,13.058228
0.490681,13.039439
0.500689,13.048833
0.510696,13.058228
0.520704,13.1052
0.530712,13.152172
0.54072,13.236721
0.550728,13.321272
0.560735,13.415215
0.570743,13.499765
0.580751,13.612498
0.590759,13.706443
0.600766,13.828569
0.610774,13.960091
0.620782,14.119796
0.63079,14.29829
0.640798,14.504967
0.650805,14.739827
0.660813,15.002871
0.670821,15.303492
0.680829,15.64169
0.690837,16.017467
0.700844,16.440215
0.690837,13.255511
0.680829,11.423601
0.670821,10.052017
0.660813,8.981054
0.650805,8.059463
0.640798,7.275969
0.63079,6.592996
0.620782,5.99739
0.610774,5.471303
0.600766,4.994067
0.590759,4.571319
0.580751,4.180511
0.570743,3.824463
0.560735,3.492841
0.550728,3.181886
0.54072,2.891598
0.530712,2.611645
0.520704,2.365512
0.510696,2.153198
0.500689,1.984099
0.490681,1.833788
0.480673,1.698509
0.470665,1.566047
0.460658,1.426071
0.45065,1.307701
0.440642,1.188392
0.430634,1.076599
0.420626,0.977957
0.410619,0.862782
0.400611,0.77269
0.390603,0.678746
0.380595,0.594572
0.370588,0.510116
0.36058,0.428197
0.350572,0.35492
0.340564,0.281456
0.330556,0.206301
0.320549,0.128327632
0.310541,0.047441764
0.300533,-0.043214284
0.290525,-0.148995
0.280518,-0.274504
0.27051,-0.422748
0.260502,-0.598517
0.250494,-0.809422
0.240486,-1.059313
0.230479,-1.388211
0.220471,-1.849383
0.210463,-2.499382
0.200455,-3.384805
0.190448,-4.634262
0.18044,-6.305527
0.170432,-8.466241
0.160424,-11.147405
0.150416,-14.285138
0.140409,-17.793948
0.13040136,-21.45777
0.120393584,-25.043614
0.110385808,-28.248988
0.100378032,-30.766688
0.090370248,-32.391922
0.080362472,-32.96498
0.070354688,-32.589202
0.060346908,-31.480664
0.050339128,-29.968162
0.040331348,-28.324142
0.03032357,-26.736486
0.020315792,-25.27096
0.010308012,-23.983926
0.000300233,-22.856596
-0.009707546,-21.860788
-0.019715326,-20.996502
-0.029723104,-20.254344
-0.039730884,-19.596736
-0.049738664,-19.033072
-0.05974644,-18.544562
-0.069754224,-18.103026
-0.079762,-17.717854
-0.089769784,-17.360868
-0.09977756,-17.050852
-0.109785344,-16.759624
-0.11979312,-16.505975
-0.129800904,-16.289905
-0.139808,-16.092623
-0.149816,-15.923522
-0.159824,-15.773212
-0.169832,-15.604113
-0.179839,-15.444408
-0.189847,-15.303492
-0.199855,-15.190759
-0.209863,-15.08742
-0.21987,-15.012265
-0.229878,-14.946504
-0.239886,-14.908926
-0.249894,-14.899532
-0.259902,-14.93711
-0.269909,-15.021659
-0.279917,-15.162575
-0.289925,-15.388041
-0.299933,-15.707452
-0.30994,-16.139594
-0.319948,-16.740836
-0.329956,-17.55815
-0.339964,-18.638508
-0.349972,-20.028878
-0.359979,-21.851394
-0.369987,-24.134236
-0.379995,-26.980742
-0.390003,-30.419096
