Voltage(V),Current(uA)
-0.40001,-29.70512
-0.390003,-25.308536
-0.379995,-21.43804
-0.369987,-18.056054
-0.359979,-15.143787
-0.349972,-12.710635
-0.339964,-10.681443
-0.329956,-9.018632
-0.319948,-7.684626
-0.30994,-6.628695
-0.299933,-5.81232
-0.289925,-5.176319
-0.279917,-4.692507
-0.269909,-4.320488
-0.259902,-4.034898
-0.249894,-3.820705
-0.239886,-3.656303
-0.229878,-3.531358
-0.21987,-3.430838
-0.209863,-3.344409
-0.199855,-3.270193
-0.189847,-3.207251
-0.179839,-3.152763
-0.169832,-3.099215
-0.159824,-3.048485
-0.149816,-3.002453
-0.139808,-2.952662
-0.129800904,-2.90569
-0.11979312,-2.8559
-0.109785344,-2.807049
-0.09977756,-2.753501
-0.089769784,-2.700892
-0.079762,-2.644526
-0.069754224,-2.58722
-0.05974644,-2.528035
-0.049738664,-2.463214
-0.039730884,-2.400271
-0.029723104,-2.333571
-0.019715326,-2.261234
-0.009707546,-2.190776
0.000300233,-2.102468
0.010308012,-2.006645
0.020315792,-1.867608
0.03032357,-1.647779
0.040331348,-1.456133
0.050339128,-1.248516
0.060346908,-0.871801
0.070354688,-0.358866
0.080362472,0.326925
0.090370248,1.207839
0.100378032,2.313373
0.110385808,3.051585
0.120393584,5.069223
0.13040136,6.561055
0.140409,7.951427
0.150416,9.105061
0.160424,9.915798
0.170432,10.344183
0.18044,10.415581
0.190448,10.212662
0.200455,9.827491
0.210463,9.351194
0.220471,8.843896
0.230479,8.346932
0.240486,7.870635
0.250494,7.445069
0.260502,7.052382
0.27051,6.704789
0.280518,6.390076
0.290525,6.108244
0.300533,5.855535
0.310541,5.631008
0.320549,5.428089
0.330556,5.247716
0.340564,5.081436
0.350572,4.933943
0.36058,4.801482
0.370588,4.680294
0.380595,4.56944
0.390603,4.46892
0.400611,4.374976
0.410619,4.290426
0.420626,4.21715
0.430634,4.146691
0.440642,4.085628
0.45065,4.03114
0.460658,3.979471
0.470665,3.938136
0.480673,3.901498
0.490681,3.865799
0.500689,3.838555
0.510696,3.818827
0.520704,3.804735
0.530712,3.789704
0.54072,3.782189
0.550728,3.781249
0.560735,3.785007
0.570743,3.79628
0.580751,3.811311
0.590759,3.834797
0.600766,3.86486
0.610774,3.906195
0.620782,3.953167
0.63079,4.011412
0.640798,4.079052
0.650805,4.158904
0.660813,4.252849
0.670821,4.362763
0.680829,4.490527
0.690837,4.639898
0.700844,4.808997
0.690837,4.044292
0.680829,3.546389
0.670821,3.168734
0.660813,2.862476
0.650805,2.612585
0.640798,2.397453
0.63079,2.21708
0.620782,2.059254
0.610774,1.922096
0.600766,1.802787
0.590759,1.69663
0.580751,1.598928
0.570743,1.515318
0.560735,1.437344
0.550728,1.367825
0.54072,1.305822
0.530712,1.245698
0.520704,1.194029
0.510696,1.145178
0.500689,1.100085
0.490681,1.054992
0.480673,1.016756
0.470665,0.9804
0.460658,0.947801
0.45065,0.916236
0.440642,0.88655
0.430634,0.858555
0.420626,0.832908
0.410619,0.808013
0.400611,0.784527
0.390603,0.762262
0.380595,0.740091
0.370588,0.719517
0.36058,0.698568
0.350572,0.678182
0.340564,0.65789
0.330556,0.636377
0.320549,0.613266
0.310541,0.587714
0.300533,0.558967
0.290525,0.524583
0.280518,0.481369
0.27051,0.427539
0.260502,0.360181
0.250494,0.270371
0.240486,0.147022
0.230479,-0.02226475
0.220471,-0.266331
0.210463,-0.606033
0.200455,-1.077632
0.190448,-1.717767
0.18044,-2.561667
0.170432,-3.62812
0.160424,-4.914215
0.150416,-6.362833
0.140409,-7.875332
0.13040136,-9.322072
0.120393584,-10.559315
0.110385808,-11.468694
0.100378032,-11.991963
0.090370248,-12.154486
0.080362472,-12.013569
0.070354688,-11.675371
0.060346908,-11.224439
0.050339128,-10.734991
0.040331348,-10.243663
0.03032357,-9.781459
0.020315792,-9.356831
0.010308012,-8.967902
0.000300233,-8.61937
-0.009707546,-8.310294
-0.019715326,-8.03128
-0.029723104,-7.787025
-0.039730884,-7.568135
-0.049738664,-7.371792
-0.05974644,-7.194238
-0.069754224,-7.033593
-0.079762,-6.886101
-0.089769784,-6.75364
-0.09977756,-6.633392
-0.109785344,-6.534751
-0.11979312,-6.453019
-0.129800904,-6.364711
-0.139808,-6.247282
-0.149816,-6.157095
-0.159824,-6.072545
-0.169832,-5.999269
-0.179839,-5.936326
-0.189847,-5.89687
-0.199855,-5.8691565
-0.209863,-5.825473
-0.21987,-5.817957
-0.229878,-5.836746
-0.239886,-5.86305
-0.249894,-5.958873
-0.259902,-6.092274
-0.269909,-6.304588
-0.279917,-6.607087
-0.289925,-7.034533
-0.299933,-7.619804
-0.30994,-8.404238
-0.319948,-9.447957
-0.329956,-10.687079
-0.339964,-12.238096
-0.349972,-14.107583
-0.359979,-16.344392
-0.369987,-19.01992
-0.379995,-22.158592
-0.390003,-25.799864
