Voltage(V),Current(uA)
-0.40001,-43.054576
-0.390003,-36.656984
-0.379995,-30.794872
-0.369987,-25.599764
-0.359979,-21.109236
-0.349972,-17.313896
-0.339964,-14.166768
-0.329956,-11.630277
-0.319948,-9.601086
-0.30994,-8.041613
-0.299933,-6.828795
-0.289925,-5.908143
-0.279917,-5.204502
-0.269909,-4.679355
-0.259902,-4.305457
-0.249894,-4.002018
-0.239886,-3.769036
-0.229878,-3.587724
-0.21987,-3.442111
-0.209863,-3.32562
-0.199855,-3.215706
-0.189847,-3.127398
-0.179839,-3.047546
-0.169832,-2.969572
-0.159824,-2.90663
-0.149816,-2.836172
-0.139808,-2.77229
-0.129800904,-2.714044
-0.11979312,-2.649223
-0.109785344,-2.583462
-0.09977756,-2.525217
-0.089769784,-2.461335
-0.079762,-2.396513
-0.069754224,-2.329813
-0.05974644,-2.264992
-0.049738664,-2.20111
-0.039730884,-2.13347
-0.029723104,-2.062072
-0.019715326,-1.987856
-0.009707546,-1.910822
0.000300233,-1.829091
0.010308012,-1.722934
0.020315792,-1.603625
0.03032357,-1.026808
0.040331348,-1.246638
0.050339128,-0.984534
0.060346908,-0.622849
0.070354688,-0.12212732
0.080362472,0.562537
0.090370248,1.441947
0.100378032,2.558191
0.110385808,3.87989
0.120393584,5.373602
0.13040136,6.902072
0.140409,8.321567
0.150416,9.480837
0.160424,10.269028
0.170432,10.645744
0.18044,10.660775
0.190448,10.405247
0.200455,9.981559
0.210463,9.475201
0.220471,8.951932
0.230479,8.439937
0.240486,7.961761
0.250494,7.529618
0.260502,7.13975
0.27051,6.794976
0.280518,6.487778
0.290525,6.210643
0.300533,5.969207
0.310541,5.752196
0.320549,5.565248
0.330556,5.395208
0.340564,5.24208
0.350572,5.109619
0.36058,4.987491
0.370588,4.882274
0.380595,4.78833
0.390603,4.706598
0.400611,4.633322
0.410619,4.566622
0.420626,4.505558
0.430634,4.462344
0.440642,4.41819
0.45065,4.387189
0.460658,4.360884
0.470665,4.341156
0.480673,4.328943
0.490681,4.322367
0.500689,4.319549
0.510696,4.325185
0.520704,4.339277
0.530712,4.359005
0.54072,4.38531
0.550728,4.41913
0.560735,4.461404
0.570743,4.510255
0.580751,4.56944
0.590759,4.638959
0.600766,4.71975
0.610774,4.810876
0.620782,4.910457
0.63079,5.029766
0.640798,5.166924
0.650805,5.323811
0.660813,5.499487
0.670821,5.701466
0.680829,5.928811
0.690837,6.189976
0.700844,6.491536
0.690837,5.270263
0.680829,4.478314
0.670821,3.876133
0.660813,3.3942
0.650805,3.000574
0.640798,2.668012
0.63079,2.38524
0.620782,2.144743
0.610774,1.934308
0.600766,1.751117
0.590759,1.588594
0.580751,1.446739
0.570743,1.320853
0.560735,1.207181
0.550728,1.101024
0.54072,1.013656
0.530712,0.94752
0.520704,0.872834
0.510696,0.805664
0.500689,0.744225
0.490681,0.689925
0.480673,0.639477
0.470665,0.59335
0.460658,0.549948
0.45065,0.511243
0.440642,0.474699
0.430634,0.440128
0.420626,0.407717
0.410619,0.37944
0.400611,0.352478
0.390603,0.326925
0.380595,0.302312
0.370588,0.279671
0.36058,0.257312
0.350572,0.23392
0.340564,0.212501
0.330556,0.189954
0.320549,0.167784
0.310541,0.14317
0.300533,0.114236016
0.290525,0.078537264
0.280518,0.035322976
0.27051,-0.017849378
0.260502,-0.084737568
0.250494,-0.173326
0.240486,-0.295923
0.230479,-0.467089
0.220471,-0.710968
0.210463,-1.053864
0.200455,-1.533637
0.190448,-2.18636
0.18044,-3.00095
0.170432,-4.173935
0.160424,-5.515457
0.150416,-7.026078
0.140409,-8.588368
0.13040136,-10.067988
0.120393584,-11.286442
0.110385808,-12.143212
0.100378032,-12.583811
0.090370248,-12.648632
0.080362472,-12.430682
0.070354688,-12.033298
0.060346908,-11.547607
0.050339128,-11.031854
0.040331348,-10.532072
0.03032357,-10.058593
0.020315792,-9.633026
0.010308012,-9.243159
0.000300233,-8.898384
-0.009707546,-8.594945
-0.019715326,-8.320627
-0.029723104,-8.082949
-0.039730884,-7.870635
-0.049738664,-7.682747
-0.05974644,-7.511769
-0.069754224,-7.361458
-0.079762,-7.22336
-0.089769784,-7.095597
-0.09977756,-6.978166
-0.109785344,-6.891738
-0.11979312,-6.828795
-0.129800904,-6.829735
-0.139808,-6.808128
-0.149816,-6.593935
-0.159824,-6.721699
-0.169832,-6.565752
-0.179839,-6.382561
-0.189847,-6.326194
-0.199855,-6.296132
-0.209863,-6.293314
-0.21987,-6.329013
-0.229878,-6.3835
-0.239886,-6.491536
-0.249894,-6.950923
-0.259902,-6.940589
-0.269909,-7.27503
-0.279917,-7.772933
-0.289925,-8.456846
-0.299933,-9.385954
-0.30994,-10.597832
-0.319948,-12.172335
-0.329956,-14.151737
-0.339964,-16.521007
-0.349972,-19.413546
-0.359979,-22.86505
-0.369987,-26.961952
-0.379995,-31.790678
-0.390003,-37.417932
