Voltage(V),Current(uA)
-0.40001,-48.061792
-0.390003,-41.513892
-0.379995,-35.557836
-0.369987,-30.240602
-0.359979,-25.580974
-0.349972,-21.578956
-0.339964,-18.187574
-0.329956,-15.331676
-0.319948,-12.983072
-0.30994,-11.076008
-0.299933,-9.544719
-0.289925,-8.342234
-0.279917,-7.368035
-0.269909,-6.612724
-0.259902,-6.029331
-0.249894,-5.570884
-0.239886,-5.214836
-0.229878,-4.930185
-0.21987,-4.715993
-0.209863,-4.538439
-0.199855,-4.40222
-0.189847,-4.279153
-0.179839,-4.177693
-0.169832,-4.077173
-0.159824,-3.986047
-0.149816,-3.904316
-0.139808,-3.820705
-0.129800904,-3.738974
-0.11979312,-3.657243
-0.109785344,-3.57739
-0.09977756,-3.492841
-0.089769784,-3.403594
-0.079762,-3.315286
-0.069754224,-3.219464
-0.05974644,-3.118004
-0.049738664,-3.013726
-0.039730884,-2.893478
-0.029723104,-2.769471
-0.019715326,-2.636071
-0.009707546,-2.497973
0.000300233,-2.349541
0.010308012,-2.192655
0.020315792,-2.0151
0.03032357,-1.758633
0.040331348,-1.514378
0.050339128,-1.136723
0.060346908,-0.639759
0.070354688,0.032880434
0.080362472,0.948459
0.090370248,2.149628
0.100378032,3.053089
0.110385808,5.682677
0.120393584,8.09892
0.13040136,10.869331
0.140409,13.848297
0.150416,16.822568
0.160424,19.530976
0.170432,21.733964
0.18034,23.15064
0.190448,23.843948
0.200455,23.77631
0.210463,23.145004
0.220471,22.186774
0.230479,21.090448
0.240486,19.980968
0.250494,18.91752
0.260502,17.932986
0.27051,17.046154
0.280518,16.245751
0.290525,15.527079
0.300533,14.880743
0.310541,14.290775
0.320549,13.760929
0.330556,13.281815
0.340564,12.852491
0.350572,12.471077
0.36058,12.131939
0.370588,11.82756
0.380595,11.550426
0.390603,11.302413
0.400611,11.081644
0.410619,10.873089
0.420626,10.687079
0.430634,10.521737
0.440642,10.36673
0.45065,10.228632
0.460658,10.106505
0.470665,9.994712
0.480673,9.894191
0.490681,9.807762
0.500689,9.731667
0.510696,9.667785
0.520704,9.609541
0.530712,9.568205
0.54072,9.538143
0.550728,9.514657
0.560735,9.507141
0.570743,9.512779
0.580751,9.522173
0.590759,9.555053
0.600766,9.600146
0.610774,9.650876
0.620782,9.726971
0.63079,9.818097
0.640798,9.92895
0.650805,10.058593
0.660813,10.218298
0.670821,10.401489
0.680829,10.622258
0.690837,10.875907
0.700844,11.169952
0.690837,9.584176
0.680829,8.623127
0.670821,7.902576
0.660813,7.32482
0.650805,6.841947
0.640798,6.432352
0.63079,6.080061
0.620782,5.774743
0.610774,5.506063
0.600766,5.25899
0.590759,5.044797
0.580751,4.845636
0.570743,4.66996
0.560735,4.509316
0.550728,4.359945
0.54072,4.227484
0.530712,4.09878
0.520704,3.98135
0.510696,3.870496
0.500689,3.765279
0.490681,3.670395
0.480673,3.57739
0.470665,3.489083
0.460658,3.412049
0.45065,3.334075
0.440642,3.256102
0.430634,3.184704
0.420626,3.116125
0.410619,3.048485
0.400611,2.983664
0.390603,2.923539
0.380595,2.861537
0.370588,2.802352
0.36058,2.742227
0.350572,2.683982
0.340564,2.622919
0.330556,2.550581
0.320549,2.474487
0.310541,2.388058
0.300533,2.282841
0.290525,2.163532
0.280518,2.01604
0.27051,1.83003
0.260502,1.59517
0.250494,1.271063
0.240486,0.820131
0.230479,0.193524
0.220471,-0.674518
0.210463,-1.847316
0.200455,-3.049894
0.190448,-5.453454
0.18034,-7.915729
0.170432,-10.679564
0.160424,-13.697047
0.150416,-16.655347
0.140409,-19.317724
0.13040136,-21.442738
0.120393584,-22.841566
0.110385808,-23.435292
0.100378032,-23.294376
0.090370248,-22.644284
0.080362472,-21.685114
0.070354688,-20.61603
0.060346908,-19.54037
0.050339128,-18.526714
0.040331348,-17.599486
0.03032357,-16.761503
0.020315792,-16.016527
0.010308012,-15.347645
0.000300233,-14.757676
-0.009707546,-14.233468
-0.019715326,-13.774082
-0.029723104,-13.360728
-0.039730884,-12.992467
-0.049738664,-12.656147
-0.05974644,-12.34989
-0.069754224,-12.073694
-0.079762,-11.824742
-0.089769784,-11.588943
-0.09977756,-11.378508
-0.109785344,-11.182165
-0.11979312,-11.006489
-0.129800904,-10.836451
-0.139808,-10.667351
-0.149816,-10.509525
-0.159824,-10.364851
-0.169832,-10.239906
-0.179839,-10.13093
-0.189847,-10.057654
-0.199855,-10.027592
-0.209863,-9.988135
-0.21987,-10.03745575
-0.229878,-10.039804
-0.239886,-10.094292
-0.249894,-10.205146
-0.259902,-10.445643
-0.269909,-10.812025
-0.279917,-11.329657
-0.289925,-12.026722
-0.299933,-12.976497
-0.30994,-14.220316
-0.319948,-15.86152
-0.329956,-17.913258
-0.339964,-20.470416
-0.349972,-23.553662
-0.359979,-27.191176
-0.369987,-31.499454
-0.379995,-36.506672
-0.390003,-42.199684
