Voltage(V),Current(uA)
-0.40001,-29.72391
-0.390003,-25.346116
-0.379995,-21.466224
-0.369987,-18.065448
-0.359979,-15.153181
-0.349972,-12.70124
-0.339964,-10.653259
-0.329956,-8.999844
-0.319948,-7.656443
-0.30994,-6.60239
-0.299933,-5.782258
-0.289925,-5.148136
-0.279917,-4.661505
-0.269909,-4.288547
-0.259902,-4.008594
-0.249894,-3.794401
-0.239886,-3.630938
-0.229878,-3.505053
-0.21987,-3.400776
-0.209863,-3.316226
-0.199855,-3.246707
-0.189847,-3.180946
-0.179839,-3.123641
-0.169832,-3.068213
-0.159824,-3.021241
-0.149816,-2.971451
-0.139808,-2.921661
-0.129800904,-2.873749
-0.11979312,-2.82208
-0.109785344,-2.77229
-0.09977756,-2.72062
-0.089769784,-2.666133
-0.079762,-2.613524
-0.069754224,-2.5534
-0.05974644,-2.497033
-0.049738664,-2.434091
-0.039730884,-2.36833
-0.029723104,-2.30069
-0.019715326,-2.23399
-0.009707546,-2.159774
0.000300233,-2.076164
0.010308012,-1.980341
0.020315792,-1.774603
0.03032357,-1.619596
0.040331348,-1.448617
0.050339128,-1.153633
0.060346908,-0.834223
0.070354688,-0.320349
0.080362472,0.364878
0.090370248,1.261481
0.100378032,2.375564
0.110385808,3.051116
0.120393584,5.144378
0.13040136,6.630573
0.140409,8.012491
0.150416,9.149214
0.160424,9.939284
0.170432,10.348881
0.18044,10.409004
0.190448,10.196691
0.200455,9.81246
0.210463,9.339921
0.220471,8.839199
0.230479,8.346932
0.240486,7.88003
0.250494,7.456342
0.260502,7.07305
0.27051,6.728275
0.280518,6.420139
0.290525,6.144883
0.300533,5.892173
0.310541,5.671404
0.320549,5.473182
0.330556,5.289991
0.340564,5.132165
0.350572,4.984673
0.36058,4.850333
0.370588,4.733842
0.380595,4.626746
0.390603,4.527165
0.400611,4.437919
0.410619,4.354308
0.420626,4.281971
0.430634,4.218089
0.440642,4.154207
0.45065,4.102538
0.460658,4.051808
0.470665,4.011412
0.480673,3.974774
0.490681,3.943772
0.500689,3.916528
0.510696,3.894922
0.520704,3.876133
0.530712,3.867678
0.54072,3.860162
0.550728,3.862041
0.560735,3.86392
0.570743,3.87989
0.580751,3.895861
0.590759,3.924044
0.600766,3.954106
0.610774,3.997321
0.620782,4.045232
0.63079,4.106296
0.640798,4.177693
0.650805,4.261303
0.660813,4.362763
0.670821,4.474557
0.680829,4.607957
0.690837,4.763904
0.700844,4.940519
0.690837,4.169238
0.680829,3.659122
0.670821,3.270193
0.660813,2.959238
0.650805,2.702771
0.640798,2.487639
0.63079,2.298812
0.620782,2.136288
0.610774,1.99819
0.600766,1.872305
0.590759,1.76333
0.580751,1.666568
0.570743,1.577321
0.560735,1.495589
0.550728,1.424192
0.54072,1.358431
0.530712,1.298307
0.520704,1.24288
0.510696,1.193089
0.500689,1.147996
0.490681,1.104782
0.480673,1.059783
0.470665,1.023239
0.460658,0.988197
0.45065,0.955411
0.440642,0.924597
0.430634,0.895756
0.420626,0.867103
0.410619,0.840517
0.400611,0.815622
0.390603,0.791009
0.380595,0.768086
0.370588,0.74507
0.36058,0.723181
0.350572,0.701198
0.340564,0.678933
0.330556,0.656387
0.320549,0.631774
0.310541,0.605093
0.300533,0.575125
0.290525,0.53952
0.280518,0.494991
0.27051,0.442194
0.260502,0.375588
0.250494,0.286999
0.240486,0.166187
0.230479,0.001972826
0.220471,-0.234578
0.210463,-0.5631
0.200455,-1.018635
0.190448,-1.637257
0.18044,-2.455792
0.170432,-3.055907
0.160424,-4.748873
0.150416,-6.170247
0.140409,-7.676171
0.13040136,-9.128547
0.120393584,-10.393035
0.110385808,-11.342809
0.100378032,-11.91117
0.090370248,-12.115968
0.080362472,-12.007933
0.070354688,-11.690402
0.060346908,-11.251683
0.050339128,-10.767871
0.040331348,-10.28124
0.03032357,-9.813399
0.020315792,-9.380317
0.010308012,-8.987631
0.000300233,-8.636279
-0.009707546,-8.324385
-0.019715326,-8.043492
-0.029723104,-7.791723
-0.039730884,-7.570014
-0.049738664,-7.371792
-0.05974644,-7.19048
-0.069754224,-7.027017
-0.079762,-6.879525
-0.089769784,-6.748003
-0.09977756,-6.627755
-0.109785344,-6.527235
-0.11979312,-6.443625
-0.129800904,-6.351559
-0.139808,-6.251039
-0.149816,-6.158035
-0.159824,-6.073485
-0.169832,-6.012421
-0.179839,-5.973904
-0.189847,-5.902507
-0.199855,-5.86305
-0.209863,-5.808562
-0.21987,-5.852717
-0.229878,-5.807623
-0.239886,-5.855535
-0.249894,-5.939145
-0.259902,-6.080061
-0.269909,-6.292375
-0.279917,-6.6193
-0.289925,-7.00541
-0.299933,-7.57753
-0.30994,-8.356326
-0.319948,-9.366225
-0.329956,-10.602529
-0.339964,-12.132879
-0.349972,-13.982638
-0.359979,-16.185627
-0.369987,-18.815122
-0.379995,-21.909638
-0.390003,-25.512396
