Voltage(V),Current(uA)
-0.40001,-39.95442
-0.390003,-34.298988
-0.379995,-29.95877
-0.369987,-26.19161
-0.359979,-22.93175
-0.349972,-20.085246
-0.339964,-17.633304
-0.329956,-15.491379
-0.319948,-13.668864
-0.30994,-12.109393
-0.299933,-10.794175
-0.289925,-9.685635
-0.279917,-8.75277
-0.269909,-7.966458
-0.259902,-7.299455
-0.249894,-6.729215
-0.239886,-6.23225
-0.229878,-5.818896
-0.21987,-5.425271
-0.209863,-5.080496
-0.199855,-4.777056
-0.189847,-4.503679
-0.179839,-4.264122
-0.169832,-4.055566
-0.159824,-3.878951
-0.149816,-3.731459
-0.139808,-3.598997
-0.129800904,-3.471234
-0.11979312,-3.350985
-0.109785344,-3.234495
-0.09977756,-3.118004
-0.089769784,-2.993998
-0.079762,-2.876567
-0.069754224,-2.757259
-0.05974644,-2.635131
-0.049738664,-2.529914
-0.039730884,-2.413423
-0.029723104,-2.295054
-0.019715326,-2.158835
-0.009707546,-1.989735
0.000300233,-1.778361
0.010308012,-1.502165
0.020315792,-1.131086
0.03032357,0.095822976
0.040331348,0.961987
0.050339128,1.338703
0.060346908,2.282183
0.070354688,3.050552
0.080362472,5.836746
0.090370248,8.419269
0.100378032,11.547607
0.110385808,15.182304
0.120393584,19.25384
0.13040136,23.64009
0.140409,28.155982
0.150416,32.607992
0.160424,36.76032
0.170432,40.35838
0.18044,43.1767
0.190448,44.933456
0.200455,45.468936
0.210463,44.801936
0.220471,43.1767
0.230479,40.987804
0.240486,38.601624
0.250494,36.384544
0.260502,34.383536
0.27051,32.64557
0.280518,31.142466
0.290525,29.846036
0.300533,28.728102
0.310541,27.74169
0.320549,26.84922
0.330556,26.003724
0.340564,25.18641
0.350572,24.46304
0.36058,23.833614
0.370588,23.260554
0.380595,22.734468
0.390603,22.24596
0.400611,21.804424
0.410619,21.409858
0.420626,21.024686
0.430634,20.695882
0.440642,20.376472
0.45065,20.104034
0.460658,19.850384
0.470665,19.62492
0.480673,19.43703
0.490681,19.258536
0.500689,19.098834
0.510696,18.967312
0.520704,18.854578
0.530712,18.760634
0.54072,18.685478
0.550728,18.629112
0.560735,18.58214
0.570743,18.563352
0.580751,18.563352
0.590759,18.58214
0.600766,18.610324
0.610774,18.66669
0.620782,18.741846
0.63079,18.83579
0.640798,18.957916
0.650805,19.108226
0.660813,19.277326
0.670821,19.47461
0.680829,19.70947
0.690837,19.991302
0.700844,20.3295
0.690837,15.961101
0.680829,13.706443
0.670821,12.137576
0.660813,10.925697
0.650805,9.939284
0.640798,9.107879
0.63079,8.392026
0.620782,7.769175
0.610774,7.22336
0.600766,6.71982
0.590759,6.279223
0.580751,5.874323
0.570743,5.51076
0.560735,5.178198
0.550728,4.865364
0.54072,4.587289
0.530712,4.31767
0.520704,4.074355
0.510696,3.853586
0.500689,3.630938
0.490681,3.433656
0.480673,3.243889
0.470665,3.065395
0.460658,2.898175
0.45065,2.733773
0.440642,2.582522
0.430634,2.43503
0.420626,2.297872
0.410619,2.160714
0.400611,2.031071
0.390603,1.904246
0.380595,1.777422
0.370588,1.655294
0.36058,1.537864
0.350572,1.416676
0.340564,1.291731
0.330556,1.162088
0.320549,1.022111
0.310541,0.857709
0.300533,0.667284
0.290525,0.452434
0.280518,0.204046
0.27051,-0.093474368
0.260502,-0.463426
0.250494,-0.936716
0.240486,-1.571684
0.230479,-2.393601
0.220471,-3.055625
0.210463,-5.07392
0.200455,-7.070231
0.190448,-9.588873
0.18044,-12.649571
0.170432,-16.223204
0.160424,-20.243072
0.150416,-24.589864
0.140409,-29.075694
0.13040136,-33.594404
0.120393584,-37.812496
0.110385808,-41.53268
0.100378032,-44.463736
0.090370248,-46.40838
0.080362472,-47.112956
0.070354688,-46.60566
0.060346908,-45.046188
0.050339128,-42.847896
0.040331348,-40.414744
0.03032357,-38.066144
0.020315792,-35.961796
0.010308012,-34.092308
0.000300233,-32.504652
-0.009707546,-31.114282
-0.019715326,-29.93998
-0.029723104,-28.925384
-0.039730884,-28.04231
-0.049738664,-27.281364
-0.05974644,-26.586176
-0.069754224,-26.003724
-0.079762,-25.477636
-0.089769784,-24.979732
-0.09977756,-24.54759
-0.109785344,-24.153024
-0.11979312,-23.796036
-0.129800904,-23.50481
-0.139808,-23.279346
-0.149816,-23.166612
-0.159824,-23.138428
-0.169832,-23.03509
-0.179839,-22.753256
-0.189847,-22.349298
-0.199855,-21.99231
-0.209863,-21.785632
-0.21987,-21.597746
-0.229878,-21.456828
-0.239886,-21.35349
-0.249894,-21.315914
-0.259902,-21.297124
-0.269909,-21.37228
-0.279917,-21.475618
-0.289925,-21.701084
-0.299933,-22.011098
-0.30994,-22.424452
-0.319948,-23.03509
-0.329956,-23.871192
-0.339964,-24.93276
-0.349972,-26.36071
-0.359979,-28.164436
-0.369987,-30.287574
-0.379995,-32.974374
-0.390003,-36.18726
