Voltage(V),Current(uA)
-0.3805,-108.67999999999999
-0.3903,-108.74000000000001
-0.4006,-110.64
-0.3903,-101.92
-0.3805,-97.215
-0.3708,-91.78
-0.3604,-88.829
-0.3507,-85.757
-0.3409,-82.485
-0.3306,-80.319
-0.3208,-77.161
-0.3105,-75.695
-0.3007,-73.696
-0.291,-72.11800000000001
-0.2806,-70.74199999999999
-0.2709,-69.23100000000001
-0.2606,-67.99000000000001
-0.2508,-67.049
-0.2411,-65.75999999999999
-0.2307,-65.112
-0.221,-63.812000000000005
-0.2112,-63.178
-0.2009,-61.932
-0.1911,-61.592000000000006
-0.1808,-60.388
-0.171,-60.222
-0.1613,-60.35
-0.1509,-58.114
-0.1412,-57.735
-0.1308,-56.184999999999995
-0.1211,-56.325
-0.1114,-54.70099999999999
-0.101,-54.797
-0.0913,-53.963
-0.0815,-52.297
-0.0712,-52.188
-0.0614,-51.387
-0.0511,-49.39
-0.0413,-48.226
-0.0316,-46.026
-0.0212,-43.541999999999994
-0.0115,-40.949999999999996
-0.0011,-37.345000000000006
0.0086,-32.652
0.0183,-27.57
0.0287,-19.805
0.0384,-11.605
0.0482,-1.7373
0.0585,9.506300000000001
0.0683,20.721
0.0786,34.647999999999996
0.0884,47.743
0.0981,62.259
0.1085,78.54799999999999
0.1182,93.608
0.128,109.74000000000001
0.1383,127.0
0.1481,143.23999999999998
0.1584,159.94
0.1682,176.89999999999998
0.1779,191.76
0.1882,208.14999999999998
0.198,222.17
0.2083,238.01000000000002
0.2181,250.85999999999999
0.2278,260.81
0.2382,270.91
0.2479,274.65
0.2577,275.34
0.268,272.48
0.2778,261.24
0.2881,247.20999999999998
0.2979,229.15
0.3076,211.44
0.318,196.59
0.3277,183.57
0.338,173.05
0.3478,163.5
0.3575,154.51000000000002
0.3679,149.49
0.3776,142.99
0.3874,137.70000000000002
0.3977,133.49
0.4075,128.4
0.4178,124.22999999999999
0.4276,120.96
0.4373,117.22
0.4477,114.25
0.4574,110.88
0.4678,109.14999999999999
0.4775,106.11
0.4872,104.4
0.4976,101.77
0.5073,99.555
0.5171,97.431
0.5274,96.007
0.5372,94.098
0.5475,92.56099999999999
0.5573,91.001
0.567,89.928
0.5774,89.366
0.5871,87.339
0.5975,86.827
0.6072,85.431
0.6169,84.44800000000001
0.6273,83.673
0.637,83.014
0.6468,82.238
0.6571,82.049
0.6669,81.621
0.6772,80.461
0.687,81.201
0.6967,80.492
0.687,73.712
0.6772,70.935
0.6669,67.68299999999999
0.6571,64.849
0.6468,62.859
0.637,61.983999999999995
0.6273,59.706
0.6169,57.989000000000004
0.6072,57.662
0.5975,56.382999999999996
0.5871,54.706
0.5774,53.971999999999994
0.567,53.083
0.5573,51.763
0.5475,51.173
0.5372,49.941
0.5274,49.637
0.5171,48.412000000000006
0.5073,47.066
0.4976,47.315
0.4872,46.161
0.4775,45.835
0.4678,45.123999999999995
0.4574,44.579
0.4477,43.735
0.4373,43.300000000000004
0.4276,43.133
0.4178,42.352
0.4075,41.439
0.3977,40.242
0.3874,41.158
0.3776,40.117000000000004
0.3679,39.93
0.3575,38.708999999999996
0.3478,38.33
0.338,37.896
0.3277,36.885
0.318,36.356
0.3076,35.092
0.2979,34.816
0.2881,33.716
0.2778,31.799
0.268,30.631
0.2577,27.464
0.2479,25.839000000000002
0.2382,22.616000000000003
0.2278,17.606
0.2181,12.892
0.2083,6.2143
0.198,-2.3696
0.1882,-10.05
0.1779,-20.974
0.1682,-32.754
0.1584,-44.573
0.1481,-58.489000000000004
0.1383,-72.344
0.128,-88.264
0.1182,-102.99
0.1085,-119.26
0.0981,-136.54
0.0884,-152.33
0.0786,-168.56
0.0683,-186.5
0.0585,-201.75
0.0482,-219.38
0.0384,-234.11999999999998
0.0287,-247.48000000000002
0.0183,-261.02
0.0086,-271.78000000000003
-0.0011,-280.49
-0.0115,-287.9
-0.0212,-291.05
-0.0316,-290.38
-0.0413,-283.32
-0.0511,-269.78000000000003
-0.0614,-254.39000000000001
-0.0712,-234.84
-0.0815,-218.24
-0.0913,-204.24
-0.101,-193.13
-0.1114,-184.68
-0.1211,-176.62
-0.1308,-168.76
-0.1412,-162.92
-0.1509,-157.48
-0.1613,-152.87
-0.171,-147.61
-0.1808,-143.37
-0.1911,-140.72
-0.2009,-136.89
-0.2112,-134.27
-0.221,-131.29
-0.2307,-127.86000000000001
-0.2411,-126.10000000000001
-0.2508,-123.7
-0.2606,-121.08999999999999
-0.2709,-119.84
-0.2806,-117.92
-0.291,-116.53
-0.3007,-114.96
-0.3105,-113.14
-0.3208,-112.27
-0.3306,-111.47
-0.3409,-110.69
-0.3507,-110.17
-0.3604,-108.54
-0.3708,-108.5
