Voltage(V),Current(uA)
-0.40001,-29.16964
-0.390003,-24.820028
-0.379995,-20.940136
-0.369987,-17.548756
-0.359979,-14.636489
-0.349972,-12.203336
-0.339964,-10.183539
-0.329956,-8.558306
-0.319948,-7.232755
-0.30994,-6.207825
-0.299933,-5.417755
-0.289925,-4.80524
-0.279917,-4.345853
-0.269909,-3.999199
-0.259902,-3.736156
-0.249894,-3.535115
-0.239886,-3.383866
-0.229878,-3.263617
-0.21987,-3.165915
-0.209863,-3.09076
-0.199855,-3.024999
-0.189847,-2.965814
-0.179839,-2.912266
-0.169832,-2.863415
-0.159824,-2.817383
-0.149816,-2.77229
-0.139808,-2.725318
-0.129800904,-2.680224
-0.11979312,-2.634192
-0.109785344,-2.588159
-0.09977756,-2.537429
-0.089769784,-2.489518
-0.079762,-2.440667
-0.069754224,-2.384301
-0.05974644,-2.325116
-0.049738664,-2.265931
-0.039730884,-2.20017
-0.029723104,-2.131591
-0.019715326,-2.063951
-0.009707546,-1.991614
0.000300233,-1.920217
0.010308012,-1.849759
0.020315792,-1.752057
0.03032357,-1.613019
0.040331348,-1.426071
0.050339128,-1.169603
0.060346908,-0.826707
0.070354688,-0.355108
0.080362472,0.268492
0.090370248,1.086745
0.100378032,2.115433
0.110385808,3.051491
0.120393584,4.714114
0.13040136,6.126094
0.140409,7.454463
0.150416,8.554549
0.160424,9.329587
0.170432,9.739184
0.18044,9.806824
0.190448,9.618935
0.200455,9.264766
0.210463,8.82135
0.220471,8.35069
0.230479,7.883787
0.240486,7.449766
0.250494,7.050504
0.260502,6.688819
0.27051,6.363772
0.280518,6.074424
0.290525,5.815138
0.300533,5.584036
0.310541,5.374541
0.320549,5.189471
0.330556,5.020372
0.340564,4.870061
0.350572,4.734782
0.36058,4.613594
0.370588,4.501801
0.380595,4.395643
0.390603,4.305457
0.400611,4.221847
0.410619,4.143873
0.420626,4.078112
0.430634,4.013291
0.440642,3.956925
0.45065,3.905255
0.460658,3.862041
0.470665,3.820705
0.480673,3.785946
0.490681,3.756824
0.500689,3.731459
0.510696,3.71173
0.520704,3.69576
0.530712,3.683547
0.54072,3.676971
0.550728,3.676971
0.560735,3.681668
0.570743,3.691063
0.580751,3.707973
0.590759,3.72958
0.600766,3.759642
0.610774,3.79628
0.620782,3.844192
0.63079,3.898679
0.640798,3.966319
0.650805,4.043353
0.660813,4.135418
0.670821,4.243454
0.680829,4.366521
0.690837,4.514952
0.700844,4.68687
0.690837,3.966319
0.680829,3.489083
0.670821,3.130217
0.660813,2.837111
0.650805,2.594735
0.640798,2.391816
0.63079,2.21802
0.620782,2.067709
0.610774,1.933369
0.600766,1.819697
0.590759,1.717297
0.580751,1.625232
0.570743,1.543501
0.560735,1.466467
0.550728,1.400706
0.54072,1.341521
0.530712,1.283276
0.520704,1.233485
0.510696,1.187453
0.500689,1.144239
0.490681,1.101024
0.480673,1.062789
0.470665,1.027748
0.460658,0.994773
0.45065,0.96443
0.440642,0.935307
0.430634,0.907969
0.420626,0.882416
0.410619,0.857991
0.400611,0.833378
0.390603,0.810925
0.380595,0.788942
0.370588,0.767898
0.36058,0.747137
0.350572,0.726657
0.340564,0.706835
0.330556,0.685134
0.320549,0.662963
0.310541,0.637598
0.300533,0.609697
0.290525,0.574655
0.280518,0.534166
0.27051,0.484093
0.260502,0.420587
0.250494,0.335756
0.240486,0.219171
0.230479,0.056084624
0.220471,-0.172857
0.210463,-0.49377
0.200455,-0.938689
0.190448,-1.544252
0.18044,-2.344844
0.170432,-3.045573
0.160424,-4.576016
0.150416,-5.945721
0.140409,-7.384944
0.13040136,-8.750891
0.120393584,-9.904525
0.110385808,-10.749083
0.100378032,-11.2235
0.090370248,-11.355022
0.080362472,-11.202832
0.070354688,-10.872149
0.060346908,-10.449401
0.050339128,-9.986256
0.040331348,-9.532506
0.03032357,-9.098485
0.020315792,-8.700161
0.010308012,-8.337538
0.000300233,-8.012491
-0.009707546,-7.725962
-0.019715326,-7.467615
-0.029723104,-7.238392
-0.039730884,-7.036412
-0.049738664,-6.851342
-0.05974644,-6.68694
-0.069754224,-6.53569
-0.079762,-6.393834
-0.089769784,-6.268888
-0.09977756,-6.151459
-0.109785344,-6.040604
-0.11979312,-5.943842
-0.129800904,-5.852717
-0.139808,-5.76253
-0.149816,-5.684556
-0.159824,-5.610341
-0.169832,-5.54458
-0.179839,-5.488213
-0.189847,-5.442181
-0.199855,-5.403664
-0.209863,-5.381117
-0.21987,-5.37642
-0.229878,-5.39333
-0.239886,-5.44312
-0.249894,-5.529549
-0.259902,-5.673283
-0.269909,-5.885597
-0.279917,-6.188097
-0.289925,-6.610845
-0.299933,-7.204572
-0.30994,-7.988065
-0.319948,-9.008298
-0.329956,-10.284999
-0.339964,-11.849167
-0.349972,-13.740262
-0.359979,-16.009011
-0.369987,-18.703328
-0.379995,-21.880516
-0.390003,-25.599764
