Voltage(V),Current(uA)
-0.40001,-49.123364
-0.390003,-42.068164
-0.379995,-36.149684
-0.369987,-30.870024
-0.359979,-26.219794
-0.349972,-22.180198
-0.339964,-18.685478
-0.329956,-15.707452
-0.319948,-13.18975
-0.30994,-11.076008
-0.299933,-9.338042
-0.289925,-7.910091
-0.279917,-6.740488
-0.269909,-5.798229
-0.259902,-5.033524
-0.249894,-4.420069
-0.239886,-3.905255
-0.229878,-3.474052
-0.21987,-3.10767
-0.209863,-2.794836
-0.199855,-2.526156
-0.189847,-2.297872
-0.179839,-2.11562
-0.169832,-1.937127
-0.159824,-1.803726
-0.149816,-1.703206
-0.139808,-1.614898
-0.129800904,-1.538804
-0.11979312,-1.474922
-0.109785344,-1.401645
-0.09977756,-1.321793
-0.089769784,-1.24194
-0.079762,-1.161148
-0.069754224,-1.063447
-0.05974644,-0.975139
-0.049738664,-0.874901
-0.039730884,-0.790633
-0.029723104,-0.70101
-0.019715326,-0.608381
-0.009707546,-0.493864
0.000300233,-0.365066
0.010308012,-0.20104
0.020315792,-0.002818322
0.03032357,0.251394
0.040331348,0.583486
0.050339128,1.039867
0.060346908,1.649188
0.070354688,2.489894
0.080362472,3.59524
0.090370248,5.101163
0.100378032,7.055201
0.110385808,9.49211
0.120393584,12.434439
0.13040136,15.796698
0.140409,19.418242
0.150416,23.062334
0.160424,26.42929
0.170432,29.263582
0.18034,31.198832
0.190448,32.297976
0.200455,32.401316
0.210463,31.696734
0.220471,30.49425
0.230479,29.0663
0.240486,27.628956
0.250494,26.27616
0.260502,25.026704
0.27051,23.946348
0.280518,22.997512
0.290525,22.152016
0.300533,21.391068
0.310541,20.705278
0.320549,20.066458
0.330556,19.45582
0.340564,18.863972
0.350572,18.328492
0.36058,17.839982
0.370588,17.40784
0.380595,17.013274
0.390603,16.646892
0.400611,16.318088
0.410619,16.017467
0.420626,15.754423
0.430634,15.500774
0.440642,15.284702
0.45065,15.096814
0.460658,14.91832
0.470665,14.777405
0.480673,14.645883
0.490681,14.542545
0.500689,14.457995
0.510696,14.382839
0.520704,14.326473
0.530712,14.29829
0.54072,14.288896
0.550728,14.260712
0.560735,14.29829
0.570743,14.335867
0.580751,14.392234
0.590759,14.476784
0.600766,14.570728
0.610774,14.683461
0.620782,14.824377
0.63079,14.993477
0.640798,15.181364
0.650805,15.406831
0.660813,15.679268
0.670821,15.970494
0.680829,16.308693
0.690837,16.722047
0.700844,17.191768
0.690837,12.626085
0.680829,10.362033
0.670821,8.858927
0.660813,7.69402
0.650805,6.799673
0.640798,6.049999
0.63079,5.423392
0.620782,4.895426
0.610774,4.431342
0.600766,4.024564
0.590759,3.660061
0.580751,3.344409
0.570743,3.056001
0.560735,2.799533
0.550728,2.559037
0.54072,2.35142
0.530712,2.141925
0.520704,1.958734
0.510696,1.790574
0.500689,1.629929
0.490681,1.485256
0.480673,1.341521
0.470665,1.209999
0.460658,1.087872
0.45065,0.968563
0.440642,0.868794
0.430634,0.761698
0.420626,0.667284
0.410619,0.573246
0.400611,0.482684
0.390603,0.38874
0.380595,0.303345
0.370588,0.226781
0.36058,0.140258
0.350572,0.055708844
0.340564,-0.035886644
0.330556,-0.133964264
0.320549,-0.248576
0.310541,-0.378406
0.300533,-0.527496
0.290525,-0.704862
0.280518,-0.914545
0.27051,-1.168946
0.260502,-1.497093
0.250494,-1.927544
0.240486,-2.527471
0.230479,-3.361319
0.220471,-4.491466
0.210463,-6.009603
0.200455,-7.995581
0.190448,-10.496372
0.18034,-13.480976
0.170432,-16.784052
0.160424,-20.39714
0.150416,-23.94447
0.140409,-27.18648
0.13040136,-29.83664
0.120393584,-31.574606
0.110385808,-32.297976
0.100378032,-32.053722
0.090370248,-31.076702
0.080362472,-29.676938
0.070354688,-28.117466
0.060346908,-26.586176
0.050339128,-25.167622
0.040331348,-23.90877
0.03032357,-22.809624
0.020315792,-21.851394
0.010308012,-21.015292
0.000300233,-20.291922
-0.009707546,-19.681286
-0.019715326,-19.145804
-0.029723104,-18.685478
-0.039730884,-18.28152
-0.049738664,-17.924532
-0.05974644,-17.605122
-0.069754224,-17.313896
-0.079762,-17.050852
-0.089769784,-16.797202
-0.09977756,-16.562342
-0.109785344,-16.355665
-0.11979312,-16.186566
-0.129800904,-16.026861
-0.139808,-15.885945
-0.149816,-15.763818
-0.159824,-15.64169
-0.169832,-15.528958
-0.179839,-15.425619
-0.189847,-15.294097
-0.199855,-15.209548
-0.209863,-15.124998
-0.21987,-15.078026
-0.229878,-15.078026
-0.239886,-15.124998
-0.249894,-15.228336
-0.259902,-15.416224
-0.269909,-15.707452
-0.279917,-16.130199
-0.289925,-16.693864
-0.299933,-17.464206
-0.30994,-18.460014
-0.319948,-19.756442
-0.329956,-21.400462
-0.339964,-23.467232
-0.349972,-26.0413
-0.359979,-29.207216
-0.369987,-33.04953
-0.379995,-37.634
-0.390003,-42.970024
