Voltage(V),Current(uA)
-0.3805,-6.2176e-05
-0.3903,-6.5348e-05
-0.4006,-6.8789e-05
-0.3903,-6.1599e-05
-0.3805,-5.5511e-05
-0.3708,-5.1789e-05
-0.3604,-4.7699e-05
-0.3507,-4.4501e-05
-0.3409,-4.1944e-05
-0.3306,-3.8932e-05
-0.3208,-3.6508e-05
-0.3105,-3.505e-05
-0.3007,-3.3366e-05
-0.291,-3.2842e-05
-0.2806,-3.1506e-05
-0.2709,-2.9564e-05
-0.2606,-2.9173e-05
-0.2508,-2.8553e-05
-0.2411,-2.7729e-05
-0.2307,-2.784e-05
-0.221,-2.7509e-05
-0.2112,-2.7621e-05
-0.2009,-2.6117e-05
-0.1911,-2.5858e-05
-0.1808,-2.5136e-05
-0.171,-2.5402e-05
-0.1613,-2.452e-05
-0.1509,-2.5052e-05
-0.1412,-2.3937e-05
-0.1308,-2.3551e-05
-0.1211,-2.3284e-05
-0.1114,-2.2198e-05
-0.101,-2.2865e-05
-0.0913,-2.2419e-05
-0.0815,-2.1437e-05
-0.0712,-2.2023e-05
-0.0614,-2.1023e-05
-0.0511,-2.1337e-05
-0.0413,-2.0628e-05
-0.0316,-2.0638e-05
-0.0212,-1.9374e-05
-0.0115,-1.8757e-05
-0.0011,-1.7797e-05
0.0086,-1.6601e-05
0.0183,-1.54e-05
0.0287,-1.3073e-05
0.0384,-1.0226e-05
0.0482,-7.6914e-06
0.0585,-2.3398e-06
0.0683,2.4372e-06
0.0786,9.9663e-06
0.0884,1.6319e-05
0.0981,2.5332e-05
0.1085,3.5746e-05
0.1182,4.5143e-05
0.128,5.589e-05
0.1383,6.7534e-05
0.1481,7.8653e-05
0.1584,9.0905e-05
0.1682,0.00010121
0.1779,0.00011146
0.1882,0.00012205
0.198,0.00012959
0.2083,0.00013695
0.2181,0.00014058
0.2278,0.00014051
0.2382,0.00013872
0.2479,0.00013282
0.2577,0.00012463
0.268,0.00011627
0.2778,0.00010746
0.2881,0.00010042
0.2979,9.4744e-05
0.3076,8.8752e-05
0.318,8.3758e-05
0.3277,8.0056e-05
0.338,7.696e-05
0.3478,7.3584e-05
0.3575,7.0688e-05
0.3679,6.8195e-05
0.3776,6.5572e-05
0.3874,6.3345e-05
0.3977,6.1851e-05
0.4075,5.9967e-05
0.4178,5.8172e-05
0.4276,5.7482e-05
0.4373,5.4985e-05
0.4477,5.4285e-05
0.4574,5.3602e-05
0.4678,5.2635e-05
0.4775,5.1822e-05
0.4872,5.0601e-05
0.4976,5.0119e-05
0.5073,4.8996e-05
0.5171,4.8086e-05
0.5274,4.8467e-05
0.5372,4.6931e-05
0.5475,4.7028e-05
0.5573,4.6658e-05
0.567,4.6073e-05
0.5774,4.5642e-05
0.5871,4.4947e-05
0.5975,4.554e-05
0.6072,4.4875e-05
0.6169,4.4565e-05
0.6273,4.4941e-05
0.637,4.4879e-05
0.6468,4.3827e-05
0.6571,4.4889e-05
0.6669,4.5195e-05
0.6772,4.5014e-05
0.687,4.5959e-05
0.6967,4.5882e-05
0.687,4.045e-05
0.6772,3.7348e-05
0.6669,3.4779e-05
0.6571,3.3657e-05
0.6468,3.103e-05
0.637,3.0153e-05
0.6273,3.0322e-05
0.6169,2.8497e-05
0.6072,2.7888e-05
0.5975,2.6596e-05
0.5871,2.597e-05
0.5774,2.5277e-05
0.567,2.4182e-05
0.5573,2.351e-05
0.5475,2.3478e-05
0.5372,2.225e-05
0.5274,2.2398e-05
0.5171,2.2537e-05
0.5073,2.2044e-05
0.4976,2.1115e-05
0.4872,2.0681e-05
0.4775,2.0152e-05
0.4678,1.996e-05
0.4574,1.9765e-05
0.4477,1.9409e-05
0.4373,1.9189e-05
0.4276,1.9025e-05
0.4178,1.8838e-05
0.4075,1.8525e-05
0.3977,1.7761e-05
0.3874,1.7346e-05
0.3776,1.7045e-05
0.3679,1.6189e-05
0.3575,1.5877e-05
0.3478,1.6085e-05
0.338,1.6557e-05
0.3277,1.4598e-05
0.318,1.4672e-05
0.3076,1.4781e-05
0.2979,1.4963e-05
0.2881,1.3742e-05
0.2778,1.3482e-05
0.268,1.1595e-05
0.2577,1.0223e-05
0.2479,8.6952e-06
0.2382,5.61e-06
0.2278,2.1744e-06
0.2181,-2.1444e-06
0.2083,-5.8058e-06
0.198,-1.197e-05
0.1882,-1.9404e-05
0.1779,-2.8397e-05
0.1682,-3.7423e-05
0.1584,-4.7244e-05
0.1481,-5.7885e-05
0.1383,-6.9487e-05
0.128,-8.1736e-05
0.1182,-9.3125e-05
0.1085,-0.00010351
0.0981,-0.0001146
0.0884,-0.00012465
0.0786,-0.00013288
0.0683,-0.00014088
0.0585,-0.0001452
0.0482,-0.0001481
0.0384,-0.00014585
0.0287,-0.00014081
0.0183,-0.00013436
0.0086,-0.00012543
-0.0011,-0.00011585
-0.0115,-0.00010919
-0.0212,-0.00010119
-0.0316,-9.6865e-05
-0.0413,-9.2163e-05
-0.0511,-8.7223e-05
-0.0614,-8.3968e-05
-0.0712,-8.1205e-05
-0.0815,-7.8877e-05
-0.0913,-7.5583e-05
-0.101,-7.4217e-05
-0.1114,-7.1801e-05
-0.1211,-6.9649e-05
-0.1308,-6.8567e-05
-0.1412,-6.7136e-05
-0.1509,-6.5065e-05
-0.1613,-6.4522e-05
-0.171,-6.2925e-05
-0.1808,-6.1548e-05
-0.1911,-6.1152e-05
-0.2009,-5.9251e-05
-0.2112,-5.8734e-05
-0.221,-5.8674e-05
-0.2307,-5.7402e-05
-0.2411,-5.7202e-05
-0.2508,-5.6386e-05
-0.2606,-5.5541e-05
-0.2709,-5.4852e-05
-0.2806,-5.5145e-05
-0.291,-5.4404e-05
-0.3007,-5.4955e-05
-0.3105,-5.3985e-05
-0.3208,-5.456e-05
-0.3306,-5.4471e-05
-0.3409,-5.5433e-05
-0.3507,-5.6539e-05
-0.3604,-5.7345e-05
-0.3708,-5.9263e-05
