Voltage(V),Current(uA)
-0.40001,-57.756824
-0.390003,-49.245488
-0.379995,-42.584852
-0.369987,-36.807292
-0.359979,-31.677948
-0.349972,-27.187418
-0.339964,-23.232374
-0.329956,-19.812808
-0.319948,-16.881752
-0.30994,-14.364051
-0.299933,-12.306675
-0.289925,-10.474765
-0.279917,-8.990449
-0.269909,-7.722204
-0.259902,-6.651241
-0.249894,-5.748438
-0.239886,-4.971521
-0.229878,-4.298881
-0.21987,-3.704215
-0.209863,-3.187523
-0.199855,-2.732833
-0.189847,-2.327934
-0.179839,-1.975644
-0.169832,-1.684417
-0.159824,-1.440162
-0.149816,-1.239122
-0.139808,-1.068144
-0.129800904,-0.912197
-0.11979312,-0.769402
-0.109785344,-0.595981
-0.09977756,-0.461829
-0.089769784,-0.317531
-0.079762,-0.171635
-0.069754224,-0.03100155
-0.05974644,0.103056672
-0.049738664,0.224244
-0.039730884,0.353981
-0.029723104,0.480899
-0.019715326,0.636001
-0.009707546,0.821916
0.000300233,1.049073
0.010308012,1.358055
0.020315792,1.765491
0.03032357,2.667448
0.040331348,4.410675
0.050339128,5.068283
0.060346908,6.41732
0.070354688,8.362902
0.080362472,10.753779
0.090370248,13.633165
0.100378032,17.257528
0.110385808,21.5038
0.120393584,26.26113
0.13040136,31.076702
0.140409,35.670572
0.150416,40.330196
0.160424,44.96164
0.170432,49.001236
0.18044,52.063812
0.190448,53.811172
0.200455,54.017848
0.210463,52.843548
0.220471,50.43858
0.230479,47.68602
0.240486,44.924064
0.250494,42.303024
0.260502,39.963812
0.27051,38.028564
0.280518,36.384544
0.290525,34.98478
0.300533,33.754108
0.310541,32.701936
0.320549,31.743708
0.330556,30.851238
0.340564,29.986954
0.350572,29.226004
0.36058,28.559002
0.370588,27.985944
0.380595,27.441066
0.390603,26.971348
0.400611,26.539204
0.410619,26.163428
0.420626,25.797046
0.430634,25.48703
0.440642,25.223986
0.45065,25.007916
0.460658,24.829422
0.470665,24.679112
0.480673,24.556984
0.490681,24.46304
0.500689,24.387884
0.510696,24.3597
0.520704,24.3597
0.530712,24.3597
0.54072,24.39728
0.550728,24.434856
0.560735,24.528802
0.570743,24.641534
0.580751,24.791844
0.590759,24.95155
0.600766,25.139438
0.610774,25.364904
0.620782,25.618552
0.63079,25.900384
0.640798,26.229188
0.650805,26.595572
0.660813,26.99953
0.670821,27.441066
0.680829,27.929576
0.690837,28.49324
0.700844,29.113272
0.690837,21.832604
0.680829,18.103026
0.670821,15.491379
0.660813,13.471582
0.650805,11.818166
0.640798,10.427794
0.63079,9.244098
0.620782,8.202258
0.610774,7.286303
0.600766,6.469929
0.590759,5.735286
0.580751,5.070162
0.570743,4.480193
0.560735,3.938136
0.550728,3.441171
0.54072,2.980845
0.530712,2.566552
0.520704,2.178563
0.510696,1.817818
0.500689,1.49465
0.490681,1.185574
0.480673,0.900923
0.470665,0.640698
0.460658,0.393343
0.45065,0.156886
0.440642,-0.067921576
0.430634,-0.276383
0.420626,-0.475263
0.410619,-0.662775
0.400611,-0.83986
0.390603,-1.012717
0.380595,-1.177964
0.370588,-1.337669
0.36058,-1.499253
0.350572,-1.651161
0.340564,-1.809738
0.330556,-1.97245
0.320549,-2.152353
0.310541,-2.347756
0.300533,-2.532075
0.290525,-2.816443
0.280518,-3.111428
0.27051,-3.471234
0.260502,-3.910892
0.250494,-4.470799
0.240486,-5.218594
0.230479,-6.223795
0.220471,-7.57753
0.210463,-9.388772
0.200455,-11.758041
0.190448,-14.739827
0.18044,-18.384858
0.170432,-22.652738
0.160424,-27.424158
0.150416,-32.57981
0.140409,-37.821888
0.13040136,-42.932448
0.120393584,-47.563888
0.110385808,-51.396808
0.100378032,-54.083612
0.090370248,-55.361252
0.080362472,-55.116996
0.070354688,-53.519948
0.060346908,-51.002244
0.050339128,-48.080584
0.040331348,-45.215292
0.03032357,-42.594248
0.020315792,-40.339592
0.010308012,-38.413736
0.000300233,-36.788504
-0.009707546,-35.388736
-0.019715326,-34.205044
-0.029723104,-33.209234
-0.039730884,-32.354342
-0.049738664,-31.612184
-0.05974644,-30.973366
-0.069754224,-30.437884
-0.079762,-29.949374
-0.089769784,-29.498444
-0.09977756,-29.113272
-0.109785344,-28.756284
-0.11979312,-28.474452
-0.129800904,-28.248988
-0.139808,-28.117466
-0.149816,-28.04231
-0.159824,-27.901392
-0.169832,-27.666534
-0.179839,-28.568396
-0.189847,-29.733304
-0.199855,-29.47026
-0.209863,-29.977558
-0.21987,-30.588194
-0.229878,-31.490056
-0.239886,-31.405506
-0.249894,-28.305354
-0.259902,-27.356518
-0.269909,-27.431674
-0.279917,-27.7229
-0.289925,-28.12686
-0.299933,-28.74689
-0.30994,-29.517232
-0.319948,-30.606984
-0.329956,-32.034934
-0.339964,-33.810476
-0.349972,-36.168476
-0.359979,-39.024376
-0.369987,-42.481516
-0.379995,-46.755972
-0.390003,-51.84774
-0.40001,-57.747432
