Voltage(V),Current(uA)
-0.40001,-46.94386
-0.390003,-40.330196
-0.379995,-34.233224
-0.369987,-28.83144
-0.359979,-24.124842
-0.349972,-20.113428
-0.339964,-16.750231
-0.329956,-13.988274
-0.319948,-11.743011
-0.30994,-9.751396
-0.299933,-8.492546
-0.289925,-7.458221
-0.279917,-6.514083
-0.269909,-5.044797
-0.259902,-4.561925
-0.249894,-4.215271
-0.239886,-3.946591
-0.229878,-3.739914
-0.21987,-3.568935
-0.209863,-3.428019
-0.199855,-3.311529
-0.189847,-3.205372
-0.179839,-3.113307
-0.169832,-3.033454
-0.159824,-2.960178
-0.149816,-2.890659
-0.139808,-2.819262
-0.129800904,-2.751622
-0.11979312,-2.684922
-0.109785344,-2.615403
-0.09977756,-2.545884
-0.089769784,-2.480124
-0.079762,-2.406847
-0.069754224,-2.333571
-0.05974644,-2.256537
-0.049738664,-2.18326
-0.039730884,-2.104347
-0.029723104,-2.022616
-0.019715326,-1.941824
-0.009707546,-1.849759
0.000300233,-1.753936
0.010308012,-1.606443
0.020315792,-0.935683
0.03032357,0.201979
0.040331348,1.139541
0.050339128,1.093509
0.060346908,0.83114625
0.070354688,0.198691
0.080362472,0.892844
0.090370248,1.80382
0.100378032,2.924479
0.110385808,4.288547
0.120393584,5.832988
0.13040136,7.415006
0.140409,8.814773
0.150416,9.604843
0.160424,10.45034
0.170432,10.907848
0.18044,10.979246
0.190448,10.773508
0.200455,10.370487
0.210463,9.868827
0.220471,9.322072
0.230479,8.801621
0.240486,8.308415
0.250494,7.857483
0.260502,7.451645
0.27051,7.08996
0.280518,6.764913
0.290525,6.48402
0.300533,6.222856
0.310541,5.996451
0.320549,5.802926
0.330556,5.623493
0.340564,5.469425
0.350572,5.328508
0.36058,5.206381
0.370588,5.097406
0.380595,4.999704
0.390603,4.913275
0.400611,4.83812
0.410619,4.773299
0.420626,4.711296
0.430634,4.663384
0.440642,4.618291
0.45065,4.583532
0.460658,4.556288
0.470665,4.53656
0.480673,4.51965
0.490681,4.509316
0.500689,4.509316
0.510696,4.508377
0.520704,4.522468
0.530712,4.545954
0.54072,4.568501
0.550728,4.604199
0.560735,4.646474
0.570743,4.695325
0.580751,4.750752
0.590759,4.82121
0.600766,4.893547
0.610774,4.984673
0.620782,5.087072
0.63079,5.204502
0.640798,5.333205
0.650805,5.490092
0.660813,5.660131
0.670821,5.853656
0.680829,6.079122
0.690837,6.331831
0.700844,6.620239
0.690837,5.384875
0.680829,4.577895
0.670821,3.96538
0.660813,3.474991
0.650805,3.075729
0.640798,2.740349
0.63079,2.45194
0.620782,2.205807
0.610774,1.990675
0.600766,1.809363
0.590759,1.64496
0.580751,1.502165
0.570743,1.371583
0.560735,1.25885
0.550728,1.155512
0.54072,1.072841
0.530712,0.99111
0.520704,0.94348
0.510696,0.875464
0.500689,0.81271
0.490681,0.742534
0.480673,0.691616
0.470665,0.642107
0.460658,0.596357
0.45065,0.558967
0.440642,0.524395
0.430634,0.489918
0.420626,0.457883
0.410619,0.422748
0.400611,0.40302
0.390603,0.377467
0.380595,0.344492
0.370588,0.317812
0.36058,0.294984
0.350572,0.273847
0.340564,0.252239
0.330556,0.229317
0.320549,0.205361
0.310541,0.179151
0.300533,0.150216
0.290525,0.112451072
0.280518,0.066324528
0.27051,0.009958074
0.260502,-0.06143944
0.250494,-0.159798
0.240486,-0.294608
0.230479,-0.483624
0.220471,-0.752022
0.210463,-1.120471
0.200455,-1.643457
0.190448,-2.350481
0.18044,-3.040218
0.170432,-4.472678
0.160424,-5.874323
0.150416,-7.421582
0.140409,-8.997965
0.13040136,-10.440946
0.120393584,-11.598337
0.110385808,-12.369617
0.100378032,-12.723787
0.090370248,-12.713453
0.080362472,-12.45041
0.070354688,-12.023904
0.060346908,-11.526
0.050339128,-11.012126
0.040331348,-10.519859
0.03032357,-10.058593
0.020315792,-9.639603
0.010308012,-9.263826
0.000300233,-8.919991
-0.009707546,-8.621249
-0.019715326,-8.360084
-0.029723104,-8.126163
-0.039730884,-7.921365
-0.049738664,-7.738174
-0.05974644,-7.575651
-0.069754224,-7.427219
-0.079762,-7.29194
-0.089769784,-7.166994
-0.09977756,-7.055201
-0.109785344,-6.95562
-0.11979312,-6.87201
-0.129800904,-6.811885
-0.139808,-6.780884
-0.149816,-6.639028
-0.159824,-6.601451
-0.169832,-6.56857
-0.179839,-6.536629
-0.189847,-6.533811
-0.199855,-6.448322
-0.209863,-6.436109
-0.21987,-6.466171
-0.229878,-6.605208
-0.239886,-6.676606
-0.249894,-6.890799
-0.259902,-7.169812
-0.269909,-7.564378
-0.279917,-8.111133
-0.289925,-8.899324
-0.299933,-12.24749
-0.30994,-11.303352
-0.319948,-14.310502
-0.329956,-16.48155
-0.339964,-19.01804
-0.349972,-21.643778
-0.359979,-24.47995
-0.369987,-28.700858
-0.379995,-33.70714
-0.390003,-39.4847
