Voltage(V),Current(uA)
-0.40001,-27.486162
-0.390003,-23.072668
-0.379995,-19.267932
-0.369987,-16.055044
-0.359979,-13.368243
-0.349972,-11.151163
-0.339964,-9.347437
-0.329956,-7.910091
-0.319948,-6.75458
-0.30994,-5.871505
-0.299933,-5.187592
-0.289925,-4.658687
-0.279917,-4.255667
-0.269909,-3.948469
-0.259902,-3.713609
-0.249894,-3.534176
-0.239886,-3.3942
-0.229878,-3.277709
-0.21987,-3.180946
-0.209863,-3.108609
-0.199855,-3.039091
-0.189847,-2.974269
-0.179839,-2.917903
-0.169832,-2.861537
-0.159824,-2.807988
-0.149816,-2.759137
-0.139808,-2.706529
-0.129800904,-2.652981
-0.11979312,-2.599432
-0.109785344,-2.545884
-0.09977756,-2.488578
-0.089769784,-2.43597
-0.079762,-2.380543
-0.069754224,-2.322297
-0.05974644,-2.261234
-0.049738664,-2.198291
-0.039730884,-2.129712
-0.029723104,-2.061133
-0.019715326,-1.987856
-0.009707546,-1.910822
0.000300233,-1.822515
0.010308012,-1.711661
0.020315792,-1.558532
0.03032357,-1.364068
0.040331348,-1.09069
0.050339128,-0.72149
0.060346908,-0.212313
0.070354688,0.455628
0.080362472,1.358337
0.090370248,2.488015
0.100378032,3.850768
0.110385808,5.349176
0.120393584,6.865434
0.13040136,8.264261
0.140409,9.381257
0.150416,10.115899
0.160424,10.445643
0.170432,10.441885
0.18044,10.176962
0.190448,9.747638
0.200455,9.251614
0.210463,8.7368
0.220471,8.238896
0.230479,7.775752
0.240486,7.359579
0.250494,6.986622
0.260502,6.654059
0.27051,6.361893
0.280518,6.100729
0.290525,5.867747
0.300533,5.661071
0.310541,5.481637
0.320549,5.320053
0.330556,5.179137
0.340564,5.048555
0.350572,4.936761
0.36058,4.836241
0.370588,4.746055
0.380595,4.668081
0.390603,4.601381
0.400611,4.540318
0.410619,4.483011
0.420626,4.43604
0.430634,4.393765
0.440642,4.361824
0.45065,4.331761
0.460658,4.309215
0.470665,4.294184
0.480673,4.282911
0.490681,4.277274
0.500689,4.280092
0.510696,4.289487
0.520704,4.305457
0.530712,4.328943
0.54072,4.361824
0.550728,4.393765
0.560735,4.425705
0.570743,4.462344
0.580751,4.509316
0.590759,4.564743
0.600766,4.63614
0.610774,4.715053
0.620782,4.806179
0.63079,4.909518
0.640798,5.030706
0.650805,5.167864
0.660813,5.322872
0.670821,5.502305
0.680829,5.705224
0.690837,5.937266
0.700844,6.207825
0.690837,5.113377
0.680829,4.387189
0.670821,3.83104
0.660813,3.379168
0.650805,3.009029
0.640798,2.693377
0.63079,2.41812
0.620782,2.18326
0.610774,1.980341
0.600766,1.798089
0.590759,1.641203
0.580751,1.497468
0.570743,1.367825
0.560735,1.252274
0.550728,1.147996
0.54072,1.049355
0.530712,0.962926
0.520704,0.876122
0.510696,0.813837
0.500689,0.756907
0.490681,0.70458
0.480673,0.655729
0.470665,0.610636
0.460658,0.567892
0.45065,0.531817
0.440642,0.497246
0.430634,0.463332
0.420626,0.434209
0.410619,0.404053
0.400611,0.378876
0.390603,0.352666
0.380595,0.328334
0.370588,0.306821
0.36058,0.286247
0.350572,0.267177
0.340564,0.249797
0.330556,0.230726
0.320549,0.211186
0.310541,0.191927
0.300533,0.171072
0.290525,0.145237
0.280518,0.113766296
0.27051,0.072806672
0.260502,0.027619564
0.250494,-0.032880434
0.240486,-0.11714828
0.230479,-0.229693
0.220471,-0.393343
0.210463,-0.618903
0.200455,-0.939252
0.190448,-1.391405
0.18044,-2.007585
0.170432,-2.837956
0.160424,-3.882709
0.150416,-5.162227
0.140409,-6.632452
0.13040136,-8.170317
0.120393584,-9.629268
0.110385808,-10.859936
0.100378032,-11.732677
0.090370248,-12.203336
0.080362472,-12.303857
0.070354688,-12.112211
0.060346908,-11.72704
0.050339128,-11.250744
0.040331348,-10.733112
0.03032357,-10.233329
0.020315792,-9.759851
0.010308012,-9.327708
0.000300233,-8.937841
-0.009707546,-8.58555
-0.019715326,-8.275535
-0.029723104,-8.000278
-0.039730884,-7.759781
-0.049738664,-7.54371
-0.05974644,-7.351124
-0.069754224,-7.183904
-0.079762,-7.025139
-0.089769784,-6.885162
-0.09977756,-6.758337
-0.109785344,-6.63621
-0.11979312,-6.524416
-0.129800904,-6.424836
-0.139808,-6.336529
-0.149816,-6.236008
-0.159824,-6.158035
-0.169832,-6.086637
-0.179839,-6.025573
-0.189847,-5.973904
-0.199855,-5.926932
-0.209863,-5.895931
-0.21987,-5.880899
-0.229878,-5.883718
-0.239886,-5.909083
-0.249894,-5.96451
-0.259902,-6.06409
-0.269909,-6.220038
-0.279917,-6.447382
-0.289925,-6.761156
-0.299933,-7.200814
-0.30994,-7.81145
-0.319948,-8.625946
-0.329956,-9.69409
-0.339964,-11.057219
-0.349972,-12.738818
-0.359979,-14.78586
-0.369987,-17.250012
-0.379995,-20.187646
-0.390003,-23.651362
