Voltage(V),Current(uA)
-0.40001,-177.46
-0.390003,-86.170712
-0.379995,-59.722276
-0.369987,-47.11424
-0.359979,-39.306204
-0.349972,-33.359544
-0.339964,-28.737496
-0.329956,-25.01731
-0.319948,-21.99231
-0.30994,-19.446426
-0.299933,-17.342078
-0.289925,-15.547746
-0.279917,-14.044641
-0.269909,-12.738818
-0.259902,-11.620883
-0.249894,-10.672048
-0.239886,-9.826551
-0.229878,-9.120091
-0.21987,-8.461544
-0.209863,-7.882848
-0.199855,-7.364276
-0.189847,-6.895496
-0.179839,-6.471808
-0.169832,-6.094153
-0.159824,-5.743741
-0.149816,-5.440302
-0.139808,-5.150015
-0.129800904,-4.88885
-0.11979312,-4.645535
-0.109785344,-4.415372
-0.09977756,-4.195543
-0.089769784,-3.985108
-0.079762,-3.781249
-0.069754224,-3.591482
-0.05974644,-3.413928
-0.049738664,-3.245768
-0.039730884,-3.085123
-0.029723104,-2.919782
-0.019715326,-2.73847
-0.009707546,-2.529914
0.000300233,-2.28378
0.010308012,-1.979402
0.020315792,-1.581079
0.03032357,-0.384231
0.040331348,0.529844
0.050339128,1.063447
0.060346908,1.998566
0.070354688,3.045197
0.080362472,5.613159
0.090370248,8.251109
0.100378032,11.432995
0.110385808,15.115603
0.120393584,19.225656
0.13040136,23.637272
0.140409,28.164436
0.150416,32.607992
0.160424,36.750928
0.170432,40.29262
0.18044,43.04518
0.190448,44.698596
0.200455,45.177708
0.210463,44.38858
0.220471,42.678796
0.230479,40.42414
0.240486,38.000384
0.250494,35.764512
0.260502,33.744716
0.27051,32.006752
0.280518,30.503644
0.290525,29.244794
0.300533,28.155042
0.310541,27.206208
0.320549,26.341922
0.330556,25.552792
0.340564,24.791844
0.350572,24.134236
0.36058,23.561178
0.370588,23.063272
0.380595,22.602946
0.390603,22.180198
0.400611,21.804424
0.410619,21.456828
0.420626,21.146814
0.430634,20.855588
0.440642,20.611332
0.45065,20.376472
0.460658,20.1604
0.470665,19.963118
0.480673,19.803414
0.490681,19.662498
0.500689,19.530976
0.510696,19.418242
0.520704,19.333694
0.530712,19.258536
0.54072,19.202172
0.550728,19.164594
0.560735,19.127016
0.570743,19.127016
0.580751,19.145804
0.590759,19.173988
0.600766,19.22096
0.610774,19.28672
0.620782,19.37127
0.63079,19.47461
0.640798,19.587342
0.650805,19.747046
0.660813,19.934936
0.670821,20.132218
0.680829,20.385866
0.690837,20.667698
0.700844,20.98711
0.690837,16.59992
0.680829,14.335867
0.670821,12.738818
0.660813,11.52694
0.650805,10.512343
0.640798,9.676241
0.63079,8.95381
0.620782,8.323446
0.610774,7.766358
0.600766,7.265635
0.590759,6.809067
0.580751,6.391955
0.570743,6.020876
0.560735,5.684556
0.550728,5.369844
0.54072,5.076738
0.530712,4.808058
0.520704,4.561925
0.510696,4.323307
0.500689,4.104417
0.490681,3.906195
0.480673,3.707973
0.470665,3.52854
0.460658,3.353803
0.45065,3.19128
0.440642,3.038151
0.430634,2.885962
0.420626,2.745046
0.410619,2.607888
0.400611,2.475426
0.390603,2.346723
0.380595,2.218959
0.370588,2.097771
0.36058,1.971886
0.350572,1.854456
0.340564,1.726692
0.330556,1.597988
0.320549,1.451436
0.310541,1.283276
0.300533,1.101024
0.290525,0.88965
0.280518,0.634122
0.27051,0.327583
0.260502,-0.040959624
0.250494,-0.515565
0.240486,-1.146023
0.230479,-1.970477
0.220471,-2.949656
0.210463,-4.642716
0.200455,-6.634331
0.190448,-9.146396
0.18044,-12.205215
0.170432,-15.786365
0.160424,-19.80811
0.150416,-24.154902
0.140409,-28.667976
0.13040136,-33.209234
0.120393584,-37.474296
0.110385808,-41.23206
0.100378032,-44.210088
0.090370248,-46.220488
0.080362472,-47.000228
0.070354688,-46.5399
0.060346908,-45.018008
0.050339128,-42.829108
0.040331348,-40.405352
0.03032357,-38.03796
0.020315792,-35.88664
0.010308012,-33.988968
0.000300233,-32.382526
-0.009707546,-30.973366
-0.019715326,-29.780276
-0.029723104,-28.74689
-0.039730884,-27.854422
-0.049738664,-27.08408
-0.05974644,-26.398288
-0.069754224,-25.797046
-0.079762,-25.261564
-0.089769784,-24.773056
-0.09977756,-24.322124
-0.109785344,-23.927558
-0.11979312,-23.57057
-0.129800904,-23.26995
-0.139808,-23.05388
-0.149816,-22.93175
-0.159824,-22.86599
-0.169832,-22.734468
-0.179839,-22.405664
-0.189847,-21.99231
-0.199855,-21.729268
-0.209863,-21.485012
-0.21987,-21.297124
-0.229878,-21.212574
-0.239886,-21.071658
-0.249894,-21.043474
-0.259902,-21.034082
-0.269909,-21.099842
-0.279917,-21.20318
-0.289925,-21.428646
-0.299933,-21.766844
-0.30994,-22.24596
-0.319948,-22.894174
-0.329956,-23.67391
-0.339964,-24.735478
-0.349972,-26.163428
-0.359979,-27.948366
-0.369987,-30.156052
-0.379995,-32.852246
-0.390003,-36.130896
