Voltage(V),Current(uA)
-0.40001,-39.860476
-0.390003,-34.233224
-0.379995,-29.902402
-0.369987,-26.135246
-0.359979,-22.884778
-0.349972,-20.028878
-0.339964,-17.586332
-0.329956,-15.453803
-0.319948,-13.631286
-0.30994,-12.062421
-0.299933,-10.756598
-0.289925,-9.657452
-0.279917,-8.717072
-0.269909,-7.938275
-0.259902,-7.279727
-0.249894,-6.704789
-0.239886,-6.210643
-0.229878,-5.798229
-0.21987,-5.408361
-0.209863,-5.062647
-0.199855,-4.761086
-0.189847,-4.476436
-0.179839,-4.245333
-0.169832,-4.038656
-0.159824,-3.86392
-0.149816,-3.717367
-0.139808,-3.582088
-0.129800904,-3.458082
-0.11979312,-3.336894
-0.109785344,-3.223221
-0.09977756,-3.102033
-0.089769784,-2.984603
-0.079762,-2.862476
-0.069754224,-2.740349
-0.05974644,-2.627616
-0.049738664,-2.51958
-0.039730884,-2.409665
-0.029723104,-2.285659
-0.019715326,-2.146622
-0.009707546,-1.98128
0.000300233,-1.768027
0.010308012,-1.495589
0.020315792,-1.120752
0.03032357,0.106156824
0.040331348,0.968563
0.050339128,1.342461
0.060346908,2.28519
0.070354688,3.050552
0.080362472,5.819836
0.090370248,8.392964
0.100378032,11.525061
0.110385808,15.15506
0.120393584,19.221898
0.13040136,23.599694
0.140409,28.116524
0.150416,32.56102
0.160424,36.713348
0.170432,40.311408
0.18044,43.120336
0.190448,44.886488
0.200455,45.43136
0.210463,44.754964
0.220471,43.129728
0.230479,40.93144
0.240486,38.554652
0.250494,36.346968
0.260502,34.336564
0.27051,32.607992
0.280518,31.104886
0.290525,29.80846
0.300533,28.699918
0.310541,27.70411
0.320549,26.811642
0.330556,25.97554
0.340564,25.167622
0.350572,24.434856
0.36058,23.814826
0.370588,23.241766
0.380595,22.706286
0.390603,22.236566
0.400611,21.785632
0.410619,21.37228
0.420626,21.005898
0.430634,20.667698
0.440642,20.357682
0.45065,20.085246
0.460658,19.831596
0.470665,19.606132
0.480673,19.408848
0.490681,19.230356
0.500689,19.080044
0.510696,18.939128
0.520704,18.83579
0.530712,18.73245
0.54072,18.657296
0.550728,18.600928
0.560735,18.563352
0.570743,18.544562
0.580751,18.544562
0.590759,18.553956
0.600766,18.591536
0.610774,18.6479
0.620782,18.723056
0.63079,18.817
0.640798,18.929732
0.650805,19.080044
0.660813,19.249144
0.670821,19.45582
0.680829,19.690682
0.690837,19.972512
0.700844,20.291922
0.690837,15.932917
0.680829,13.697047
0.670821,12.118787
0.660813,10.916302
0.650805,9.920496
0.640798,9.092848
0.63079,8.376994
0.620782,7.756023
0.610774,7.201753
0.600766,6.711365
0.590759,6.271707
0.580751,5.869626
0.570743,5.505123
0.560735,5.179137
0.550728,4.863485
0.54072,4.576956
0.530712,4.314852
0.520704,4.075294
0.510696,3.841373
0.500689,3.62906
0.490681,3.433656
0.480673,3.245768
0.470665,3.067274
0.460658,2.897235
0.45065,2.736591
0.440642,2.583462
0.430634,2.432212
0.420626,2.30069
0.410619,2.163532
0.400611,2.031071
0.390603,1.904246
0.380595,1.78024
0.370588,1.660931
0.36058,1.540683
0.350572,1.423253
0.340564,1.299246
0.330556,1.169603
0.320549,1.021172
0.310541,0.858648
0.300533,0.665781
0.290525,0.45995
0.280518,0.209683
0.27051,-0.086240672
0.260502,-0.456474
0.250494,-0.932489
0.240486,-1.567363
0.230479,-2.392098
0.220471,-3.055531
0.210463,-5.072041
0.200455,-7.07211
0.190448,-9.590751
0.18044,-12.657087
0.170432,-16.243871
0.160424,-20.260922
0.150416,-24.59832
0.140409,-29.08509
0.13040136,-33.594404
0.120393584,-37.821888
0.110385808,-41.523284
0.100378032,-44.435552
0.090370248,-46.352012
0.080362472,-47.056592
0.070354688,-46.521108
0.060346908,-44.952248
0.050339128,-42.735164
0.040331348,-40.3208
0.03032357,-37.990988
0.020315792,-35.867852
0.010308012,-34.017152
0.000300233,-32.438892
-0.009707546,-31.057916
-0.019715326,-29.87422
-0.029723104,-28.859624
-0.039730884,-27.985944
-0.049738664,-27.215602
-0.05974644,-26.548598
-0.069754224,-25.947356
-0.079762,-25.42127
-0.089769784,-24.95155
-0.09977756,-24.500618
-0.109785344,-24.115448
-0.11979312,-23.75846
-0.129800904,-23.476628
-0.139808,-23.26995
-0.149816,-23.157218
-0.159824,-23.082062
-0.169832,-22.95054
-0.179839,-22.687496
-0.189847,-22.29293
-0.199855,-21.964126
-0.209863,-21.785632
-0.21987,-21.58835
-0.229878,-21.447436
-0.239886,-21.325306
-0.249894,-21.259546
-0.259902,-21.259546
-0.269909,-21.306518
-0.279917,-21.43804
-0.289925,-21.635322
-0.299933,-21.935944
-0.30994,-22.377482
-0.319948,-23.025696
-0.329956,-23.82422
-0.339964,-24.895182
-0.349972,-26.294948
-0.359979,-28.061098
-0.369987,-30.278178
-0.379995,-32.918006
-0.390003,-36.177868
