Voltage(V),Current(uA)
-0.40001,-28.944172
-0.390003,-24.622744
-0.379995,-20.771038
-0.369987,-17.398444
-0.359979,-14.504967
-0.349972,-12.071815
-0.339964,-10.070806
-0.329956,-8.454968
-0.319948,-7.138811
-0.30994,-6.13267
-0.299933,-5.357631
-0.289925,-4.755449
-0.279917,-4.309215
-0.269909,-3.969137
-0.259902,-3.71267
-0.249894,-3.517266
-0.239886,-3.372592
-0.229878,-3.25798
-0.21987,-3.250465
-0.209863,-3.220403
-0.199855,-3.133035
-0.189847,-3.05788
-0.179839,-2.993058
-0.169832,-2.931995
-0.159824,-2.878447
-0.149816,-2.826777
-0.139808,-2.774168
-0.129800904,-2.72156
-0.11979312,-2.673648
-0.109785344,-2.6201
-0.09977756,-2.566552
-0.089769784,-2.512065
-0.079762,-2.458516
-0.069754224,-2.403089
-0.05974644,-2.345784
-0.049738664,-2.281902
-0.039730884,-2.215201
-0.029723104,-2.147561
-0.019715326,-2.076164
-0.009707546,-2.005706
0.000300233,-1.934308
0.010308012,-1.856335
0.020315792,-1.756754
0.03032357,-1.613019
0.040331348,-1.423253
0.050339128,-1.161148
0.060346908,-0.811676
0.070354688,-0.33444
0.080362472,0.297896
0.090370248,1.127235
0.100378032,2.164002
0.110385808,3.051303
0.120393584,4.757328
0.13040136,6.152398
0.140409,7.448826
0.150416,8.511334
0.160424,9.24128
0.170432,9.612359
0.18044,9.658391
0.190448,9.457351
0.200455,9.097545
0.210463,8.657887
0.220471,8.191924
0.230479,7.733477
0.240486,7.306031
0.250494,6.908648
0.260502,6.556357
0.27051,6.238827
0.280518,5.956055
0.290525,5.701466
0.300533,5.475061
0.310541,5.270263
0.320549,5.088951
0.330556,4.924549
0.340564,4.777056
0.350572,4.644595
0.36058,4.520589
0.370588,4.412554
0.380595,4.314852
0.390603,4.222786
0.400611,4.139176
0.410619,4.06496
0.420626,3.995442
0.430634,3.934378
0.440642,3.878011
0.45065,3.827282
0.460658,3.783128
0.470665,3.743671
0.480673,3.709852
0.490681,3.676032
0.500689,3.654425
0.510696,3.635636
0.520704,3.618726
0.530712,3.610271
0.54072,3.601816
0.550728,3.600876
0.560735,3.605574
0.570743,3.613089
0.580751,3.62812
0.590759,3.648788
0.600766,3.681668
0.610774,3.716428
0.620782,3.761521
0.63079,3.816008
0.640798,3.881769
0.650805,3.960682
0.660813,4.058384
0.670821,4.160783
0.680829,4.28479
0.690837,4.434161
0.700844,4.605139
0.690837,3.884587
0.680829,3.408291
0.670821,3.049425
0.660813,2.759137
0.650805,2.51958
0.640798,2.31854
0.63079,2.144743
0.620782,1.996311
0.610774,1.867608
0.600766,1.751117
0.590759,1.652476
0.580751,1.564169
0.570743,1.479619
0.560735,1.405403
0.550728,1.341521
0.54072,1.280457
0.530712,1.226909
0.520704,1.177119
0.510696,1.132026
0.500689,1.088905
0.490681,1.049731
0.480673,1.013656
0.470665,0.980212
0.460658,0.948647
0.45065,0.91943
0.440642,0.890683
0.430634,0.865131
0.420626,0.839954
0.410619,0.815998
0.400611,0.7927
0.390603,0.771656
0.380595,0.749767
0.370588,0.729663
0.36058,0.709653
0.350572,0.689173
0.340564,0.668975
0.330556,0.647556
0.320549,0.625573
0.310541,0.60096
0.300533,0.57334
0.290525,0.539333
0.280518,0.500064
0.27051,0.451119
0.260502,0.388834
0.250494,0.306727
0.240486,0.1939
0.230479,0.0357927
0.220471,-0.184881
0.210463,-0.494145
0.200455,-0.924879
0.190448,-1.510339
0.18044,-2.285471
0.170432,-3.045573
0.160424,-4.456707
0.150416,-5.807623
0.140409,-7.228058
0.13040136,-8.588368
0.120393584,-9.752336
0.110385808,-10.610984
0.100378032,-11.107948
0.090370248,-11.255441
0.080362472,-11.125798
0.070354688,-10.812025
0.060346908,-10.393973
0.050339128,-9.940224
0.040331348,-9.483656
0.03032357,-9.053392
0.020315792,-8.655069
0.010308012,-8.291504
0.000300233,-7.970216
-0.009707546,-7.679928
-0.019715326,-7.421582
-0.029723104,-7.191419
-0.039730884,-6.983803
-0.049738664,-6.80343
-0.05974644,-6.635271
-0.069754224,-6.48496
-0.079762,-6.344983
-0.089769784,-6.219098
-0.09977756,-6.102607
-0.109785344,-5.994572
-0.11979312,-5.894052
-0.129800904,-5.800108
-0.139808,-5.713679
-0.149816,-5.631948
-0.159824,-5.559611
-0.169832,-5.49385
-0.179839,-5.437484
-0.189847,-5.391451
-0.199855,-5.353873
-0.209863,-5.331326
-0.21987,-5.32475
-0.229878,-5.338842
-0.239886,-5.384875
-0.249894,-5.469425
-0.259902,-5.605643
-0.269909,-5.809502
-0.279917,-6.101668
-0.289925,-6.514083
-0.299933,-7.08996
-0.30994,-7.852786
-0.319948,-8.842957
-0.329956,-10.089595
-0.339964,-11.619004
-0.349972,-13.473461
-0.359979,-15.697118
-0.369987,-18.342582
-0.379995,-21.464344
-0.390003,-25.11971
