Voltage(V),Current(uA)
-0.40001,-57.277708
-0.390003,-48.813344
-0.379995,-42.23726
-0.369987,-36.478488
-0.359979,-31.38672
-0.349972,-26.933768
-0.339964,-23.016302
-0.329956,-19.615524
-0.319948,-16.712652
-0.30994,-14.21374
-0.299933,-12.165759
-0.289925,-10.371427
-0.279917,-8.896505
-0.269909,-7.642351
-0.259902,-6.590177
-0.249894,-5.705224
-0.239886,-4.935822
-0.229878,-4.275395
-0.21987,-3.69482
-0.209863,-3.179067
-0.199855,-2.725318
-0.189847,-2.325116
-0.179839,-1.985978
-0.169832,-1.700388
-0.159824,-1.459891
-0.149816,-1.266366
-0.139808,-1.098206
-0.129800904,-0.941319
-0.11979312,-0.804161
-0.109785344,-0.636095
-0.09977756,-0.499218
-0.089769784,-0.353981
-0.079762,-0.208649
-0.069754224,-0.071491448
-0.05974644,0.058057448
-0.049738664,0.181593
-0.039730884,0.30419
-0.029723104,0.431954
-0.019715326,0.583768
-0.009707546,0.765456
0.000300233,0.988385
0.010308012,1.287409
0.020315792,1.675023
0.03032357,2.444331
0.040331348,3.835737
0.050339128,4.033019
0.060346908,5.159409
0.070354688,6.827856
0.080362472,9.066544
0.090370248,11.91211
0.100378032,15.419044
0.110385808,19.546946
0.120393584,24.224422
0.13040136,29.280492
0.140409,34.505664
0.150416,39.6538
0.160424,44.397976
0.170432,48.41878
0.18044,51.387416
0.190448,53.012648
0.200455,53.144168
0.210463,51.88532
0.220471,49.658844
0.230479,46.953256
0.240486,44.191296
0.250494,41.6642
0.260502,39.447124
0.27051,37.549452
0.280518,35.933616
0.290525,34.552636
0.300533,33.368938
0.310541,32.297976
0.320549,31.36793
0.330556,30.484856
0.340564,29.629966
0.350572,28.887808
0.36058,28.220804
0.370588,27.63835
0.380595,27.10287
0.390603,26.623754
0.400611,26.182218
0.410619,25.797046
0.420626,25.458846
0.430634,25.158226
0.440642,24.913972
0.45065,24.6979
0.460658,24.500618
0.470665,24.350308
0.480673,24.218786
0.490681,24.124842
0.500689,24.049686
0.510696,24.021504
0.520704,24.012108
0.530712,24.012108
0.54072,24.040292
0.550728,24.106052
0.560735,24.181208
0.570743,24.29394
0.580751,24.434856
0.590759,24.594562
0.600766,24.78245
0.610774,24.99852
0.620782,25.242776
0.63079,25.524608
0.640798,25.834622
0.650805,26.182218
0.660813,26.576782
0.670821,27.008924
0.680829,27.506828
0.690837,28.04231
0.700844,28.652946
0.690837,21.43804
0.680829,17.746038
0.670821,15.17197
0.660813,13.18975
0.650805,11.583306
0.640798,10.230511
0.63079,9.065605
0.620782,8.049129
0.610774,7.154781
0.600766,6.363772
0.590759,5.647918
0.580751,5.004401
0.570743,4.424766
0.560735,3.901498
0.550728,3.422383
0.54072,2.971451
0.530712,2.565613
0.520704,2.194533
0.510696,1.842243
0.500689,1.520954
0.490681,1.226909
0.480673,0.954471
0.470665,0.685791
0.460658,0.451965
0.45065,0.218138
0.440642,0.004791148
0.430634,-0.19747
0.420626,-0.394846
0.410619,-0.580198
0.400611,-0.753243
0.390603,-0.922249
0.380595,-1.08543
0.370588,-1.241753
0.36058,-1.393942
0.350572,-1.541904
0.340564,-1.700106
0.330556,-1.858026
0.320549,-2.033325
0.310541,-2.223844
0.300533,-2.413611
0.290525,-2.683982
0.280518,-2.980845
0.27051,-3.321862
0.260502,-3.757763
0.250494,-4.307336
0.240486,-5.042918
0.230479,-6.029331
0.220471,-7.35864
0.210463,-9.138881
0.200455,-11.45836
0.190448,-14.411023
0.18044,-18.004384
0.170432,-22.221534
0.160424,-26.958194
0.150416,-32.063118
0.140409,-37.286408
0.13040136,-42.378176
0.120393584,-47.000228
0.110385808,-50.84254
0.100378032,-53.557524
0.090370248,-54.863348
0.080362472,-54.666064
0.070354688,-53.12538
0.060346908,-50.645256
0.050339128,-47.761172
0.040331348,-44.89588
0.03032357,-42.312416
0.020315792,-40.048364
0.010308012,-38.131908
0.000300233,-36.516064
-0.009707546,-35.106904
-0.019715326,-33.923208
-0.029723104,-32.936796
-0.039730884,-32.072512
-0.049738664,-31.330352
-0.05974644,-30.710322
-0.069754224,-30.156052
-0.079762,-29.667542
-0.089769784,-29.226004
-0.09977756,-28.840836
-0.109785344,-28.483848
-0.11979312,-28.202016
-0.129800904,-27.995338
-0.139808,-27.87321
-0.149816,-27.798054
-0.159824,-27.628956
-0.169832,-27.394094
-0.179839,-27.16863
-0.189847,-26.990136
-0.199855,-26.877404
-0.209863,-26.821036
-0.21987,-26.708304
-0.229878,-26.604964
-0.239886,-26.595572
-0.249894,-26.651936
-0.259902,-26.774066
-0.269909,-26.99953
-0.279917,-27.31894
-0.289925,-27.78866
-0.299933,-28.40869
-0.30994,-29.179032
-0.319948,-30.306362
-0.329956,-31.70613
-0.339964,-33.519248
-0.349972,-35.811488
-0.359979,-38.667388
-0.369987,-42.20908
-0.379995,-46.492928
-0.390003,-51.575304
