Voltage(V),Current(uA)
-0.40001,-34.270804
-0.390003,-29.263582
-0.379995,-25.177014
-0.369987,-21.672902
-0.359979,-18.704268
-0.349972,-16.158383
-0.339964,-14.035247
-0.329956,-12.250309
-0.319948,-10.794175
-0.30994,-9.591691
-0.299933,-8.600581
-0.289925,-7.798298
-0.279917,-7.135992
-0.269909,-6.579843
-0.259902,-6.11482
-0.249894,-5.720255
-0.239886,-5.382056
-0.229878,-5.094588
-0.21987,-4.853151
-0.209863,-4.650232
-0.199855,-4.479254
-0.189847,-4.328004
-0.179839,-4.196482
-0.169832,-4.080931
-0.159824,-3.979471
-0.149816,-3.883648
-0.139808,-3.787825
-0.129800904,-3.699518
-0.11979312,-3.610271
-0.109785344,-3.520084
-0.09977756,-3.441171
-0.089769784,-3.350985
-0.079762,-3.259859
-0.069754224,-3.173431
-0.05974644,-3.078547
-0.049738664,-2.979906
-0.039730884,-2.869052
-0.029723104,-2.73753
-0.019715326,-2.588159
-0.009707546,-2.405908
0.000300233,-2.1842
0.010308012,-1.877942
0.020315792,-1.424192
0.03032357,-0.918773
0.040331348,-0.173796
0.050339128,0.845496
0.060346908,2.222905
0.070354688,3.044727
0.080362472,6.374106
0.090370248,9.192429
0.100378032,12.463562
0.110385808,16.018406
0.120393584,19.688802
0.13040136,23.199492
0.140409,26.24516
0.150416,28.540212
0.160424,29.893008
0.170432,30.249996
0.18044,29.72391
0.190448,28.540212
0.200455,27.037108
0.210463,25.449454
0.220471,23.946348
0.230479,22.584158
0.240486,21.362886
0.250494,20.301318
0.260502,19.399454
0.27051,18.591536
0.280518,17.85877
0.290525,17.201162
0.300533,16.609314
0.310541,16.083227
0.320549,15.613506
0.330556,15.209548
0.340564,14.85256
0.350572,14.53315
0.36058,14.270106
0.370588,14.016457
0.380595,13.80978
0.390603,13.612498
0.400611,13.443399
0.410619,13.302482
0.420626,13.170961
0.430634,13.077017
0.440642,12.992467
0.45065,12.926706
0.460658,12.87034
0.470665,12.842156
0.480673,12.823368
0.490681,12.813974
0.500689,12.823368
0.510696,12.851551
0.520704,12.898523
0.530712,12.964284
0.54072,13.048833
0.550728,13.152172
0.560735,13.246116
0.570743,13.34006
0.580751,13.443399
0.590759,13.556131
0.600766,13.678259
0.610774,13.819175
0.620782,13.97888
0.63079,14.166768
0.640798,14.382839
0.650805,14.6177
0.660813,14.880743
0.670821,15.181364
0.680829,15.519563
0.690837,15.895339
0.700844,16.318088
0.690837,13.133384
0.680829,11.292079
0.670821,9.920496
0.660813,8.830744
0.650805,7.91385
0.640798,7.128477
0.63079,6.443625
0.620782,5.843322
0.610774,5.318174
0.600766,4.83906
0.590759,4.408796
0.580751,4.022686
0.570743,3.665698
0.560735,3.334075
0.550728,3.02406
0.54072,2.728136
0.530712,2.449122
0.520704,2.199231
0.510696,1.991614
0.500689,1.821575
0.490681,1.675023
0.480673,1.537864
0.470665,1.41104
0.460658,1.271063
0.45065,1.156451
0.440642,1.037142
0.430634,0.925349
0.420626,0.811489
0.410619,0.713975
0.400611,0.626043
0.390603,0.536702
0.380595,0.451777
0.370588,0.369669
0.36058,0.293857
0.350572,0.222553
0.340564,0.149371
0.330556,0.077128104
0.320549,0.001972826
0.310541,-0.074121888
0.300533,-0.159517
0.290525,-0.261822
0.280518,-0.382634
0.27051,-0.52261
0.260502,-0.688516
0.250494,-0.888241
0.240486,-1.126295
0.230479,-1.433868
0.220471,-1.868454
0.210463,-2.481251
0.200455,-3.322802
0.190448,-4.507437
0.18044,-6.102607
0.170432,-8.183469
0.160424,-10.775387
0.150416,-13.831388
0.140409,-17.285712
0.13040136,-20.925106
0.120393584,-24.518468
0.110385808,-27.753902
0.100378032,-30.390912
0.090370248,-32.138272
0.080362472,-32.852246
0.070354688,-32.607992
0.060346908,-31.584
0.050339128,-30.10908
0.040331348,-28.474452
0.03032357,-26.877404
0.020315792,-25.411876
0.010308012,-24.096658
0.000300233,-22.941146
-0.009707546,-21.935944
-0.019715326,-21.062264
-0.029723104,-20.301318
-0.039730884,-19.634314
-0.049738664,-19.07065
-0.05974644,-18.563352
-0.069754224,-18.121814
-0.079762,-17.72725
-0.089769784,-17.370262
-0.09977756,-17.050852
-0.109785344,-16.759624
-0.11979312,-16.505975
-0.129800904,-16.28051
-0.139808,-16.073832
-0.149816,-15.904734
-0.159824,-15.735635
-0.169832,-15.585325
-0.179839,-15.425619
-0.189847,-15.275309
-0.199855,-15.143787
-0.209863,-15.040448
-0.21987,-14.955899
-0.229878,-14.890138
-0.239886,-14.843165
-0.249894,-14.843165
-0.259902,-14.861955
-0.269909,-14.946504
-0.279917,-15.078026
-0.289925,-15.294097
-0.299933,-15.594718
-0.30994,-16.017467
-0.319948,-16.609314
-0.329956,-17.38905
-0.339964,-18.441224
-0.349972,-19.784624
-0.359979,-21.550774
-0.369987,-23.767854
-0.379995,-26.539204
-0.390003,-29.902402
