Voltage(V),Current(uA)
-0.40001,-57.709852
-0.390003,-49.170332
-0.379995,-42.566068
-0.369987,-36.779108
-0.359979,-31.659158
-0.349972,-27.178024
-0.339964,-23.241766
-0.329956,-19.822202
-0.319948,-16.891146
-0.30994,-14.382839
-0.299933,-12.31607
-0.289925,-10.493555
-0.279917,-9.009238
-0.269909,-7.750387
-0.259902,-6.667212
-0.249894,-5.769106
-0.239886,-4.991249
-0.229878,-4.310155
-0.21987,-3.724883
-0.209863,-3.207251
-0.199855,-2.747864
-0.189847,-2.35142
-0.179839,-1.99819
-0.169832,-1.707903
-0.159824,-1.464588
-0.149816,-1.263548
-0.139808,-1.092569
-0.129800904,-0.93944
-0.11979312,-0.793827
-0.109785344,-0.625855
-0.09977756,-0.488791
-0.089769784,-0.341768
-0.079762,-0.197658
-0.069754224,-0.058902944
-0.05974644,0.07440372
-0.049738664,0.199255
-0.039730884,0.322322
-0.029723104,0.460513
-0.019715326,0.613173
-0.009707546,0.7989
0.000300233,1.027842
0.010308012,1.34077
0.020315792,1.763424
0.03032357,2.429488
0.040331348,3.841373
0.050339128,4.070597
0.060346908,5.177259
0.070354688,6.849463
0.080362472,9.074999
0.090370248,11.923383
0.100378032,15.4228
0.110385808,19.560098
0.120393584,24.253544
0.13040136,29.321828
0.140409,34.562032
0.150416,39.747744
0.160424,44.548284
0.170432,48.62546
0.18044,51.65046
0.190448,53.332056
0.200455,53.52934
0.210463,52.326856
0.220471,50.081592
0.230479,47.357216
0.240486,44.58586
0.250494,42.021188
0.260502,39.766528
0.27051,37.859464
0.280518,36.22484
0.290525,34.81568
0.300533,33.63198
0.310541,32.56102
0.320549,31.62158
0.330556,30.738504
0.340564,29.893008
0.350572,29.13206
0.36058,28.465058
0.370588,27.87321
0.380595,27.356518
0.390603,26.877404
0.400611,26.435866
0.410619,26.050696
0.420626,25.72189
0.430634,25.42127
0.440642,25.158226
0.45065,24.942154
0.460658,24.76366
0.470665,24.61335
0.480673,24.491222
0.490681,24.39728
0.500689,24.340912
0.510696,24.29394
0.520704,24.29394
0.530712,24.31273
0.54072,24.331518
0.550728,24.406672
0.560735,24.491222
0.570743,24.603956
0.580751,24.754266
0.590759,24.913972
0.600766,25.10186
0.610774,25.327324
0.620782,25.580974
0.63079,25.881596
0.640798,26.19161
0.650805,26.557992
0.660813,26.961952
0.670821,27.40349
0.680829,27.892
0.690837,28.455664
0.700844,29.0663
0.690837,21.804424
0.680829,18.065448
0.670821,15.463196
0.660813,13.452793
0.650805,11.799377
0.640798,10.409004
0.63079,9.225309
0.620782,8.19944
0.610774,7.279727
0.600766,6.461474
0.590759,5.731529
0.580751,5.077678
0.570743,4.472678
0.560735,3.940015
0.550728,3.433656
0.54072,2.981785
0.530712,2.568431
0.520704,2.182321
0.510696,1.826273
0.500689,1.495589
0.490681,1.185574
0.480673,0.910318
0.470665,0.636001
0.460658,0.396819
0.45065,0.15792
0.440642,-0.062566764
0.430634,-0.269149
0.420626,-0.465868
0.410619,-0.656857
0.400611,-0.836102
0.390603,-1.00708
0.380595,-1.173643
0.370588,-1.333066
0.36058,-1.484974
0.350572,-1.640827
0.340564,-1.798747
0.330556,-1.960237
0.320549,-2.139294
0.310541,-2.334604
0.300533,-2.517889
0.290525,-2.802352
0.280518,-3.100154
0.27051,-3.446808
0.260502,-3.885527
0.250494,-4.456707
0.240486,-5.193229
0.230479,-6.197491
0.220471,-7.544649
0.210463,-9.350255
0.200455,-11.707312
0.190448,-14.681582
0.18044,-18.31346
0.170432,-22.56443
0.160424,-27.33679
0.150416,-32.476468
0.140409,-37.718552
0.13040136,-42.829108
0.120393584,-47.469944
0.110385808,-51.31226
0.100378032,-54.008456
0.090370248,-55.286096
0.080362472,-55.070024
0.070354688,-53.491764
0.060346908,-50.983452
0.050339128,-48.061792
0.040331348,-45.187108
0.03032357,-42.584852
0.020315792,-40.3208
0.010308012,-38.394948
0.000300233,-36.769716
-0.009707546,-35.369948
-0.019715326,-34.17686
-0.029723104,-33.18105
-0.039730884,-32.326158
-0.049738664,-31.593396
-0.05974644,-30.945182
-0.069754224,-30.400306
-0.079762,-29.921192
-0.089769784,-29.479654
-0.09977756,-29.075694
-0.109785344,-28.728102
-0.11979312,-28.436874
-0.129800904,-28.211408
-0.139808,-28.061098
-0.149816,-28.27717
-0.159824,-28.248988
-0.169832,-27.976548
-0.179839,-27.74169
-0.189847,-27.572588
-0.199855,-27.375306
-0.209863,-27.027714
-0.21987,-26.896192
-0.229878,-26.877404
-0.239886,-26.84922
-0.249894,-26.924376
-0.259902,-27.046502
-0.269909,-27.271968
-0.279917,-27.63835
-0.289925,-28.051704
-0.299933,-28.652946
-0.30994,-29.442076
-0.319948,-30.560012
-0.329956,-31.959778
-0.339964,-33.7729
-0.349972,-36.065136
-0.359979,-38.930428
-0.369987,-42.453332
-0.379995,-46.746576
-0.390003,-51.84774
