Voltage(V),Current(uA)
-0.40001,-39.6538
-0.390003,-33.143474
-0.379995,-28.51203
-0.369987,-24.679112
-0.359979,-21.419252
-0.349972,-18.6479
-0.339964,-16.252326
-0.329956,-14.21374
-0.319948,-12.503958
-0.30994,-11.047824
-0.299933,-9.826551
-0.289925,-8.793166
-0.279917,-7.894122
-0.269909,-7.141629
-0.259902,-6.481202
-0.249894,-5.925053
-0.239886,-5.411179
-0.229878,-4.968702
-0.21987,-4.566622
-0.209863,-4.209634
-0.199855,-3.889285
-0.189847,-3.599937
-0.179839,-3.345349
-0.169832,-3.131156
-0.159824,-2.932934
-0.149816,-2.768532
-0.139808,-2.601311
-0.129800904,-2.453819
-0.11979312,-2.305387
-0.109785344,-2.161653
-0.09977756,-2.024495
-0.089769784,-1.884518
-0.079762,-1.744541
-0.069754224,-1.615838
-0.05974644,-1.484316
-0.049738664,-1.362189
-0.039730884,-1.207181
-0.029723104,-1.037142
-0.019715326,-0.824829
-0.009707546,-0.575501
0.000300233,-0.248857
0.010308012,0.205267
0.020315792,0.866822
0.03032357,1.671735
0.040331348,2.710193
0.050339128,4.286668
0.060346908,6.324316
0.070354688,8.941598
0.080362472,12.224944
0.090370248,16.123624
0.100378032,20.606636
0.110385808,25.482334
0.120393584,30.578802
0.13040136,35.642388
0.140409,40.330196
0.150416,44.313424
0.160424,47.24448
0.170432,48.879108
0.18044,49.085788
0.190448,47.939668
0.200455,45.844716
0.210463,43.25186
0.220471,40.612028
0.230479,38.160088
0.240486,35.999376
0.250494,34.148676
0.260502,32.5986
0.27051,31.28338
0.280518,30.10908
0.290525,29.028722
0.300533,28.079886
0.310541,27.215602
0.320549,26.42647
0.330556,25.731286
0.340564,25.139438
0.350572,24.622744
0.36058,24.162418
0.370588,23.75846
0.380595,23.392076
0.390603,23.072668
0.400611,22.78144
0.410619,22.518398
0.420626,22.302326
0.430634,22.114438
0.440642,21.954734
0.45065,21.813816
0.460658,21.701084
0.470665,21.635322
0.480673,21.560168
0.490681,21.52259
0.500689,21.5038
0.510696,21.5038
0.520704,21.54138
0.530712,21.60714
0.54072,21.701084
0.550728,21.804424
0.560735,21.92655
0.570743,22.067466
0.580751,22.208382
0.590759,22.368086
0.600766,22.527792
0.610774,22.696892
0.620782,22.894174
0.63079,23.11964
0.640798,23.392076
0.650805,23.67391
0.660813,24.012108
0.670821,24.369096
0.680829,24.791844
0.690837,25.261564
0.700844,25.797046
0.690837,20.07585
0.680829,17.013274
0.670821,14.805588
0.660813,13.095805
0.650805,11.649067
0.640798,10.427794
0.63079,9.366225
0.620782,8.428664
0.610774,7.601016
0.600766,6.850403
0.590759,6.16555
0.580751,5.547398
0.570743,4.971521
0.560735,4.447313
0.550728,3.945651
0.54072,3.47781
0.530712,3.016544
0.520704,2.592856
0.510696,2.203928
0.500689,1.869487
0.490681,1.582018
0.480673,1.345279
0.470665,1.123571
0.460658,0.899984
0.45065,0.715853
0.440642,0.502131
0.430634,0.31133
0.420626,0.135279
0.410619,-0.039174688
0.400611,-0.192397
0.390603,-0.359148
0.380595,-0.507392
0.370588,-0.655353
0.36058,-0.794485
0.350572,-0.933522
0.340564,-1.06805
0.330556,-1.206899
0.320549,-1.341239
0.310541,-1.49155
0.300533,-1.651067
0.290525,-1.845155
0.280518,-2.067145
0.27051,-2.32878
0.260502,-2.618221
0.250494,-2.946086
0.240486,-3.351925
0.230479,-3.870496
0.220471,-4.560045
0.210463,-5.517336
0.200455,-6.835371
0.190448,-8.636279
0.18044,-10.994276
0.170432,-13.994851
0.160424,-17.637062
0.150416,-21.869244
0.140409,-26.61436
0.13040136,-31.677948
0.120393584,-36.779108
0.110385808,-41.636016
0.100378032,-45.910476
0.090370248,-49.292464
0.080362472,-51.453176
0.070354688,-52.195332
0.060346908,-51.490752
0.050339128,-49.640056
0.040331348,-47.094172
0.03032357,-44.351004
0.020315792,-41.72996
0.010308012,-39.35318
0.000300233,-37.305196
-0.009707546,-35.529652
-0.019715326,-34.017152
-0.029723104,-32.73012
-0.039730884,-31.612184
-0.049738664,-30.644562
-0.05974644,-29.80846
-0.069754224,-29.08509
-0.079762,-28.455664
-0.089769784,-27.901392
-0.09977756,-27.394094
-0.109785344,-26.943164
-0.11979312,-26.539204
-0.129800904,-26.182218
-0.139808,-25.862806
-0.149816,-25.599764
-0.159824,-25.374298
-0.169832,-25.18641
-0.179839,-24.99852
-0.189847,-24.78245
-0.199855,-24.594562
-0.209863,-24.434856
-0.21987,-24.29394
-0.229878,-24.171814
-0.239886,-24.087264
-0.249894,-24.021504
-0.259902,-23.99332
-0.269909,-24.021504
-0.279917,-24.087264
-0.289925,-24.237574
-0.299933,-24.46304
-0.30994,-24.78245
-0.319948,-25.242776
-0.329956,-25.872202
-0.339964,-26.708304
-0.349972,-27.798054
-0.359979,-29.207216
-0.369987,-31.020338
-0.379995,-33.312574
-0.390003,-36.168476
