Voltage(V),Current(uA)
-0.40001,-242.586
-0.390003,-116.031848
-0.379995,-80.103688
-0.369987,-62.187004
-0.359979,-49.26428
-0.349972,-41.109932
-0.339964,-34.759312
-0.329956,-29.601782
-0.319948,-25.346116
-0.30994,-21.785632
-0.299933,-18.845184
-0.289925,-16.2993
-0.279917,-14.166768
-0.269909,-12.372436
-0.259902,-10.822359
-0.249894,-9.497747
-0.239886,-8.370418
-0.229878,-7.380247
-0.21987,-6.519719
-0.209863,-5.774743
-0.199855,-5.110558
-0.189847,-4.51965
-0.179839,-3.987926
-0.169832,-3.51069
-0.159824,-3.07479
-0.149816,-2.702771
-0.139808,-2.366451
-0.129800904,-2.051738
-0.11979312,-1.770846
-0.109785344,-1.504984
-0.09977756,-1.255093
-0.089769784,-1.019293
-0.079762,-0.796645
-0.069754224,-0.591847
-0.05974644,-0.380473
-0.049738664,-0.205643
-0.039730884,-0.048756984
-0.029723104,0.115551232
-0.019715326,0.295829
-0.009707546,0.499312
0.000300233,0.732012
0.010308012,1.043437
0.020315792,1.432083
0.03032357,2.091759
0.040331348,3.016732
0.050339128,3.845131
0.060346908,4.914215
0.070354688,6.561055
0.080362472,8.774378
0.090370248,11.613368
0.100378032,15.115603
0.110385808,19.234112
0.120393584,23.90877
0.13040136,28.956384
0.140409,34.17686
0.150416,39.296812
0.160424,44.003412
0.170432,47.98664
0.18044,50.889512
0.190448,52.430196
0.200455,52.458376
0.210463,51.133764
0.220471,48.785164
0.230479,46.00442
0.240486,43.186096
0.250494,40.612028
0.260502,38.385552
0.27051,36.478488
0.280518,34.872044
0.290525,33.538038
0.300533,32.401316
0.310541,31.396114
0.320549,30.550618
0.330556,29.752092
0.340564,29.000538
0.350572,28.34293
0.36058,27.798054
0.370588,27.309546
0.380595,26.886798
0.390603,26.511022
0.400611,26.172822
0.410619,25.881596
0.420626,25.627948
0.430634,25.40248
0.440642,25.223986
0.45065,25.054888
0.460658,24.93276
0.470665,24.838818
0.480673,24.754266
0.490681,24.707296
0.500689,24.669716
0.510696,24.669716
0.520704,24.688506
0.530712,24.735478
0.54072,24.791844
0.550728,24.876394
0.560735,24.979732
0.570743,25.120648
0.580751,25.27096
0.590759,25.458846
0.600766,25.65613
0.610774,25.900384
0.620782,26.154034
0.63079,26.445262
0.640798,26.774066
0.650805,27.140446
0.660813,27.535012
0.670821,27.95776
0.680829,28.455664
0.690837,28.98175
0.700844,29.582992
0.690837,22.349298
0.680829,18.638508
0.670821,16.045651
0.660813,14.054035
0.650805,12.428803
0.640798,11.047824
0.63079,9.882918
0.620782,8.858927
0.610774,7.948609
0.600766,7.143508
0.590759,6.411684
0.580751,5.761591
0.570743,5.168803
0.560735,4.63708
0.550728,4.140115
0.54072,3.690123
0.530712,3.281467
0.520704,2.895356
0.510696,2.529914
0.500689,2.20111
0.490681,1.903307
0.480673,1.622414
0.470665,1.353734
0.460658,1.102903
0.45065,0.869922
0.440642,0.65385
0.430634,0.445858
0.420626,0.252239
0.410619,0.061909156
0.400611,-0.113954184
0.390603,-0.289911
0.380595,-0.454783
0.370588,-0.615709
0.36058,-0.772314
0.350572,-0.924785
0.340564,-1.076787
0.330556,-1.241189
0.320549,-1.419683
0.310541,-1.615838
0.300533,-1.809363
0.290525,-2.080579
0.280518,-2.37143
0.27051,-2.673648
0.260502,-3.152763
0.250494,-3.71267
0.240486,-4.448252
0.230479,-5.445938
0.220471,-6.775247
0.210463,-8.555488
0.200455,-10.88718
0.190448,-13.858632
0.18044,-17.467024
0.170432,-21.69169
0.160424,-26.441504
0.150416,-31.55582
0.140409,-36.7979
0.13040136,-41.889668
0.120393584,-46.521108
0.110385808,-50.382212
0.100378032,-53.087804
0.090370248,-54.412416
0.080362472,-54.215132
0.070354688,-52.674448
0.060346908,-50.194324
0.050339128,-47.291452
0.040331348,-44.435552
0.03032357,-41.8333
0.020315792,-39.559856
0.010308012,-37.624604
0.000300233,-35.98998
-0.009707546,-34.590212
-0.019715326,-33.406518
-0.029723104,-32.401316
-0.039730884,-31.53703
-0.049738664,-30.804264
-0.05974644,-30.184236
-0.069754224,-29.629966
-0.079762,-29.141456
-0.089769784,-28.699918
-0.09977756,-28.314748
-0.109785344,-27.948366
-0.11979312,-27.685322
-0.129800904,-27.459856
-0.139808,-27.328334
-0.149816,-27.262572
-0.159824,-27.121658
-0.169832,-26.802248
-0.179839,-26.557992
-0.189847,-26.3795
-0.199855,-26.219794
-0.209863,-26.097666
-0.21987,-26.013116
-0.229878,-25.97554
-0.239886,-25.994328
-0.249894,-26.078878
-0.259902,-26.201006
-0.269909,-26.445262
-0.279917,-26.811642
-0.289925,-27.290756
-0.299933,-27.929576
-0.30994,-28.709314
-0.319948,-29.83664
-0.329956,-31.255196
-0.339964,-33.11529
-0.349972,-35.398132
-0.359979,-38.263428
-0.369987,-41.823908
-0.379995,-46.154728
-0.390003,-51.31226
