Voltage(V),Current(uA)
-0.3805,-0.00013917
-0.3903,-0.00013831
-0.4006,-0.00013751
-0.3903,-0.00011804
-0.3805,-0.00010641
-0.3708,-9.6745e-05
-0.3604,-8.8723e-05
-0.3507,-8.2339e-05
-0.3409,-7.7268e-05
-0.3306,-7.1965e-05
-0.3208,-6.7989e-05
-0.3105,-6.4676e-05
-0.3007,-6.1318e-05
-0.291,-5.9016e-05
-0.2806,-5.5353e-05
-0.2709,-5.3504e-05
-0.2606,-5.0268e-05
-0.2508,-5.0529e-05
-0.2411,-4.7181e-05
-0.2307,-4.5449e-05
-0.221,-4.3566e-05
-0.2112,-4.1857e-05
-0.2009,-3.9863e-05
-0.1911,-3.8625e-05
-0.1808,-3.6386e-05
-0.171,-3.4279e-05
-0.1613,-3.2106e-05
-0.1509,-2.8876e-05
-0.1412,-2.6887e-05
-0.1308,-2.2468e-05
-0.1211,-1.8459e-05
-0.1114,-1.4085e-05
-0.101,-7.8147e-06
-0.0913,-1.3112e-06
-0.0815,5.557e-06
-0.0712,1.4347e-05
-0.0614,2.305e-05
-0.0511,3.3933e-05
-0.0413,4.4352e-05
-0.0316,5.4625e-05
-0.0212,6.6289e-05
-0.0115,7.8373e-05
-0.0011,8.9659e-05
0.0086,0.00010174
0.0183,0.0001132
0.0287,0.00012545
0.0384,0.0001365
0.0482,0.00014696
0.0585,0.00015863
0.0683,0.00016737
0.0786,0.00017641
0.0884,0.00018283
0.0981,0.00018871
0.1085,0.00019302
0.1182,0.00019479
0.128,0.00019334
0.1383,0.00019155
0.1481,0.00018523
0.1584,0.00017873
0.1682,0.00017066
0.1779,0.00016216
0.1882,0.00015443
0.198,0.0001464
0.2083,0.00014017
0.2181,0.00013331
0.2278,0.00012735
0.2382,0.0001217
0.2479,0.00011697
0.2577,0.00011189
0.268,0.00010864
0.2778,0.00010481
0.2881,0.00010188
0.2979,9.8223e-05
0.3076,9.5223e-05
0.318,9.3469e-05
0.3277,9.0824e-05
0.338,8.867e-05
0.3478,8.5111e-05
0.3575,8.3384e-05
0.3679,8.2827e-05
0.3776,8.1003e-05
0.3874,7.9076e-05
0.3977,7.7908e-05
0.4075,7.671e-05
0.4178,7.4913e-05
0.4276,7.3753e-05
0.4373,7.2921e-05
0.4477,7.1887e-05
0.4574,7.1384e-05
0.4678,7.0748e-05
0.4775,6.9396e-05
0.4872,6.851e-05
0.4976,6.8109e-05
0.5073,6.7703e-05
0.5171,6.7221e-05
0.5274,6.6798e-05
0.5372,6.6481e-05
0.5475,6.706e-05
0.5573,6.6357e-05
0.567,6.6873e-05
0.5774,6.6351e-05
0.5871,6.6218e-05
0.5975,6.6764e-05
0.6072,6.6457e-05
0.6169,6.7114e-05
0.6273,6.734e-05
0.637,6.7782e-05
0.6468,6.8919e-05
0.6571,6.9267e-05
0.6669,6.9868e-05
0.6772,7.1533e-05
0.687,7.305e-05
0.6967,7.3721e-05
0.687,6.0876e-05
0.6772,5.329e-05
0.6669,4.7406e-05
0.6571,4.2723e-05
0.6468,3.8508e-05
0.637,3.4786e-05
0.6273,3.2298e-05
0.6169,3.1021e-05
0.6072,2.8298e-05
0.5975,2.7115e-05
0.5871,2.5607e-05
0.5774,2.4274e-05
0.567,2.3312e-05
0.5573,2.2039e-05
