Voltage(V),Current(uA)
-0.40001,-31.339746
-0.390003,-26.633148
-0.379995,-22.602946
-0.369987,-19.1552
-0.359979,-16.261721
-0.349972,-13.819175
-0.339964,-11.799377
-0.329956,-10.136567
-0.319948,-8.82135
-0.30994,-7.740053
-0.299933,-6.892677
-0.289925,-6.214401
-0.279917,-5.669525
-0.269909,-5.228927
-0.259902,-4.877577
-0.249894,-4.598563
-0.239886,-4.374037
-0.229878,-4.194603
-0.21987,-4.04805
-0.209863,-3.925923
-0.199855,-3.819766
-0.189847,-3.725822
-0.179839,-3.640333
-0.169832,-3.556723
-0.159824,-3.480628
-0.149816,-3.411109
-0.139808,-3.340651
-0.129800904,-3.269254
-0.11979312,-3.203493
-0.109785344,-3.133974
-0.09977756,-3.066335
-0.089769784,-2.994937
-0.079762,-2.9226
-0.069754224,-2.842748
-0.05974644,-2.758198
-0.049738664,-2.668951
-0.039730884,-2.575947
-0.029723104,-2.471668
-0.019715326,-2.35236
-0.009707546,-2.213322
0.000300233,-2.04986
0.010308012,-1.839425
0.020315792,-1.535985
0.03032357,-1.200605
0.040331348,-0.709277
0.050339128,-0.046032604
0.060346908,0.839014
0.070354688,2.03511
0.080362472,3.047452
0.090370248,5.502305
0.100378032,7.755084
0.110385808,10.236148
0.120393584,12.790487
0.13040136,15.196396
0.140409,17.210556
0.150416,18.639446
0.160424,19.37315
0.170432,19.461456
0.18044,19.023678
0.190448,18.253336
0.200455,17.333622
0.210463,16.361302
0.220471,15.435953
0.230479,14.582001
0.240486,13.811659
0.250494,13.126807
0.260502,12.519929
0.27051,11.97975
0.280518,11.494998
0.290525,11.060977
0.300533,10.66829
0.310541,10.329153
0.320549,10.029471
0.330556,9.765488
0.340564,9.532506
0.350572,9.32489
0.36058,9.144517
0.370588,8.984812
0.380595,8.842957
0.390603,8.723648
0.400611,8.612794
0.410619,8.51885
0.420626,8.439937
0.430634,8.368539
0.440642,8.310294
0.45065,8.2652
0.460658,8.228562
0.470665,8.206955
0.480673,8.185348
0.490681,8.179711
0.500689,8.187227
0.510696,8.204137
0.520704,8.239835
0.530712,8.28305
0.54072,8.338477
0.550728,8.399541
0.560735,8.456846
0.570743,8.514153
0.580751,8.580853
0.590759,8.660705
0.600766,8.75277
0.610774,8.862685
0.620782,8.98951
0.63079,9.137002
0.640798,9.305162
0.650805,9.49211
0.660813,9.701606
0.670821,9.937405
0.680829,10.213601
0.690837,10.51892
0.700844,10.872149
0.690837,8.95381
0.680829,7.751326
0.670821,6.839129
0.660813,6.101668
0.650805,5.480698
0.640798,4.953672
0.63079,4.496164
0.620782,4.097841
0.610774,3.749308
0.600766,3.436474
0.590759,3.160279
0.580751,2.90663
0.570743,2.677406
0.560735,2.466032
0.550728,2.269689
0.54072,2.083679
0.530712,1.918338
0.520704,1.772724
0.510696,1.656234
0.500689,1.555714
0.490681,1.465527
0.480673,1.375341
0.470665,1.290791
0.460658,1.202484
0.45065,1.128268
0.440642,1.058749
0.430634,0.977018
0.420626,0.916518
0.410619,0.857615
0.400611,0.803879
0.390603,0.750331
0.380595,0.700541
0.370588,0.650844
0.36058,0.604812
0.350572,0.563758
0.340564,0.520919
0.330556,0.477893
0.320549,0.435618
0.310541,0.390995
0.300533,0.341768
0.290525,0.28418
0.280518,0.215507
0.27051,0.135373
0.260502,0.0357927
0.250494,-0.085864896
0.240486,-0.238336
0.230479,-0.44257
0.220471,-0.729757
0.210463,-1.131462
0.200455,-1.697287
0.190448,-2.48266
0.18044,-3.540752
0.170432,-4.95649
0.160424,-6.748943
0.150416,-8.892747
0.140409,-11.320263
0.13040136,-13.871784
0.120393584,-16.333118
0.110385808,-18.468468
0.100378032,-20.052366
0.090370248,-20.976776
0.080362472,-21.20318
0.070354688,-20.859346
0.060346908,-20.130338
0.050339128,-19.208748
0.040331348,-18.236426
0.03032357,-17.296046
0.020315792,-16.421427
0.010308012,-15.633235
0.000300233,-14.931473
-0.009707546,-14.311442
-0.019715326,-13.768446
-0.029723104,-13.295907
-0.039730884,-12.877856
-0.049738664,-12.508655
-0.05974644,-12.183608
-0.069754224,-11.892382
-0.079762,-11.629339
-0.089769784,-11.394478
-0.09977756,-11.182165
-0.109785344,-10.990519
-0.11979312,-10.821419
-0.129800904,-10.671109
-0.139808,-10.535829
-0.149816,-10.402429
-0.159824,-10.277483
-0.169832,-10.14878
-0.179839,-10.045441
-0.189847,-9.958073
-0.199855,-9.87916
-0.209863,-9.814339
-0.21987,-9.768306
-0.229878,-9.740123
-0.239886,-9.735426
-0.249894,-9.764548
-0.259902,-9.831249
-0.269909,-9.948678
-0.279917,-10.129991
-0.289925,-10.393035
-0.299933,-10.774448
-0.30994,-11.293958
-0.319948,-11.999478
-0.329956,-12.943616
-0.339964,-14.201528
-0.349972,-15.820183
-0.359979,-17.854074
-0.369987,-20.334198
-0.379995,-23.310346
-0.390003,-26.83043
