Voltage(V),Current(uA)
-0.40001,-52.86234
-0.390003,-45.572276
-0.379995,-39.268628
-0.369987,-33.650772
-0.359979,-28.709314
-0.349972,-24.425462
-0.339964,-20.724066
-0.329956,-17.605122
-0.319948,-14.955899
-0.30994,-12.78579
-0.299933,-11.000853
-0.289925,-9.535325
-0.279917,-8.342234
-0.269909,-7.356761
-0.259902,-6.559176
-0.249894,-5.89687
-0.239886,-5.341661
-0.229878,-4.891668
-0.21987,-4.522468
-0.209863,-4.212453
-0.199855,-3.966319
-0.189847,-3.756824
-0.179839,-3.57739
-0.169832,-3.437414
-0.159824,-3.313408
-0.149816,-3.198796
-0.139808,-3.088881
-0.129800904,-2.99024
-0.11979312,-2.883144
-0.109785344,-2.782624
-0.09977756,-2.684922
-0.089769784,-2.581583
-0.079762,-2.476366
-0.069754224,-2.377724
-0.05974644,-2.264052
-0.049738664,-2.153198
-0.039730884,-2.034828
-0.029723104,-1.908943
-0.019715326,-1.768027
-0.009707546,-1.597049
0.000300233,-1.413858
0.010308012,-1.173361
0.020315792,-0.877437
0.03032357,-0.220768
0.040331348,0.361402
0.050339128,0.724027
0.060346908,1.58803
0.070354688,2.750213
0.080362472,4.343974
0.090370248,6.391955
0.100378032,8.936901
0.110385808,11.984447
0.120393584,15.45944
0.13040136,19.196534
0.140409,22.992814
0.150416,26.568326
0.160424,29.629966
0.170432,31.912808
0.18044,33.218628
0.190448,33.462884
0.200455,32.786486
0.210463,31.47127
0.220471,29.864824
0.230479,28.202016
0.240486,26.642544
0.250494,25.205198
0.260502,23.955742
0.27051,22.828412
0.280518,21.851394
0.290525,20.977714
0.300533,20.188584
0.310541,19.47461
0.320549,18.817
0.330556,18.206364
0.340564,17.670884
0.350572,17.191768
0.36058,16.769019
0.370588,16.402637
0.380595,16.092623
0.390603,15.801395
0.400611,15.557141
0.410619,15.341069
0.420626,15.153181
0.430634,15.002871
0.440642,14.871349
0.45065,14.749222
0.460658,14.655277
0.470665,14.589516
0.480673,14.53315
0.490681,14.486178
0.500689,14.467389
0.510696,14.467389
0.520704,14.486178
0.530712,14.514361
0.54072,14.561333
0.550728,14.6177
0.560735,14.702249
0.570743,14.796194
0.580751,14.908926
0.590759,15.049842
0.600766,15.200153
0.610774,15.378647
0.620782,15.57593
0.63079,15.801395
0.640798,16.055044
0.650805,16.327481
0.660813,16.637497
0.670821,17.00388
0.680829,17.398444
0.690837,17.85877
0.700844,18.356674
0.690837,14.429812
0.680829,12.278492
0.670821,10.709626
0.660813,9.488353
0.650805,8.469998
0.640798,7.597258
0.63079,6.853221
0.620782,6.208765
0.610774,5.638524
0.600766,5.122771
0.590759,4.673718
0.580751,4.271637
0.570743,3.907134
0.560735,3.574572
0.550728,3.276769
0.54072,3.009029
0.530712,2.751622
0.520704,2.530853
0.510696,2.3176
0.500689,2.126894
0.490681,1.942763
0.480673,1.776482
0.470665,1.623353
0.460658,1.475861
0.45065,1.340582
0.440642,1.212818
0.430634,1.09163
0.420626,0.977957
0.410619,0.885235
0.400611,0.782084
0.390603,0.682034
0.380595,0.588371
0.370588,0.493582
0.36058,0.404617
0.350572,0.317531
0.340564,0.23129
0.330556,0.138097
0.320549,0.033068318
0.310541,-0.08079192
0.300533,-0.198691
0.290525,-0.354075
0.280518,-0.533696
0.27051,-0.742815
0.260502,-1.001913
0.250494,-1.3372
0.240486,-1.788507
0.230479,-2.410229
0.220471,-3.017108
0.210463,-4.457646
0.200455,-6.044362
0.190448,-8.104556
0.18044,-10.694595
0.170432,-13.775961
0.160424,-17.267862
0.150416,-21.00026
0.140409,-24.751448
0.13040136,-28.248988
0.120393584,-31.180042
0.110385808,-33.284392
0.100378032,-34.336564
0.090370248,-34.345956
0.080362472,-33.472278
0.070354688,-32.025538
0.060346908,-30.32515
0.050339128,-28.615368
0.040331348,-27.055898
0.03032357,-25.646736
0.020315792,-24.425462
0.010308012,-23.363894
0.000300233,-22.443244
-0.009707546,-21.644718
-0.019715326,-20.94953
-0.029723104,-20.357682
-0.039730884,-19.831596
-0.049738664,-19.37127
-0.05974644,-18.9861
-0.069754224,-18.638508
-0.079762,-18.319096
-0.089769784,-18.037264
-0.09977756,-17.783614
-0.109785344,-17.576938
-0.11979312,-17.40784
-0.129800904,-17.295106
-0.139808,-17.210556
-0.149816,-17.022668
-0.159824,-16.825386
-0.169832,-16.684469
-0.179839,-16.58113
-0.189847,-16.487187
-0.199855,-16.412032
-0.209863,-16.355665
-0.21987,-16.336876
-0.229878,-16.346271
-0.239886,-16.412032
-0.249894,-16.543554
-0.259902,-16.740836
-0.269909,-17.06964
-0.279917,-17.482994
-0.289925,-18.065448
-0.299933,-18.845184
-0.30994,-19.831596
-0.319948,-21.221968
-0.329956,-22.988118
-0.339964,-25.223986
-0.349972,-28.032914
-0.359979,-31.490056
-0.369987,-35.698752
-0.379995,-40.59324
-0.390003,-46.267464
-0.40001,-52.62748
