Voltage(V),Current(uA)
-0.40001,-35.153876
-0.390003,-30.372122
-0.379995,-26.266768
-0.369987,-22.678102
-0.359979,-19.54037
-0.349972,-16.881752
-0.339964,-14.589516
-0.329956,-12.673058
-0.319948,-11.066614
-0.30994,-9.742002
-0.299933,-8.671039
-0.289925,-7.764479
-0.279917,-7.063656
-0.269909,-6.489657
-0.259902,-6.019937
-0.249894,-5.630069
-0.239886,-5.307841
-0.229878,-5.037282
-0.21987,-4.812755
-0.209863,-4.623927
-0.199855,-4.471738
-0.189847,-4.33458
-0.179839,-4.214332
-0.169832,-4.106296
-0.159824,-4.016109
-0.149816,-3.93156
-0.139808,-3.853586
-0.129800904,-3.773734
-0.11979312,-3.699518
-0.109785344,-3.620605
-0.09977756,-3.54451
-0.089769784,-3.467476
-0.079762,-3.390442
-0.069754224,-3.310589
-0.05974644,-3.2251
-0.049738664,-3.138672
-0.039730884,-3.049425
-0.029723104,-2.946086
-0.019715326,-2.835232
-0.009707546,-2.699953
0.000300233,-2.546824
0.010308012,-2.360814
0.020315792,-2.118439
0.03032357,-1.798089
0.040331348,-1.367825
0.050339128,-0.783493
0.060346908,0.005636645
0.070354688,1.066265
0.080362472,2.471481
0.090370248,4.276335
0.100378032,6.512204
0.110385808,9.166125
0.120393584,12.146031
0.13040136,15.325098
0.140409,18.543624
0.150416,21.55735
0.160424,24.148328
0.170432,26.084516
0.18044,27.187418
0.190448,27.450462
0.200455,26.961952
0.210463,25.947356
0.220471,24.650928
0.230479,23.307528
0.240486,22.011098
0.250494,20.818008
0.260502,19.747046
0.27051,18.817
0.280518,17.999688
0.290525,17.257528
0.300533,16.59992
0.310541,15.979889
0.320549,15.406831
0.330556,14.880743
0.340564,14.439206
0.350572,14.025852
0.36058,13.65947
0.370588,13.330666
0.380595,13.02065
0.390603,12.757607
0.400611,12.503958
0.410619,12.287887
0.420626,12.081209
0.430634,11.902716
0.440642,11.761799
0.45065,11.623702
0.460658,11.493119
0.470665,11.372871
0.480673,11.27329
0.490681,11.188741
0.500689,11.110767
0.510696,11.043128
0.520704,10.98864
0.530712,10.953881
0.54072,10.919121
0.550728,10.898454
0.560735,10.894695
0.570743,10.901272
0.580751,10.919121
0.590759,10.950123
0.600766,10.992398
0.610774,11.049703
0.620782,11.120161
0.63079,11.20753
0.640798,11.310868
0.650805,11.439571
0.660813,11.589882
0.670821,11.758981
0.680829,11.956264
0.690837,12.195821
0.700844,12.457926
0.690837,10.277483
0.680829,9.057149
0.670821,8.16468
0.660813,7.451645
0.650805,6.856039
0.640798,6.362833
0.63079,5.922235
0.620782,5.546459
0.610774,5.214836
0.600766,4.913275
0.590759,4.641777
0.580751,4.40128
0.570743,4.180511
0.560735,3.98135
0.550728,3.794401
0.54072,3.62812
0.530712,3.464658
0.520704,3.320923
0.510696,3.189401
0.500689,3.065395
0.490681,2.945147
0.480673,2.836172
0.470665,2.730954
0.460658,2.628555
0.45065,2.532732
0.440642,2.448183
0.430634,2.361754
0.420626,2.281902
0.410619,2.205807
0.400611,2.125954
0.390603,2.053617
0.380595,1.984099
0.370588,1.91458
0.36058,1.846001
0.350572,1.78024
0.340564,1.710721
0.330556,1.637445
0.320549,1.555714
0.310541,1.463648
0.300533,1.364068
0.290525,1.234425
0.280518,1.097266
0.27051,0.926288
0.260502,0.72149
0.250494,0.447267
0.240486,0.078725152
0.230479,-0.428478
0.220471,-1.128832
0.210463,-2.091946
0.200455,-3.045103
0.190448,-5.077678
0.18044,-7.212087
0.170432,-9.768306
0.160424,-12.689967
0.150416,-15.838974
0.140409,-19.05468
0.13040136,-22.120074
0.120393584,-24.790906
0.110385808,-26.877404
0.100378032,-28.12686
0.090370248,-28.53082
0.080362472,-28.117466
0.070354688,-27.121658
0.060346908,-25.82523
0.050339128,-24.425462
0.040331348,-23.091456
0.03032357,-21.879578
0.020315792,-20.780432
0.010308012,-19.812808
0.000300233,-18.967312
-0.009707546,-18.243942
-0.019715326,-17.595728
-0.029723104,-17.032064
-0.039730884,-16.534159
-0.049738664,-16.083227
-0.05974644,-15.688663
-0.069754224,-15.341069
-0.079762,-15.021659
-0.089769784,-14.730432
-0.09977756,-14.476784
-0.109785344,-14.232529
-0.11979312,-14.025852
-0.129800904,-13.828569
-0.139808,-13.650076
-0.149816,-13.480976
-0.159824,-13.330666
-0.169832,-13.180355
-0.179839,-13.048833
-0.189847,-12.926706
-0.199855,-12.813974
-0.209863,-12.720029
-0.21987,-12.63548
-0.229878,-12.588507
-0.239886,-12.569719
-0.249894,-12.588507
-0.259902,-12.644874
-0.269909,-12.776396
-0.279917,-12.983072
-0.289925,-13.293088
-0.299933,-13.74402
-0.30994,-14.335867
-0.319948,-15.134393
-0.329956,-16.214749
-0.339964,-17.586332
-0.349972,-19.314904
-0.359979,-21.485012
-0.369987,-24.087264
-0.379995,-27.206208
-0.390003,-30.851238
-0.40001,-35.01296
