Voltage(V),Current(uA)
-0.40001,-35.783304
-0.390003,-31.039126
-0.379995,-26.943164
-0.369987,-23.335712
-0.359979,-20.216768
-0.349972,-17.548756
-0.339964,-15.247125
-0.329956,-13.311877
-0.319948,-11.67725
-0.30994,-10.324455
-0.299933,-9.215915
-0.289925,-8.302778
-0.279917,-7.561559
-0.269909,-6.952802
-0.259902,-6.448322
-0.249894,-6.028392
-0.239886,-5.674223
-0.229878,-5.385814
-0.21987,-5.137802
-0.209863,-4.929246
-0.199855,-4.755449
-0.189847,-4.598563
-0.179839,-4.474557
-0.169832,-4.362763
-0.159824,-4.26694
-0.149816,-4.178632
-0.139808,-4.095962
-0.129800904,-4.012351
-0.11979312,-3.932499
-0.109785344,-3.851707
-0.09977756,-3.768097
-0.089769784,-3.690123
-0.079762,-3.609331
-0.069754224,-3.526661
-0.05974644,-3.444929
-0.049738664,-3.349106
-0.039730884,-3.251405
-0.029723104,-3.148066
-0.019715326,-3.02406
-0.009707546,-2.887841
0.000300233,-2.718742
0.010308012,-2.504549
0.020315792,-2.223656
0.03032357,-1.109479
0.040331348,-1.088812
0.050339128,-0.65479
0.060346908,0.180466
0.070354688,1.346312
0.080362472,2.845284
0.090370248,4.849393
0.100378032,7.250604
0.110385808,10.053896
0.120393584,13.191629
0.13040136,16.522886
0.140409,19.849446
0.150416,22.980602
0.160424,25.67492
0.170432,27.694716
0.18044,28.887808
0.190448,29.197822
0.200455,28.699918
0.210463,27.628956
0.220471,26.247978
0.230479,24.801238
0.240486,23.42026
0.250494,22.152016
0.260502,21.024686
0.27051,20.019486
0.280518,19.145804
0.290525,18.366068
0.300533,17.661488
0.310541,17.022668
0.320549,16.412032
0.330556,15.857762
0.340564,15.359857
0.350572,14.91832
0.36058,14.514361
0.370588,14.166768
0.380595,13.837964
0.390603,13.546737
0.400611,13.274299
0.410619,13.030045
0.420626,12.813974
0.430634,12.616691
0.440642,12.447591
0.45065,12.278492
0.460658,12.137576
0.470665,12.015448
0.480673,11.901776
0.490681,11.801256
0.500689,11.718586
0.510696,11.652825
0.520704,11.587064
0.530712,11.540092
0.54072,11.511909
0.550728,11.487483
0.560735,11.485604
0.570743,11.489362
0.580751,11.497817
0.590759,11.531636
0.600766,11.572972
0.610774,11.630277
0.620782,11.702615
0.63079,11.796559
0.640798,11.910231
0.650805,12.032359
0.660813,12.184548
0.670821,12.360223
0.680829,12.571598
0.690837,12.8027
0.700844,13.074198
0.690837,10.693655
0.680829,9.383136
0.670821,8.432421
0.660813,7.684626
0.650805,7.060837
0.640798,6.530993
0.63079,6.083819
0.620782,5.686435
0.610774,5.338842
0.600766,5.030706
0.590759,4.746994
0.580751,4.492406
0.570743,4.269758
0.560735,4.060263
0.550728,3.865799
0.54072,3.689184
0.530712,3.5276
0.520704,3.380108
0.510696,3.239192
0.500689,3.112367
0.490681,2.984603
0.480673,2.874689
0.470665,2.767592
0.460658,2.667072
0.45065,2.563734
0.440642,2.475426
0.430634,2.386179
0.420626,2.303509
0.410619,2.223656
0.400611,2.146622
0.390603,2.068648
0.380595,1.996311
0.370588,1.926793
0.36058,1.850698
0.350572,1.783998
0.340564,1.711661
0.330556,1.637445
0.320549,1.550077
0.310541,1.458012
0.300533,1.346218
0.290525,1.219394
0.280518,1.07472
0.27051,0.899044
0.260502,0.675176
0.250494,0.397289
0.240486,0.020385868
0.230479,-0.486348
0.220471,-1.207745
0.210463,-2.189554
0.200455,-3.056001
0.190448,-5.220473
0.18044,-7.387763
0.170432,-9.986256
0.160424,-12.968981
0.150416,-16.21287
0.140409,-19.566674
0.13040136,-22.822776
0.120393584,-25.760408
0.110385808,-28.155042
0.100378032,-29.761486
0.090370248,-30.503644
0.080362472,-30.362728
0.070354688,-29.507836
0.060346908,-28.211408
0.050339128,-26.727092
0.040331348,-25.27096
0.03032357,-23.936954
0.020315792,-22.71568
0.010308012,-21.644718
0.000300233,-20.705278
-0.009707546,-19.878568
-0.019715326,-19.164594
-0.029723104,-18.544562
-0.039730884,-17.990292
-0.049738664,-17.501782
-0.05974644,-17.06964
-0.069754224,-16.675076
-0.079762,-16.327481
-0.089769784,-16.008072
-0.09977756,-15.716845
-0.109785344,-15.463196
-0.11979312,-15.247125
-0.129800904,-15.115603
-0.139808,-15.040448
-0.149816,-14.93711
-0.159824,-14.655277
-0.169832,-14.392234
-0.179839,-14.194951
-0.189847,-14.054035
-0.199855,-13.97888
-0.209863,-13.800386
-0.21987,-13.697047
-0.229878,-13.640682
-0.239886,-13.603104
-0.249894,-13.612498
-0.259902,-13.668864
-0.269909,-13.790992
-0.279917,-14.007063
-0.289925,-14.382839
-0.299933,-14.730432
-0.30994,-15.322281
-0.319948,-16.139594
-0.329956,-17.182374
-0.339964,-18.525774
-0.349972,-20.216768
-0.359979,-22.349298
-0.369987,-24.93276
-0.379995,-28.04231
-0.390003,-31.66855
