# LabPlot2 Data File - PLS Analysis
# Palmsens (Reference) vs STM32 (Target) Potentiostat Comparison
# Generated: 2025-08-28T03:29:47.015914
# Method: Enhanced Detector V4 Improved
# Note: scan_01 files excluded (system not stable)
# Palmsens samples: 100
# STM32 samples: 60
#
# Columns:
# device: Device name (Palmsens/STM32)
# device_code: Numeric device code (0=Palmsens, 1=STM32)
# concentration: Ferrocyanide concentration (mM)
# scan_rate: CV scan rate (mV/s)
# electrode: Data column
# scan_number: Data column
# filename: Data column
# ox_voltage: Oxidation peak voltage (V)
# ox_current: Oxidation peak current (µA)
# ox_confidence: Data column
# red_voltage: Reduction peak voltage (V)
# red_current: Reduction peak current (µA)
# red_confidence: Data column
# peak_separation_voltage: Peak voltage separation (V)
# peak_separation_current: Data column
# current_ratio: Anodic/cathodic current ratio
# midpoint_potential: Midpoint potential (V)
#
device,device_code,concentration,scan_rate,electrode,scan_number,filename,ox_voltage,ox_current,ox_confidence,red_voltage,red_current,red_confidence,peak_separation_voltage,peak_separation_current,current_ratio,midpoint_potential
Pipot_Ferro_0,1,5.0,100.0,E2,5,Pipot_Ferro_0_5mM_100mVpS_E2_scan_05,0.1779,18.482,87.1020995826506,0.0884,-19.326,100.0,0.0895,37.808,-0.9563282624443754,0.13315
Pipot_Ferro_0,1,5.0,100.0,E2,6,Pipot_Ferro_0_5mM_100mVpS_E2_scan_06,0.1779,18.591,88.08585204399131,0.0884,-19.394,100.0,0.0895,37.985,-0.9585954418892443,0.13315
Pipot_Ferro_0,1,5.0,100.0,E2,7,Pipot_Ferro_0_5mM_100mVpS_E2_scan_07,0.1779,18.542,87.07586318620332,0.0884,-19.744,100.0,0.0895,38.286,-0.9391207455429499,0.13315
Pipot_Ferro_0,1,5.0,100.0,E2,8,Pipot_Ferro_0_5mM_100mVpS_E2_scan_08,0.1779,18.565,87.7800888366084,0.0884,-19.701,100.0,0.0895,38.266000000000005,-0.9423379523882037,0.13315
Pipot_Ferro_0,1,5.0,100.0,E2,9,Pipot_Ferro_0_5mM_100mVpS_E2_scan_09,0.1779,18.645,85.02873375220744,0.0884,-19.738,100.0,0.0895,38.382999999999996,-0.9446245820245213,0.13315
Pipot_Ferro_0,1,5.0,100.0,E2,10,Pipot_Ferro_0_5mM_100mVpS_E2_scan_10,0.1779,18.743,83.13694232147049,0.0884,-19.814,100.0,0.0895,38.557,-0.9459473099828404,0.13315
Pipot_Ferro_0,1,5.0,100.0,E2,11,Pipot_Ferro_0_5mM_100mVpS_E2_scan_11,0.1779,18.855,87.6608742056159,0.0884,-19.83,100.0,0.0895,38.685,-0.9508320726172467,0.13315
Pipot_Ferro_0,1,5.0,100.0,E3,2,Pipot_Ferro_0_5mM_100mVpS_E3_scan_02,0.1779,22.572,71.99417400890349,0.0683,-23.673,97.0128421742802,0.1096,46.245,-0.953491319224433,0.1231
Pipot_Ferro_0,1,5.0,100.0,E3,3,Pipot_Ferro_0_5mM_100mVpS_E3_scan_03,0.1779,22.196,73.89014490719333,0.0683,-23.759,100.0,0.1096,45.955,-0.9342144029630878,0.1231
Pipot_Ferro_0,1,5.0,100.0,E3,4,Pipot_Ferro_0_5mM_100mVpS_E3_scan_04,0.1779,22.193,73.95877057506988,0.0683,-24.044,98.99039164230322,0.1096,46.237,-0.9230161370820164,0.1231
Pipot_Ferro_0,1,5.0,100.0,E3,5,Pipot_Ferro_0_5mM_100mVpS_E3_scan_05,0.1779,22.119,73.27625161246439,0.0683,-24.041,100.0,0.1096,46.16,-0.9200532423776049,0.1231
Pipot_Ferro_0,1,5.0,100.0,E3,6,Pipot_Ferro_0_5mM_100mVpS_E3_scan_06,0.1779,22.358,73.31049063031122,0.0683,-23.935,100.0,0.1096,46.293,-0.9341132233131398,0.1231
Pipot_Ferro_0,1,5.0,100.0,E3,7,Pipot_Ferro_0_5mM_100mVpS_E3_scan_07,0.1779,22.106,73.8041620967444,0.0683,-24.051,97.08743395773203,0.1096,46.157,-0.9191301816972268,0.1231
Pipot_Ferro_0,1,5.0,100.0,E3,8,Pipot_Ferro_0_5mM_100mVpS_E3_scan_08,0.1779,22.142,72.80499348441167,0.0683,-24.179,98.21509146303907,0.1096,46.321,-0.9157533396749246,0.1231
Pipot_Ferro_0,1,5.0,100.0,E3,9,Pipot_Ferro_0_5mM_100mVpS_E3_scan_09,0.1779,22.112,73.01563453362938,0.0683,-24.535,100.0,0.1096,46.647,-0.9012431220705115,0.1231
Pipot_Ferro_0,1,5.0,100.0,E3,10,Pipot_Ferro_0_5mM_100mVpS_E3_scan_10,0.1779,22.191000000000003,75.47674570459431,0.0683,-24.577,100.0,0.1096,46.768,-0.9029173617609961,0.1231
Pipot_Ferro_0,1,5.0,100.0,E3,11,Pipot_Ferro_0_5mM_100mVpS_E3_scan_11,0.1779,22.299,74.1106689989582,0.0683,-24.533,100.0,0.1096,46.832,-0.9089389801491867,0.1231
Pipot_Ferro_0,1,5.0,200.0,E1,2,Pipot_Ferro_0_5mM_200mVpS_E1_scan_02,0.1682,2.4714,65.47941126512175,0.0786,-2.4299,100.0,0.08959999999999999,4.9013,-1.017078892135479,0.1234
Pipot_Ferro_0,1,5.0,200.0,E1,3,Pipot_Ferro_0_5mM_200mVpS_E1_scan_03,0.1682,2.4461000000000004,71.53307857480611,0.0786,-2.4548,100.0,0.08959999999999999,4.9009,-0.9964559230894575,0.1234
Pipot_Ferro_0,1,5.0,200.0,E1,4,Pipot_Ferro_0_5mM_200mVpS_E1_scan_04,0.1682,2.4488000000000003,74.9741756532053,0.0786,-2.4852,100.0,0.08959999999999999,4.934,-0.9853532914855949,0.1234
Pipot_Ferro_0,1,5.0,200.0,E1,5,Pipot_Ferro_0_5mM_200mVpS_E1_scan_05,0.1682,2.4565,76.78645332209149,0.0786,-2.5,100.0,0.08959999999999999,4.9565,-0.9826,0.1234
Pipot_Ferro_0,1,5.0,200.0,E1,6,Pipot_Ferro_0_5mM_200mVpS_E1_scan_06,0.1682,2.4599,74.52281365572776,0.0786,-2.5077000000000003,100.0,0.08959999999999999,4.967600000000001,-0.9809387087769669,0.1234
Pipot_Ferro_0,1,5.0,200.0,E1,7,Pipot_Ferro_0_5mM_200mVpS_E1_scan_07,0.1682,2.4754,74.67621410422223,0.0786,-2.5268,100.0,0.08959999999999999,5.0022,-0.9796580655374386,0.1234
Pipot_Ferro_0,1,5.0,200.0,E1,8,Pipot_Ferro_0_5mM_200mVpS_E1_scan_08,0.1682,2.4623,77.1837618587686,0.0786,-2.5315,100.0,0.08959999999999999,4.9938,-0.9726644282046218,0.1234
Pipot_Ferro_0,1,5.0,200.0,E1,9,Pipot_Ferro_0_5mM_200mVpS_E1_scan_09,0.1682,2.4822,76.78926089189335,0.0786,-2.5417,100.0,0.08959999999999999,5.0239,-0.9765904709446434,0.1234
Pipot_Ferro_0,1,5.0,200.0,E1,10,Pipot_Ferro_0_5mM_200mVpS_E1_scan_10,0.1682,2.4848,78.79311822115048,0.0786,-2.5517,100.0,0.08959999999999999,5.0365,-0.9737821844260689,0.1234
Pipot_Ferro_0,1,5.0,200.0,E1,11,Pipot_Ferro_0_5mM_200mVpS_E1_scan_11,0.1682,2.4791000000000003,78.87976647405534,0.0786,-2.5588,100.0,0.08959999999999999,5.0379000000000005,-0.9688525871502267,0.1234
Pipot_Ferro_0,1,5.0,200.0,E2,2,Pipot_Ferro_0_5mM_200mVpS_E2_scan_02,0.1779,32.394,65.84771862035262,0.0884,-29.505,100.0,0.0895,61.899,-1.0979156075241485,0.13315
Pipot_Ferro_0,1,5.0,200.0,E2,3,Pipot_Ferro_0_5mM_200mVpS_E2_scan_03,0.1779,30.49,75.08247476070707,0.0884,-30.226000000000003,100.0,0.0895,60.716,-1.0087342023423542,0.13315
Pipot_Ferro_0,1,5.0,200.0,E2,4,Pipot_Ferro_0_5mM_200mVpS_E2_scan_04,0.1779,30.344,76.02976483954438,0.0884,-30.648000000000003,100.0,0.0895,60.992000000000004,-0.9900809188201514,0.13315
Pipot_Ferro_0,1,5.0,200.0,E2,5,Pipot_Ferro_0_5mM_200mVpS_E2_scan_05,0.1779,30.14,80.46097232606341,0.0884,-30.899,100.0,0.0895,61.039,-0.975436098255607,0.13315
Pipot_Ferro_0,1,5.0,200.0,E2,6,Pipot_Ferro_0_5mM_200mVpS_E2_scan_06,0.1779,30.384,78.88349476305655,0.0884,-31.151,100.0,0.0895,61.535,-0.9753779974960676,0.13315
Pipot_Ferro_0,1,5.0,200.0,E2,7,Pipot_Ferro_0_5mM_200mVpS_E2_scan_07,0.1779,30.477,86.6874113911633,0.0884,-31.456,100.0,0.0895,61.933,-0.9688771617497457,0.13315
Pipot_Ferro_0,1,5.0,200.0,E2,8,Pipot_Ferro_0_5mM_200mVpS_E2_scan_08,0.1779,30.449,86.71884331268564,0.0884,-31.696,100.0,0.0895,62.145,-0.9606574962140333,0.13315
Pipot_Ferro_0,1,5.0,200.0,E2,9,Pipot_Ferro_0_5mM_200mVpS_E2_scan_09,0.1779,30.675,86.61377460647552,0.0884,-31.602,100.0,0.0895,62.277,-0.9706664135181318,0.13315
Pipot_Ferro_0,1,5.0,200.0,E2,10,Pipot_Ferro_0_5mM_200mVpS_E2_scan_10,0.1779,30.818,87.1617810809842,0.0884,-31.926,100.0,0.0895,62.744,-0.9652947440957215,0.13315
Pipot_Ferro_0,1,5.0,200.0,E2,11,Pipot_Ferro_0_5mM_200mVpS_E2_scan_11,0.1779,31.044000000000004,87.41686389442364,0.0884,-31.874,100.0,0.0895,62.918000000000006,-0.9739599673715256,0.13315
Pipot_Ferro_0,1,5.0,200.0,E3,2,Pipot_Ferro_0_5mM_200mVpS_E3_scan_02,0.1882,37.919,72.58912667388253,0.0585,-36.571,95.9708063655989,0.1297,74.49,-1.0368598069508628,0.12335
Pipot_Ferro_0,1,5.0,200.0,E3,3,Pipot_Ferro_0_5mM_200mVpS_E3_scan_03,0.1882,36.728,75.04437171992295,0.0585,-37.092000000000006,95.2570937997178,0.1297,73.82000000000001,-0.9901865631402996,0.12335
Pipot_Ferro_0,1,5.0,200.0,E3,4,Pipot_Ferro_0_5mM_200mVpS_E3_scan_04,0.1882,36.247,72.08495860478749,0.0585,-37.352,92.48715800648876,0.1297,73.59899999999999,-0.970416577425573,0.12335
Pipot_Ferro_0,1,5.0,200.0,E3,5,Pipot_Ferro_0_5mM_200mVpS_E3_scan_05,0.1882,36.153,75.66277706975023,0.0585,-37.422,99.32094020025453,0.1297,73.57499999999999,-0.9660894660894661,0.12335
Pipot_Ferro_0,1,5.0,200.0,E3,6,Pipot_Ferro_0_5mM_200mVpS_E3_scan_06,0.1882,36.14,73.04094940800431,0.0585,-37.581,96.04017139461095,0.1297,73.721,-0.9616561560362948,0.12335
Pipot_Ferro_0,1,5.0,200.0,E3,7,Pipot_Ferro_0_5mM_200mVpS_E3_scan_07,0.1882,36.019000000000005,74.21441270687075,0.0585,-37.655,92.59229247640656,0.1297,73.674,-0.9565529146195726,0.12335
Pipot_Ferro_0,1,5.0,200.0,E3,8,Pipot_Ferro_0_5mM_200mVpS_E3_scan_08,0.1882,35.874,75.04048484467268,0.0585,-37.788,94.05161704919763,0.1297,73.662,-0.949348999682439,0.12335
Pipot_Ferro_0,1,5.0,200.0,E3,9,Pipot_Ferro_0_5mM_200mVpS_E3_scan_09,0.1882,35.902,74.89379025609,0.0585,-37.686,95.79601888714106,0.1297,73.588,-0.9526614657963169,0.12335
Pipot_Ferro_0,1,5.0,200.0,E3,10,Pipot_Ferro_0_5mM_200mVpS_E3_scan_10,0.1882,35.892999999999994,75.07088654899275,0.0585,-37.631,93.66222191214851,0.1297,73.524,-0.9538146740719087,0.12335
Pipot_Ferro_0,1,5.0,200.0,E3,11,Pipot_Ferro_0_5mM_200mVpS_E3_scan_11,0.1882,35.921,74.88040298304068,0.0585,-37.703,96.94933814704436,0.1297,73.624,-0.9527358565631381,0.12335
