device,concentration,scan_rate,electrode,scan_number,filename,ox_voltage,ox_current,ox_confidence,red_voltage,red_current,red_confidence,peak_separation_voltage,peak_separation_current,current_ratio,midpoint_potential
STM32,5.0,200.0,E2,11,Pipot_Ferro_0_5mM_200mVpS_E2_scan_11,0.1779,31.044000000000004,87.41686389442364,0.0884,-31.874,100.0,0.0895,62.918000000000006,-0.9739599673715256,0.13315
STM32,5.0,200.0,E3,2,Pipot_Ferro_0_5mM_200mVpS_E3_scan_02,0.1882,37.919,72.58912667388253,0.0585,-36.571,95.9708063655989,0.1297,74.49,-1.0368598069508628,0.12335
STM32,5.0,200.0,E3,3,Pipot_Ferro_0_5mM_200mVpS_E3_scan_03,0.1882,36.728,75.04437171992295,0.0585,-37.092000000000006,95.2570937997178,0.1297,73.82000000000001,-0.9901865631402996,0.12335
STM32,5.0,200.0,E3,4,Pipot_Ferro_0_5mM_200mVpS_E3_scan_04,0.1882,36.247,72.08495860478749,0.0585,-37.352,92.48715800648876,0.1297,73.59899999999999,-0.970416577425573,0.12335
STM32,5.0,200.0,E3,5,Pipot_Ferro_0_5mM_200mVpS_E3_scan_05,0.1882,36.153,75.66277706975023,0.0585,-37.422,99.32094020025453,0.1297,73.57499999999999,-0.9660894660894661,0.12335
STM32,5.0,200.0,E3,6,Pipot_Ferro_0_5mM_200mVpS_E3_scan_06,0.1882,36.14,73.04094940800431,0.0585,-37.581,96.04017139461095,0.1297,73.721,-0.9616561560362948,0.12335
STM32,5.0,200.0,E3,7,Pipot_Ferro_0_5mM_200mVpS_E3_scan_07,0.1882,36.019000000000005,74.21441270687075,0.0585,-37.655,92.59229247640656,0.1297,73.674,-0.9565529146195726,0.12335
STM32,5.0,200.0,E3,8,Pipot_Ferro_0_5mM_200mVpS_E3_scan_08,0.1882,35.874,75.04048484467268,0.0585,-37.788,94.05161704919763,0.1297,73.662,-0.949348999682439,0.12335
STM32,5.0,200.0,E3,9,Pipot_Ferro_0_5mM_200mVpS_E3_scan_09,0.1882,35.902,74.89379025609,0.0585,-37.686,95.79601888714106,0.1297,73.588,-0.9526614657963169,0.12335
STM32,5.0,200.0,E3,10,Pipot_Ferro_0_5mM_200mVpS_E3_scan_10,0.1882,35.892999999999994,75.07088654899275,0.0585,-37.631,93.66222191214851,0.1297,73.524,-0.9538146740719087,0.12335
STM32,5.0,200.0,E3,11,Pipot_Ferro_0_5mM_200mVpS_E3_scan_11,0.1882,35.921,74.88040298304068,0.0585,-37.703,96.94933814704436,0.1297,73.624,-0.9527358565631381,0.12335
