X_Start,X_End,Y_Value,Line_Type,Line_Label
0.09288817739992439,20.609013522746046,1.71905500587121e-16,Bias,Bias = 0.000 mM
0.09288817739992439,20.609013522746046,1.3033406268130177,Upper Limit (+1.96 SD),+1.96 SD = 1.303 mM
0.09288817739992439,20.609013522746046,-1.3033406268130172,Lower Limit (-1.96 SD),-1.96 SD = -1.303 mM
