# LabPlot2 Data File
# PLS Analysis: Palmsens (Reference) vs STM32 (Target)
# Generated: 2025-08-28T03:24:18.334469
# Method: Enhanced Detector V4 Improved
# Note: scan_01 files excluded (system not stable)
#
# Column descriptions:
# device: Device name (Palmsens/STM32)
# device_code: Numeric device code (0=Palmsens, 1=STM32)
# concentration: Ferrocyanide concentration (mM)
# scan_rate: CV scan rate (mV/s)
# ox_voltage: Oxidation peak voltage (V)
# ox_current: Oxidation peak current (µA)
# red_voltage: Reduction peak voltage (V)
# red_current: Reduction peak current (µA)
# peak_separation_voltage: |ox_voltage - red_voltage| (V)
# current_ratio: ox_current / red_current
# midpoint_potential: (ox_voltage + red_voltage) / 2 (V)
#
device,device_code,concentration,scan_rate,electrode,scan_number,filename,ox_voltage,ox_current,ox_confidence,red_voltage,red_current,red_confidence,peak_separation_voltage,peak_separation_current,current_ratio,midpoint_potential
Palmsens,0,1.0,400.0,E2,6,Palmsens_1.0mM_CV_400mVpS_E2_scan_06,0.200455,45.910476,89.02647107278193,0.080362472,-47.601468,100.0,0.12009252799999999,93.511944,-0.9644760535536426,0.140408736
Palmsens,0,1.0,400.0,E2,7,Palmsens_1.0mM_CV_400mVpS_E2_scan_07,0.200455,45.910476,89.57350868061522,0.080362472,-47.64844,100.0,0.12009252799999999,93.55891600000001,-0.9635252696625535,0.140408736
Palmsens,0,1.0,400.0,E2,8,Palmsens_1.0mM_CV_400mVpS_E2_scan_08,0.200455,45.929264,89.3477220378266,0.080362472,-47.723596,100.0,0.12009252799999999,93.65286,-0.962401575941595,0.140408736
Palmsens,0,1.0,400.0,E2,9,Palmsens_1.0mM_CV_400mVpS_E2_scan_09,0.200455,45.96684,89.7343132337676,0.080362472,-47.75178,100.0,0.12009252799999999,93.71861999999999,-0.9626204510072713,0.140408736
Palmsens,0,1.0,400.0,E2,10,Palmsens_1.0mM_CV_400mVpS_E2_scan_10,0.200455,46.013812,90.55652558535184,0.080362472,-47.761172,100.0,0.12009252799999999,93.774984,-0.9634146331249995,0.140408736
Palmsens,0,1.0,400.0,E2,11,Palmsens_1.0mM_CV_400mVpS_E2_scan_11,0.200455,46.041996,87.7861683107213,0.080362472,-47.808148,100.0,0.12009252799999999,93.850144,-0.963057510615136,0.140408736
Palmsens,0,1.0,400.0,E3,2,Palmsens_1.0mM_CV_400mVpS_E3_scan_02,0.200455,53.557524,86.3181664626513,0.090370248,-54.797588,100.0,0.110084752,108.35511199999999,-0.9773700988444967,0.145412624
Palmsens,0,1.0,400.0,E3,3,Palmsens_1.0mM_CV_400mVpS_E3_scan_03,0.200455,53.585708,87.77538379591223,0.090370248,-54.985472,100.0,0.110084752,108.57118,-0.9745430211092849,0.145412624
Palmsens,0,1.0,400.0,E3,4,Palmsens_1.0mM_CV_400mVpS_E3_scan_04,0.200455,53.519948,86.78761606619527,0.090370248,-55.116996,100.0,0.110084752,108.636944,-0.9710244005315529,0.145412624
Palmsens,0,1.0,400.0,E3,5,Palmsens_1.0mM_CV_400mVpS_E3_scan_05,0.200455,53.52934,89.02457953786707,0.090370248,-55.17336,100.0,0.110084752,108.7027,-0.9702026485245777,0.145412624
Palmsens,0,1.0,400.0,E3,6,Palmsens_1.0mM_CV_400mVpS_E3_scan_06,0.200455,53.519948,88.05336382250252,0.090370248,-55.201544,100.0,0.110084752,108.721492,-0.9695371564244653,0.145412624
Palmsens,0,1.0,400.0,E3,7,Palmsens_1.0mM_CV_400mVpS_E3_scan_07,0.200455,53.482368,86.75557356054662,0.090370248,-55.257912,100.0,0.110084752,108.74028,-0.9678680584239231,0.145412624
Palmsens,0,1.0,400.0,E3,8,Palmsens_1.0mM_CV_400mVpS_E3_scan_08,0.200455,53.510552,100.0,0.090370248,-55.286096,100.0,0.110084752,108.796648,-0.9678844387927119,0.145412624
Palmsens,0,1.0,400.0,E3,9,Palmsens_1.0mM_CV_400mVpS_E3_scan_09,0.200455,53.52934,88.14012115732265,0.090370248,-55.286096,100.0,0.110084752,108.815436,-0.9682242710716994,0.145412624
Palmsens,0,1.0,400.0,E3,10,Palmsens_1.0mM_CV_400mVpS_E3_scan_10,0.200455,53.717228,91.89754072105137,0.090370248,-55.304884,100.0,0.110084752,109.02211199999999,-0.9712926619645382,0.145412624
Palmsens,0,1.0,400.0,E3,11,Palmsens_1.0mM_CV_400mVpS_E3_scan_11,0.200455,54.017848,90.23805230264263,0.090370248,-55.361252,100.0,0.110084752,109.3791,-0.9757338580420833,0.145412624
Palmsens,0,1.0,400.0,E4,2,Palmsens_1.0mM_CV_400mVpS_E4_scan_02,0.210463,66.39968,91.2170820652266,0.070354688,-67.696112,100.0,0.140108312,134.09579200000002,-0.9808492399090808,0.140408844
Palmsens,0,1.0,400.0,E4,3,Palmsens_1.0mM_CV_400mVpS_E4_scan_03,0.210463,66.33392,92.05874540561587,0.070354688,-67.884,100.0,0.140108312,134.21792,-0.9771657533439397,0.140408844
Palmsens,0,1.0,400.0,E4,4,Palmsens_1.0mM_CV_400mVpS_E4_scan_04,0.210463,66.29634,92.0876421529318,0.070354688,-68.043696,100.0,0.140108312,134.340036,-0.9743200898434442,0.140408844
Palmsens,0,1.0,400.0,E4,5,Palmsens_1.0mM_CV_400mVpS_E4_scan_05,0.210463,66.277556,92.0803048848739,0.070354688,-68.137648,100.0,0.140108312,134.41520400000002,-0.9727009655513793,0.140408844
Palmsens,0,1.0,400.0,E4,6,Palmsens_1.0mM_CV_400mVpS_E4_scan_06,0.210463,66.29634,92.10414605668673,0.070354688,-68.203408,100.0,0.140108312,134.499748,-0.9720385233535545,0.140408844
Palmsens,0,1.0,400.0,E4,7,Palmsens_1.0mM_CV_400mVpS_E4_scan_07,0.210463,66.29634,92.10607665000478,0.070354688,-68.240984,100.0,0.140108312,134.537324,-0.9715032831296806,0.140408844
Palmsens,0,1.0,400.0,E4,8,Palmsens_1.0mM_CV_400mVpS_E4_scan_08,0.210463,66.29634,93.38862560528585,0.070354688,-68.297352,100.0,0.140108312,134.593692,-0.9707014702414817,0.140408844
Palmsens,0,1.0,400.0,E4,9,Palmsens_1.0mM_CV_400mVpS_E4_scan_09,0.210463,66.315128,92.12449802229654,0.070354688,-68.34432,100.0,0.140108312,134.659448,-0.9703092810053565,0.140408844
Palmsens,0,1.0,400.0,E4,10,Palmsens_1.0mM_CV_400mVpS_E4_scan_10,0.210463,66.33392,92.12991096590028,0.070354688,-68.35372,100.0,0.140108312,134.68764,-0.970450766980934,0.140408844
Palmsens,0,1.0,400.0,E4,11,Palmsens_1.0mM_CV_400mVpS_E4_scan_11,0.210463,66.32452,92.46497350940209,0.070354688,-68.372504,100.0,0.140108312,134.697024,-0.970046672562994,0.140408844
Palmsens,0,1.0,400.0,E5,2,Palmsens_1.0mM_CV_400mVpS_E5_scan_02,0.190448,77.438112,85.30034344265435,0.060346908,-82.548664,100.0,0.130101092,159.98677600000002,-0.9380904335411171,0.125397454
Palmsens,0,1.0,400.0,E5,3,Palmsens_1.0mM_CV_400mVpS_E5_scan_03,0.190448,77.83268,85.22248203446296,0.060346908,-82.567456,100.0,0.130101092,160.400136,-0.9426556632676195,0.125397454
Palmsens,0,1.0,400.0,E5,4,Palmsens_1.0mM_CV_400mVpS_E5_scan_04,0.190448,78.076928,85.19754838246475,0.060346908,-82.59564,100.0,0.130101092,160.672568,-0.9452911558043499,0.125397454
Palmsens,0,1.0,400.0,E5,5,Palmsens_1.0mM_CV_400mVpS_E5_scan_05,0.190448,78.246032,85.16648571368249,0.060346908,-82.642616,100.0,0.130101092,160.888648,-0.9468000383724542,0.125397454
Palmsens,0,1.0,400.0,E5,6,Palmsens_1.0mM_CV_400mVpS_E5_scan_06,0.190448,78.377552,85.13920452581455,0.060346908,-82.698984,100.0,0.130101092,161.07653599999998,-0.9477450412208208,0.125397454
Palmsens,0,1.0,400.0,E5,7,Palmsens_1.0mM_CV_400mVpS_E5_scan_07,0.190448,78.471496,85.12172903078493,0.060346908,-82.755352,100.0,0.130101092,161.22684800000002,-0.948234695443021,0.125397454
Palmsens,0,1.0,400.0,E5,8,Palmsens_1.0mM_CV_400mVpS_E5_scan_08,0.190448,78.56544,85.10843066869849,0.060346908,-82.79292,100.0,0.130101092,161.35836,-0.948939112184955,0.125397454
Palmsens,0,1.0,400.0,E5,9,Palmsens_1.0mM_CV_400mVpS_E5_scan_09,0.190448,78.6312,85.78024138832218,0.060346908,-82.830504,100.0,0.130101092,161.461704,-0.9493024453889596,0.125397454
Palmsens,0,1.0,400.0,E5,10,Palmsens_1.0mM_CV_400mVpS_E5_scan_10,0.190448,78.687568,85.06988357852573,0.060346908,-82.877472,100.0,0.130101092,161.56504,-0.9494445969587489,0.125397454
Palmsens,0,1.0,400.0,E5,11,Palmsens_1.0mM_CV_400mVpS_E5_scan_11,0.190448,78.734536,85.39318936025293,0.060346908,-82.905656,100.0,0.130101092,161.640192,-0.9496883541938322,0.125397454
Palmsens,0,1.0,50.0,E1,2,Palmsens_1.0mM_CV_50mVpS_E1_scan_02,0.200455,23.77631,86.03497155871895,0.100378032,-23.294376,100.0,0.10007696799999999,47.070685999999995,-1.0206888564003602,0.150416516
Palmsens,0,1.0,50.0,E1,3,Palmsens_1.0mM_CV_50mVpS_E1_scan_03,0.200455,23.90689,88.42437898148265,0.110385808,-23.53957,100.0,0.09006919199999999,47.44646,-1.0156043632062948,0.155420404
Palmsens,0,1.0,50.0,E1,4,Palmsens_1.0mM_CV_50mVpS_E1_scan_04,0.200455,24.06002,87.59362852413663,0.110385808,-23.754702,100.0,0.09006919199999999,47.814722,-1.0128529501233061,0.155420404
Palmsens,0,1.0,50.0,E1,5,Palmsens_1.0mM_CV_50mVpS_E1_scan_05,0.200455,24.27985,87.18732939464253,0.110385808,-24.098538,100.0,0.09006919199999999,48.378388,-1.007523775923668,0.155420404
Palmsens,0,1.0,50.0,E1,6,Palmsens_1.0mM_CV_50mVpS_E1_scan_06,0.200455,24.61335,88.0886172953254,0.110385808,-24.411372,100.0,0.09006919199999999,49.024722,-1.0082739306909911,0.155420404
Palmsens,0,1.0,50.0,E1,7,Palmsens_1.0mM_CV_50mVpS_E1_scan_07,0.200455,24.866998,87.60310783344002,0.110385808,-24.61335,100.0,0.09006919199999999,49.480348,-1.0103053017976016,0.155420404
Palmsens,0,1.0,50.0,E1,8,Palmsens_1.0mM_CV_50mVpS_E1_scan_08,0.200455,25.092466,88.61271172560592,0.110385808,-25.111254,100.0,0.09006919199999999,50.203720000000004,-0.9992518095671368,0.155420404
Palmsens,0,1.0,50.0,E1,9,Palmsens_1.0mM_CV_50mVpS_E1_scan_09,0.200455,25.42127,87.9040999348521,0.110385808,-25.317932,100.0,0.09006919199999999,50.739202,-1.0040816129848205,0.155420404
Palmsens,0,1.0,50.0,E1,10,Palmsens_1.0mM_CV_50mVpS_E1_scan_10,0.200455,25.703102,89.28079060191116,0.110385808,-25.393086,100.0,0.09006919199999999,51.096188,-1.0122086775904275,0.155420404
Palmsens,0,1.0,50.0,E1,11,Palmsens_1.0mM_CV_50mVpS_E1_scan_11,0.200455,25.90978,87.59939279902778,0.110385808,-25.562186,100.0,0.09006919199999999,51.471966,-1.0135979763233083,0.155420404
Palmsens,0,1.0,50.0,E2,2,Palmsens_1.0mM_CV_50mVpS_E2_scan_02,0.18044,18.832972,82.17619869354186,0.090370248,-19.973452,100.0,0.09006975199999999,38.80642400000001,-0.9429002057330901,0.135405124
Palmsens,0,1.0,50.0,E2,3,Palmsens_1.0mM_CV_50mVpS_E2_scan_03,0.18044,18.814182,83.34562025587852,0.090370248,-20.022304,100.0,0.09006975199999999,38.836485999999994,-0.9396611898410893,0.135405124
Palmsens,0,1.0,50.0,E2,4,Palmsens_1.0mM_CV_50mVpS_E2_scan_04,0.18044,18.790696,79.97185988409841,0.090370248,-20.054244,100.0,0.09006975199999999,38.84494,-0.9369934862665479,0.135405124
Palmsens,0,1.0,50.0,E2,5,Palmsens_1.0mM_CV_50mVpS_E2_scan_05,0.18044,18.854578,80.84879697423673,0.090370248,-20.122824,100.0,0.09006975199999999,38.977402,-0.9369747506612391,0.135405124
Palmsens,0,1.0,50.0,E2,6,Palmsens_1.0mM_CV_50mVpS_E2_scan_06,0.18044,18.93349,80.84109928021371,0.090370248,-20.225222,100.0,0.09006975199999999,39.158711999999994,-0.9361326169868494,0.135405124
Palmsens,0,1.0,50.0,E2,7,Palmsens_1.0mM_CV_50mVpS_E2_scan_07,0.18044,19.031192,81.79673281678257,0.090370248,-20.305074,100.0,0.09006975199999999,39.336266,-0.9372628733094004,0.135405124
Palmsens,0,1.0,50.0,E2,8,Palmsens_1.0mM_CV_50mVpS_E2_scan_08,0.18044,19.096954,79.81202388533862,0.090370248,-20.377412,100.0,0.09006975199999999,39.474366,-0.9371628742648969,0.135405124
Palmsens,0,1.0,50.0,E2,9,Palmsens_1.0mM_CV_50mVpS_E2_scan_09,0.18044,19.13923,80.73902193923851,0.090370248,-20.355804,100.0,0.09006975199999999,39.495034000000004,-0.9402345394954679,0.135405124
Palmsens,0,1.0,50.0,E2,10,Palmsens_1.0mM_CV_50mVpS_E2_scan_10,0.190448,19.020858,83.92327855566162,0.090370248,-20.39902,100.0,0.100077752,39.419878,-0.9324397936763629,0.140409124
Palmsens,0,1.0,50.0,E2,11,Palmsens_1.0mM_CV_50mVpS_E2_scan_11,0.190448,19.063134,82.67639475157516,0.090370248,-20.425324,100.0,0.100077752,39.488458,-0.9333087690555117,0.140409124
Palmsens,0,1.0,50.0,E3,2,Palmsens_1.0mM_CV_50mVpS_E3_scan_02,0.18044,20.710912,80.48783324439796,0.090370248,-21.544196,100.0,0.09006975199999999,42.255108,-0.9613221119971245,0.135405124
Palmsens,0,1.0,50.0,E3,3,Palmsens_1.0mM_CV_50mVpS_E3_scan_03,0.18044,20.667698,82.51128276838253,0.090370248,-21.611838,100.0,0.09006975199999999,42.279536,-0.9563137573028264,0.135405124
Palmsens,0,1.0,50.0,E3,4,Palmsens_1.0mM_CV_50mVpS_E3_scan_04,0.18044,20.66582,84.13886332129951,0.090370248,-21.662568,100.0,0.09006975199999999,42.328388000000004,-0.9539875420125629,0.135405124
Palmsens,0,1.0,50.0,E3,5,Palmsens_1.0mM_CV_50mVpS_E3_scan_05,0.18044,20.760704,81.72926020815956,0.090370248,-21.772482,100.0,0.09006975199999999,42.533186,-0.9535295057311335,0.135405124
Palmsens,0,1.0,50.0,E3,6,Palmsens_1.0mM_CV_50mVpS_E3_scan_06,0.18044,20.8678,81.61457578425528,0.090370248,-21.89179,100.0,0.09006975199999999,42.75959,-0.9532249304419601,0.135405124
Palmsens,0,1.0,50.0,E3,7,Palmsens_1.0mM_CV_50mVpS_E3_scan_07,0.18044,20.973018,80.01716385018813,0.090370248,-21.984796,100.0,0.09006975199999999,42.957814,-0.9539782857207317,0.135405124
Palmsens,0,1.0,50.0,E3,8,Palmsens_1.0mM_CV_50mVpS_E3_scan_08,0.18044,21.073536,79.88599700274722,0.090370248,-22.09659,100.0,0.09006975199999999,43.170125999999996,-0.9537008199002652,0.135405124
Palmsens,0,1.0,50.0,E3,9,Palmsens_1.0mM_CV_50mVpS_E3_scan_09,0.18044,21.149632,81.89261027695346,0.090370248,-22.131348,100.0,0.09006975199999999,43.28098,-0.9556413825312403,0.135405124
Palmsens,0,1.0,50.0,E3,10,Palmsens_1.0mM_CV_50mVpS_E3_scan_10,0.18044,21.179694,81.38065606595652,0.090370248,-22.081558,100.0,0.09006975199999999,43.261252,-0.9591575920503436,0.135405124
Palmsens,0,1.0,50.0,E3,11,Palmsens_1.0mM_CV_50mVpS_E3_scan_11,0.18044,21.197542,79.16897383633378,0.100378032,-22.190532,100.0,0.08006196799999998,43.388074,-0.9552516361482455,0.140409016
Palmsens,0,1.0,50.0,E4,2,Palmsens_1.0mM_CV_50mVpS_E4_scan_02,0.18044,17.862528,86.26599693975336,0.090370248,-18.691116,100.0,0.09006975199999999,36.553644000000006,-0.9556694207023273,0.135405124
Palmsens,0,1.0,50.0,E4,3,Palmsens_1.0mM_CV_50mVpS_E4_scan_03,0.18044,17.813678,84.34355114401038,0.090370248,-18.722116,100.0,0.09006975199999999,36.535793999999996,-0.9514778137257562,0.135405124
Palmsens,0,1.0,50.0,E4,4,Palmsens_1.0mM_CV_50mVpS_E4_scan_04,0.18044,17.780798,86.67832654856645,0.090370248,-18.738088,100.0,0.09006975199999999,36.518886,-0.9489120768351605,0.135405124
Palmsens,0,1.0,50.0,E4,5,Palmsens_1.0mM_CV_50mVpS_E4_scan_05,0.18044,17.815556,85.13958909989687,0.090370248,-18.798212,100.0,0.09006975199999999,36.613768,-0.9477260922474968,0.135405124
Palmsens,0,1.0,50.0,E4,6,Palmsens_1.0mM_CV_50mVpS_E4_scan_06,0.18044,17.870982,88.14133679205379,0.090370248,-18.871488,100.0,0.09006975199999999,36.74247,-0.946983194965866,0.135405124
Palmsens,0,1.0,50.0,E4,7,Palmsens_1.0mM_CV_50mVpS_E4_scan_07,0.18044,17.954594,86.15009843134479,0.090370248,-18.943824,100.0,0.09006975199999999,36.898418,-0.9477808704303841,0.135405124
Palmsens,0,1.0,50.0,E4,8,Palmsens_1.0mM_CV_50mVpS_E4_scan_08,0.18044,17.999688,85.80248868914623,0.090370248,-19.008646,100.0,0.09006975199999999,37.008334,-0.9469211010610645,0.135405124
Palmsens,0,1.0,50.0,E4,9,Palmsens_1.0mM_CV_50mVpS_E4_scan_09,0.18044,18.063568,84.79585563812188,0.090370248,-19.028374,100.0,0.09006975199999999,37.091942,-0.9492964559136793,0.135405124
Palmsens,0,1.0,50.0,E4,10,Palmsens_1.0mM_CV_50mVpS_E4_scan_10,0.18044,18.046658,83.03697263584846,0.090370248,-19.000192,100.0,0.09006975199999999,37.04685,-0.9498145071376122,0.135405124
Palmsens,0,1.0,50.0,E4,11,Palmsens_1.0mM_CV_50mVpS_E4_scan_11,0.18044,18.073902,83.40403345823364,0.090370248,-18.974828,100.0,0.09006975199999999,37.04873,-0.952519938520655,0.135405124
Palmsens,0,1.0,50.0,E5,2,Palmsens_1.0mM_CV_50mVpS_E5_scan_02,0.170432,19.129834,82.43845995891488,0.080362472,-20.729702,100.0,0.090069528,39.859536,-0.9228224313113618,0.125397236
Palmsens,0,1.0,50.0,E5,3,Palmsens_1.0mM_CV_50mVpS_E5_scan_03,0.170432,19.092256,82.12124268444897,0.080362472,-20.812372,100.0,0.090069528,39.904628,-0.9173512754817182,0.125397236
Palmsens,0,1.0,50.0,E5,4,Palmsens_1.0mM_CV_50mVpS_E5_scan_04,0.170432,19.17023,83.17558355565893,0.080362472,-20.91571,100.0,0.090069528,40.08594,-0.9165469400751874,0.125397236
Palmsens,0,1.0,50.0,E5,5,Palmsens_1.0mM_CV_50mVpS_E5_scan_05,0.170432,19.283902,82.60824614544288,0.080362472,-21.010594,100.0,0.090069528,40.294496,-0.9178180302755838,0.125397236
Palmsens,0,1.0,50.0,E5,6,Palmsens_1.0mM_CV_50mVpS_E5_scan_06,0.170432,19.3863,82.14359283700048,0.080362472,-21.1036,100.0,0.090069528,40.4899,-0.9186252582497773,0.125397236
Palmsens,0,1.0,50.0,E5,7,Palmsens_1.0mM_CV_50mVpS_E5_scan_07,0.170432,19.461456,83.29311356971002,0.080362472,-21.20318,100.0,0.090069528,40.664636,-0.9178555292177871,0.125397236
Palmsens,0,1.0,50.0,E5,8,Palmsens_1.0mM_CV_50mVpS_E5_scan_08,0.170432,19.430454,80.93684506254934,0.080362472,-21.217272,100.0,0.090069528,40.647726000000006,-0.9157847436748702,0.125397236
Palmsens,0,1.0,50.0,E5,9,Palmsens_1.0mM_CV_50mVpS_E5_scan_09,0.170432,19.417304,81.84826959316646,0.080362472,-21.212574,100.0,0.090069528,40.629878000000005,-0.9153676493951183,0.125397236
Palmsens,0,1.0,50.0,E5,10,Palmsens_1.0mM_CV_50mVpS_E5_scan_10,0.170432,19.4577,83.06110736150708,0.080362472,-21.268002,100.0,0.090069528,40.725702,-0.9148814260972893,0.125397236
Palmsens,0,1.0,50.0,E5,11,Palmsens_1.0mM_CV_50mVpS_E5_scan_11,0.170432,19.599556,83.34462690424883,0.080362472,-21.360068,100.0,0.090069528,40.959624,-0.9175792886052611,0.125397236
Palmsens,0,10.0,100.0,E1,2,Palmsens_10mM_CV_100mVpS_E1_scan_02,0.27051,248.842,100.0,0.010308012,-260.976,100.0,0.260201988,509.818,-0.9535053031696402,0.14040900599999998
Palmsens,0,10.0,100.0,E1,3,Palmsens_10mM_CV_100mVpS_E1_scan_03,0.27051,249.222,100.0,0.010308012,-261.45,100.0,0.260201988,510.672,-0.9532300631095812,0.14040900599999998
Palmsens,0,10.0,100.0,E1,4,Palmsens_10mM_CV_100mVpS_E1_scan_04,0.27051,249.032,100.0,0.010308012,-261.64,100.0,0.260201988,510.672,-0.9518116495948633,0.14040900599999998
Palmsens,0,10.0,100.0,E1,5,Palmsens_10mM_CV_100mVpS_E1_scan_05,0.27051,249.411,100.0,0.010308012,-262.019,100.0,0.260201988,511.43,-0.9518813521156863,0.14040900599999998
Palmsens,0,10.0,100.0,E1,6,Palmsens_10mM_CV_100mVpS_E1_scan_06,0.27051,249.696,100.0,0.010308012,-262.493,100.0,0.260201988,512.189,-0.9512482237621575,0.14040900599999998
Palmsens,0,10.0,100.0,E1,7,Palmsens_10mM_CV_100mVpS_E1_scan_07,0.27051,249.696,100.0,0.010308012,-262.304,100.0,0.260201988,512.0,-0.9519336342564354,0.14040900599999998
Palmsens,0,10.0,100.0,E1,8,Palmsens_10mM_CV_100mVpS_E1_scan_08,0.27051,249.885,100.0,0.010308012,-262.588,100.0,0.260201988,512.473,-0.9516238365804986,0.14040900599999998
Palmsens,0,10.0,100.0,E1,9,Palmsens_10mM_CV_100mVpS_E1_scan_09,0.27051,250.264,100.0,0.010308012,-262.683,100.0,0.260201988,512.947,-0.9527224829928089,0.14040900599999998
Palmsens,0,10.0,100.0,E1,10,Palmsens_10mM_CV_100mVpS_E1_scan_10,0.27051,250.833,100.0,0.010308012,-263.157,100.0,0.260201988,513.99,-0.9531686407733787,0.14040900599999998
Palmsens,0,10.0,100.0,E1,11,Palmsens_10mM_CV_100mVpS_E1_scan_11,0.27051,251.686,100.0,0.010308012,-264.2,100.0,0.260201988,515.886,-0.9526343679031037,0.14040900599999998
Palmsens,0,10.0,100.0,E2,2,Palmsens_10mM_CV_100mVpS_E2_scan_02,0.290525,216.409,100.0,-0.039730884,-230.585,96.30649554365364,0.330255884,446.994,-0.9385215863998091,0.12539705799999998
Palmsens,0,10.0,100.0,E2,3,Palmsens_10mM_CV_100mVpS_E2_scan_03,0.290525,216.597,100.0,-0.039730884,-230.538,94.55069531854367,0.330255884,447.135,-0.9395284074642792,0.12539705799999998
Palmsens,0,10.0,100.0,E2,4,Palmsens_10mM_CV_100mVpS_E2_scan_04,0.290525,216.729,100.0,-0.039730884,-230.501,93.80034368206277,0.330255884,447.23,-0.940251886108954,0.12539705799999998
Palmsens,0,10.0,100.0,E2,5,Palmsens_10mM_CV_100mVpS_E2_scan_05,0.290525,216.503,100.0,-0.039730884,-230.369,93.82697863185757,0.330255884,446.87199999999996,-0.9398096097999297,0.12539705799999998
Palmsens,0,10.0,100.0,E2,6,Palmsens_10mM_CV_100mVpS_E2_scan_06,0.290525,216.559,100.0,-0.039730884,-229.918,94.34844487420997,0.330255884,446.477,-0.9418966762062996,0.12539705799999998
Palmsens,0,10.0,100.0,E2,7,Palmsens_10mM_CV_100mVpS_E2_scan_07,0.290525,216.381,100.0,-0.039730884,-229.721,96.6644625710182,0.330255884,446.102,-0.9419295580290874,0.12539705799999998
Palmsens,0,10.0,100.0,E2,8,Palmsens_10mM_CV_100mVpS_E2_scan_08,0.290525,216.212,100.0,-0.039730884,-229.815,100.0,0.330255884,446.027,-0.9408089115157844,0.12539705799999998
Palmsens,0,10.0,100.0,E2,9,Palmsens_10mM_CV_100mVpS_E2_scan_09,0.290525,216.268,100.0,-0.039730884,-230.256,97.0060575482163,0.330255884,446.524,-0.9392502258355917,0.12539705799999998
Palmsens,0,10.0,100.0,E2,10,Palmsens_10mM_CV_100mVpS_E2_scan_10,0.290525,216.616,100.0,-0.039730884,-230.726,96.70879340718187,0.330255884,447.342,-0.9388452103360697,0.12539705799999998
Palmsens,0,10.0,100.0,E2,11,Palmsens_10mM_CV_100mVpS_E2_scan_11,0.290525,217.039,100.0,-0.039730884,-231.412,94.79428041442856,0.330255884,448.451,-0.9378899970615179,0.12539705799999998
Palmsens,0,10.0,100.0,E3,2,Palmsens_10mM_CV_100mVpS_E3_scan_02,0.290525,244.564,100.0,0.010308012,-256.142,100.0,0.280216988,500.706,-0.9547985102013726,0.15041650599999998
Palmsens,0,10.0,100.0,E3,3,Palmsens_10mM_CV_100mVpS_E3_scan_03,0.290525,244.808,100.0,0.010308012,-256.237,100.0,0.280216988,501.045,-0.9553967615918074,0.15041650599999998
Palmsens,0,10.0,100.0,E3,4,Palmsens_10mM_CV_100mVpS_E3_scan_04,0.290525,244.865,100.0,0.010308012,-256.237,100.0,0.280216988,501.10200000000003,-0.9556192119014818,0.15041650599999998
Palmsens,0,10.0,100.0,E3,5,Palmsens_10mM_CV_100mVpS_E3_scan_05,0.290525,245.015,100.0,0.010308012,-255.763,100.0,0.280216988,500.778,-0.9579767206359011,0.15041650599999998
Palmsens,0,10.0,100.0,E3,6,Palmsens_10mM_CV_100mVpS_E3_scan_06,0.290525,245.034,100.0,0.010308012,-256.426,100.0,0.280216988,501.46,-0.9555739277608355,0.15041650599999998
Palmsens,0,10.0,100.0,E3,7,Palmsens_10mM_CV_100mVpS_E3_scan_07,0.290525,244.799,100.0,0.010308012,-256.047,100.0,0.280216988,500.846,-0.9560705651696758,0.15041650599999998
Palmsens,0,10.0,100.0,E3,8,Palmsens_10mM_CV_100mVpS_E3_scan_08,0.290525,244.743,100.0,0.010308012,-255.573,100.0,0.280216988,500.31600000000003,-0.9576246317099224,0.15041650599999998
Palmsens,0,10.0,100.0,E3,9,Palmsens_10mM_CV_100mVpS_E3_scan_09,0.290525,244.714,100.0,0.010308012,-256.331,100.0,0.280216988,501.045,-0.9546796914926403,0.15041650599999998
Palmsens,0,10.0,100.0,E3,10,Palmsens_10mM_CV_100mVpS_E3_scan_10,0.290525,244.94,100.0,0.010308012,-256.426,100.0,0.280216988,501.366,-0.9552073502686935,0.15041650599999998
Palmsens,0,10.0,100.0,E3,11,Palmsens_10mM_CV_100mVpS_E3_scan_11,0.290525,245.184,100.0,0.010308012,-257.374,100.0,0.280216988,502.558,-0.9526370185022573,0.15041650599999998
Palmsens,0,10.0,100.0,E4,2,Palmsens_10mM_CV_100mVpS_E4_scan_02,0.290525,211.862,100.0,-0.029723104,-224.432,100.0,0.320248104,436.294,-0.9439919441077922,0.130400948
Palmsens,0,10.0,100.0,E4,3,Palmsens_10mM_CV_100mVpS_E4_scan_03,0.290525,212.003,100.0,-0.029723104,-224.47,100.0,0.320248104,436.47299999999996,-0.9444602842250635,0.130400948
Palmsens,0,10.0,100.0,E4,4,Palmsens_10mM_CV_100mVpS_E4_scan_04,0.290525,211.872,100.0,-0.029723104,-224.545,100.0,0.320248104,436.41700000000003,-0.9435614242134095,0.130400948
Palmsens,0,10.0,100.0,E4,5,Palmsens_10mM_CV_100mVpS_E4_scan_05,0.290525,211.994,100.0,-0.029723104,-224.535,100.0,0.320248104,436.529,-0.9441467922595587,0.130400948
Palmsens,0,10.0,100.0,E4,6,Palmsens_10mM_CV_100mVpS_E4_scan_06,0.290525,211.975,100.0,-0.029723104,-224.451,97.04935135074699,0.320248104,436.426,-0.9444154848942531,0.130400948
